Time (ms), VOC density (ppb)
10926492,126.0
10926592,130.0
10926692,132.0
10926792,128.0
10926902,119.0
10927002,124.0
10927105,129.0
10927211,127.0
10927311,127.0
10927411,139.0
10927511,125.0
10927614,135.0
10927720,131.0
10927820,121.0
10927920,128.0
10928020,127.0
10928120,135.0
10928230,123.0
10928330,125.0
10928433,123.0
10928539,131.0
10928639,134.0
10928749,129.0
10928849,132.0
10928952,125.0
10929058,122.0
10929158,126.0
10929258,125.0
10929358,129.0
10929458,133.0
10929568,126.0
10929668,135.0
10929768,121.0
10929868,130.0
10929967,130.0
10930077,136.0
10930177,129.0
10930280,132.0
10930387,126.0
10930487,126.0
10930586,137.0
10930686,126.0
10930786,126.0
10930896,133.0
10930996,137.0
10931096,126.0
10931196,126.0
10931296,139.0
10931405,127.0
10931505,133.0
10931608,126.0
10931715,125.0
10931815,127.0
10931914,127.0
10932014,130.0
10932118,131.0
10932224,124.0
10932324,129.0
10932424,123.0
10932524,131.0
10932624,125.0
10932733,133.0
10932833,127.0
10932933,131.0
10933033,130.0
10933133,126.0
10933243,129.0
10933343,133.0
10933446,128.0
10933552,128.0
10933652,125.0
10933752,136.0
10933852,131.0
10933952,132.0
10934062,125.0
10934161,124.0
10934261,127.0
10934361,129.0
10934461,124.0
10934571,133.0
10934671,122.0
10934774,127.0
10934880,130.0
10934980,129.0
10935080,131.0
10935180,131.0
10935283,123.0
10935390,134.0
10935490,132.0
10935589,130.0
10935689,128.0
10935789,128.0
10935899,122.0
10935999,127.0
10936102,130.0
10936208,133.0
10936308,132.0
10936418,126.0
10936518,136.0
10936621,139.0
10936728,130.0
10936828,132.0
10936927,131.0
10937027,130.0
10937127,137.0
10937237,130.0
10937337,131.0
10937437,134.0
10937537,134.0
10937637,140.0
10937747,137.0
10937856,130.0
10937959,137.0
10938066,127.0
10938166,138.0
10938265,134.0
10938365,126.0
10938465,130.0
10938575,139.0
10938675,127.0
10938775,132.0
10938875,129.0
10938975,133.0
10939084,133.0
10939184,136.0
10939288,130.0
10939394,127.0
10939494,144.0
10939604,130.0
10939704,133.0
10939807,130.0
10939913,134.0
10940013,132.0
10940113,131.0
10940213,134.0
10940313,136.0
10940423,128.0
10940522,133.0
10940622,135.0
10940722,128.0
10940822,140.0
10940942,136.0
10941042,132.0
10941145,131.0
10941251,129.0
10941351,133.0
10941451,135.0
10941551,131.0
10941651,134.0
10941761,129.0
10941861,133.0
10941961,133.0
10942060,132.0
10942160,135.0
10942270,136.0
10942370,128.0
10942473,134.0
10942579,133.0
10942679,135.0
10942779,139.0
10942879,133.0
10942982,136.0
10943089,135.0
10943189,128.0
10943288,135.0
10943388,132.0
10943488,132.0
10943598,136.0
10943698,128.0
10943801,124.0
10943907,133.0
10944007,127.0
10944117,131.0
10944217,136.0
10944321,134.0
10944427,134.0
10944527,138.0
10944627,133.0
10944727,133.0
10944826,124.0
10944936,129.0
10945036,138.0
10945136,129.0
10945236,130.0
10945336,137.0
10945445,132.0
10945545,140.0
10945648,140.0
10945755,135.0
10945855,133.0
10945955,130.0
10946055,132.0
10946155,128.0
10946264,132.0
10946364,128.0
10946464,137.0
10946564,131.0
10946664,135.0
10946774,130.0
10946873,132.0
10946977,132.0
10947083,134.0
10947183,134.0
10947293,130.0
10947393,129.0
10947496,133.0
10947602,137.0
10947702,134.0
10947802,135.0
10947902,136.0
10948002,129.0
10948112,133.0
10948212,144.0
10948311,133.0
10948411,129.0
10948511,134.0
10948621,135.0
10948721,127.0
10948824,136.0
10948930,136.0
10949030,129.0
10949130,138.0
10949230,133.0
10949330,130.0
10949440,136.0
10949540,138.0
10949639,130.0
10949739,138.0
10949839,141.0
10949949,137.0
10950049,134.0
10950152,141.0
10950258,133.0
10950358,132.0
10950458,128.0
10950558,135.0
10950662,142.0
10950768,129.0
10950868,129.0
10950968,132.0
10951068,132.0
10951167,133.0
10951277,124.0
10951377,127.0
10951477,137.0
10951577,145.0
10951677,136.0
10951787,136.0
10951886,127.0
10951990,135.0
10952096,129.0
10952196,140.0
10952296,139.0
10952396,138.0
10952496,131.0
10952605,132.0
10952705,135.0
10952805,133.0
10952905,138.0
10953005,126.0
10953115,131.0
10953215,129.0
10953318,134.0
10953424,133.0
10953524,134.0
10953624,130.0
10953724,130.0
10953827,140.0
10953933,138.0
10954033,131.0
10954133,127.0
10954233,126.0
10954333,132.0
10954443,133.0
10954543,130.0
10954646,138.0
10954752,132.0
10954852,137.0
10954962,136.0
10955062,132.0
10955165,136.0
10955271,130.0
10955371,132.0
10955471,130.0
10955571,133.0
10955671,143.0
10955781,142.0
10955881,136.0
10955980,145.0
10956080,149.0
10956180,135.0
10956290,128.0
10956390,139.0
10956493,135.0
10956599,134.0
10956699,136.0
10956799,137.0
10956899,139.0
10956999,134.0
10957109,137.0
10957209,133.0
10957308,138.0
10957408,139.0
10957508,135.0
10957618,138.0
10957718,131.0
10957829,138.0
10957938,134.0
10958038,132.0
10958137,133.0
10958237,139.0
10958341,131.0
10958447,140.0
10958547,139.0
10958647,137.0
10958747,142.0
10958847,135.0
10958956,127.0
10959056,133.0
10959156,133.0
10959256,132.0
10959356,137.0
10959466,136.0
10959566,136.0
10959669,134.0
10959775,133.0
10959875,136.0
10959975,136.0
10960075,130.0
10960175,134.0
10960285,138.0
10960384,133.0
10960484,142.0
10960584,135.0
10960684,142.0
10960794,130.0
10960894,136.0
10960997,141.0
10961103,135.0
10961203,140.0
10961303,138.0
10961403,140.0
10961506,139.0
10961612,141.0
10961712,138.0
10961812,141.0
10961912,135.0
10962012,133.0
10962122,132.0
10962222,144.0
10962325,140.0
10962431,136.0
10962531,134.0
10962641,138.0
10962741,136.0
10962844,138.0
10962950,124.0
10963050,135.0
10963150,128.0
10963250,136.0
10963350,136.0
10963460,136.0
10963560,127.0
10963660,138.0
10963760,138.0
10963859,136.0
10963969,140.0
10964069,140.0
10964172,136.0
10964279,145.0
10964379,133.0
10964478,140.0
10964578,140.0
10964678,132.0
10964788,143.0
10964888,142.0
10964988,138.0
10965088,137.0
10965188,141.0
10965298,140.0
10965397,136.0
10965500,143.0
10965607,132.0
10965707,141.0
10965817,137.0
10965917,146.0
10966020,137.0
10966126,139.0
10966226,135.0
10966326,138.0
10966426,138.0
10966526,133.0
10966635,137.0
10966735,134.0
10966835,130.0
10966935,137.0
10967035,136.0
10967145,138.0
10967245,131.0
10967348,149.0
10967454,137.0
10967554,138.0
10967654,132.0
10967754,135.0
10967854,136.0
10967964,133.0
10968064,137.0
10968163,131.0
10968263,133.0
10968363,137.0
10968473,138.0
10968573,127.0
10968676,138.0
10968782,136.0
10968882,136.0
10968982,134.0
10969082,140.0
10969186,147.0
10969292,142.0
10969392,135.0
10969492,141.0
10969591,130.0
10969691,135.0
10969801,139.0
10969901,137.0
10970004,135.0
10970110,135.0
10970210,136.0
10970320,136.0
10970420,141.0
10970523,130.0
10970630,135.0
10970730,137.0
10970829,138.0
10970929,132.0
10971029,135.0
10971139,134.0
10971239,135.0
10971339,135.0
10971439,139.0
10971539,133.0
10971648,138.0
10971748,139.0
10971852,130.0
10971958,144.0
10972058,136.0
10972158,137.0
10972258,135.0
10972357,135.0
10972467,138.0
10972567,134.0
10972667,137.0
10972767,130.0
10972867,134.0
10972976,138.0
10973076,136.0
10973180,138.0
10973286,130.0
10973386,132.0
10973496,130.0
10973596,128.0
10973699,141.0
10973805,133.0
10973905,135.0
10974005,140.0
10974105,132.0
10974205,134.0
10974315,136.0
10974415,132.0
10974514,143.0
10974614,132.0
10974714,138.0
10974834,133.0
10974934,133.0
10975037,139.0
10975143,137.0
10975243,138.0
10975343,135.0
10975443,132.0
10975543,135.0
10975653,137.0
10975753,138.0
10975852,137.0
10975952,137.0
10976052,133.0
10976162,132.0
10976262,138.0
10976365,136.0
10976471,137.0
10976571,133.0
10976671,134.0
10976771,136.0
10976874,137.0
10976981,136.0
10977081,132.0
10977180,141.0
10977280,135.0
10977380,131.0
10977490,134.0
10977590,133.0
10977690,129.0
10977790,131.0
10977890,138.0
10978000,133.0
10978099,127.0
10978202,133.0
10978309,139.0
10978409,135.0
10978508,136.0
10978608,141.0
10978708,136.0
10978818,136.0
10978918,138.0
10979018,137.0
10979118,136.0
10979218,129.0
10979327,138.0
10979427,147.0
10979531,134.0
10979637,135.0
10979737,135.0
10979837,135.0
10979937,145.0
10980040,136.0
10980146,135.0
10980246,133.0
10980346,139.0
10980446,145.0
10980546,139.0
10980656,134.0
10980756,141.0
10980859,147.0
10980965,135.0
10981065,129.0
10981175,130.0
10981275,133.0
10981378,141.0
10981484,134.0
10981584,134.0
10981684,136.0
10981784,131.0
10981884,135.0
10981994,138.0
10982094,139.0
10982193,139.0
10982293,137.0
10982393,140.0
10982503,142.0
10982603,135.0
10982706,140.0
10982812,132.0
10982912,129.0
10983012,131.0
10983112,137.0
10983212,135.0
10983322,137.0
10983422,133.0
10983521,144.0
10983621,131.0
10983721,141.0
10983831,140.0
10983931,144.0
10984034,142.0
10984141,139.0
10984241,143.0
10984340,144.0
10984440,144.0
10984543,144.0
10984650,136.0
10984750,135.0
10984850,151.0
10984950,140.0
10985050,137.0
10985159,141.0
10985259,134.0
10985359,139.0
10985459,143.0
10985559,145.0
10985668,137.0
10985768,135.0
10985872,139.0
10985978,139.0
10986078,141.0
10986178,141.0
10986278,139.0
10986378,143.0
10986488,139.0
10986587,137.0
10986687,139.0
10986787,138.0
10986887,140.0
10986997,140.0
10987097,134.0
10987200,143.0
10987306,134.0
10987406,138.0
10987506,140.0
10987606,140.0
10987709,144.0
10987815,136.0
10987915,139.0
10988015,146.0
10988115,146.0
10988215,138.0
10988325,137.0
10988425,140.0
10988528,146.0
10988634,142.0
10988734,143.0
10988844,138.0
10988944,147.0
10989047,133.0
10989153,138.0
10989253,138.0
10989353,140.0
10989453,139.0
10989553,142.0
10989663,137.0
10989763,138.0
10989863,140.0
10989963,136.0
10990062,142.0
10990172,138.0
10990272,149.0
10990376,144.0
10990482,138.0
10990582,147.0
10990681,138.0
10990781,133.0
10990881,139.0
10990991,137.0
10991091,138.0
10991191,139.0
10991291,141.0
10991391,143.0
10991500,142.0
10991600,138.0
10991711,142.0
10991820,135.0
10991920,144.0
10992029,144.0
10992129,137.0
10992233,149.0
10992339,146.0
10992439,144.0
10992539,139.0
10992639,139.0
10992739,144.0
10992849,145.0
10992948,133.0
10993048,135.0
10993148,133.0
10993248,140.0
10993358,139.0
10993458,141.0
10993561,150.0
10993667,138.0
10993767,139.0
10993867,143.0
10993967,145.0
10994067,136.0
10994176,143.0
10994276,141.0
10994376,145.0
10994476,143.0
10994576,144.0
10994686,144.0
10994786,144.0
10994889,142.0
10994995,139.0
10995095,145.0
10995195,142.0
10995295,140.0
10995398,143.0
10995505,141.0
10995605,148.0
10995705,140.0
10995804,142.0
10995904,150.0
10996014,140.0
10996114,142.0
10996217,146.0
10996323,141.0
10996423,139.0
10996533,139.0
10996633,137.0
10996737,139.0
10996843,145.0
10996943,138.0
10997042,141.0
10997142,139.0
10997242,145.0
10997352,136.0
10997452,141.0
10997552,135.0
10997652,139.0
10997752,142.0
10997861,145.0
10997961,140.0
10998064,146.0
10998171,144.0
10998271,148.0
10998371,144.0
10998471,142.0
10998570,141.0
10998680,144.0
10998780,139.0
10998880,140.0
10998980,143.0
10999080,143.0
10999190,142.0
10999289,138.0
10999393,145.0
10999499,139.0
10999599,142.0
10999709,135.0
10999809,145.0
10999912,145.0
11000018,141.0
11000118,147.0
11000218,151.0
11000318,151.0
11000418,146.0
11000527,138.0
11000627,140.0
11000727,141.0
11000827,141.0
11000927,141.0
11001037,142.0
11001137,136.0
11001240,149.0
11001346,140.0
11001446,152.0
11001546,143.0
11001646,147.0
11001746,138.0
11001856,132.0
11001956,149.0
11002055,134.0
11002155,145.0
11002255,140.0
11002365,139.0
11002465,142.0
11002568,134.0
11002674,143.0
11002774,144.0
11002874,146.0
11002974,140.0
11003078,138.0
11003184,135.0
11003284,137.0
11003383,140.0
11003483,139.0
11003583,144.0
11003693,143.0
11003793,149.0
11003893,143.0
11003993,138.0
11004093,139.0
11004203,138.0
11004302,144.0
11004405,147.0
11004512,142.0
11004612,150.0
11004712,147.0
11004812,148.0
11004911,141.0
11005021,138.0
11005121,144.0
11005221,142.0
11005321,144.0
11005421,144.0
11005531,147.0
11005630,141.0
11005734,142.0
11005840,141.0
11005940,136.0
11006040,134.0
11006140,146.0
11006243,135.0
11006349,137.0
11006449,138.0
11006549,137.0
11006649,135.0
11006749,135.0
11006859,142.0
11006959,139.0
11007062,144.0
11007168,140.0
11007268,147.0
11007378,148.0
11007478,147.0
11007581,148.0
11007687,151.0
11007787,146.0
11007887,143.0
11007987,150.0
11008087,145.0
11008197,138.0
11008297,145.0
11008396,143.0
11008496,149.0
11008596,139.0
11008716,143.0
11008816,143.0
11008919,142.0
11009025,141.0
11009125,144.0
11009225,144.0
11009325,149.0
11009425,152.0
11009535,144.0
11009635,146.0
11009734,143.0
11009834,147.0
11009934,150.0
11010044,143.0
11010144,147.0
11010248,136.0
11010354,144.0
11010454,146.0
11010554,149.0
11010653,149.0
11010756,154.0
11010863,141.0
11010963,146.0
11011063,141.0
11011163,142.0
11011263,147.0
11011372,147.0
11011472,138.0
11011572,151.0
11011672,146.0
11011772,148.0
11011882,144.0
11011981,141.0
11012085,144.0
11012191,148.0
11012291,143.0
11012391,141.0
11012491,139.0
11012591,150.0
11012701,145.0
11012800,149.0
11012900,150.0
11013000,145.0
11013100,148.0
11013210,152.0
11013310,142.0
11013413,150.0
11013519,150.0
11013619,145.0
11013719,148.0
11013819,145.0
11013922,151.0
11014028,141.0
11014128,150.0
11014228,151.0
11014328,145.0
11014428,144.0
11014538,145.0
11014638,139.0
11014741,140.0
11014847,149.0
11014947,145.0
11015057,153.0
11015157,148.0
11015260,146.0
11015366,147.0
11015466,146.0
11015566,143.0
11015666,144.0
11015766,145.0
11015876,140.0
11015976,141.0
11016075,144.0
11016175,145.0
11016275,138.0
11016385,149.0
11016485,141.0
11016589,139.0
11016695,137.0
11016795,144.0
11016895,145.0
11016994,143.0
11017094,146.0
11017204,147.0
11017304,140.0
11017404,143.0
11017504,143.0
11017604,143.0
11017713,144.0
11017813,139.0
11017917,138.0
11018023,143.0
11018123,150.0
11018233,142.0
11018333,146.0
11018436,143.0
11018542,142.0
11018642,145.0
11018742,145.0
11018842,142.0
11018942,144.0
11019052,138.0
11019151,145.0
11019251,136.0
11019351,146.0
11019451,138.0
11019561,143.0
11019661,144.0
11019764,143.0
11019870,146.0
11019970,145.0
11020070,142.0
11020170,138.0
11020270,140.0
11020380,145.0
11020480,142.0
11020579,142.0
11020679,144.0
11020779,137.0
11020889,144.0
11020989,154.0
11021092,140.0
11021198,141.0
11021298,145.0
11021398,147.0
11021498,139.0
11021601,143.0
11021708,134.0
11021808,141.0
11021907,138.0
11022007,141.0
11022107,143.0
11022217,139.0
11022317,143.0
11022420,142.0
11022526,137.0
11022626,141.0
11022736,147.0
11022836,139.0
11022940,152.0
11023046,144.0
11023146,145.0
11023246,141.0
11023345,140.0
11023445,144.0
11023555,140.0
11023655,133.0
11023755,140.0
11023855,140.0
11023955,144.0
11024065,143.0
11024164,140.0
11024268,145.0
11024374,135.0
11024474,144.0
11024573,145.0
11024673,140.0
11024773,145.0
11024883,137.0
11024983,133.0
11025083,143.0
11025183,135.0
11025283,140.0
11025393,137.0
11025492,142.0
11025603,133.0
11025712,141.0
11025812,144.0
11025922,143.0
11026022,137.0
11026125,139.0
11026231,144.0
11026331,143.0
11026431,143.0
11026531,142.0
11026631,143.0
11026741,142.0
11026841,146.0
11026940,146.0
11027040,137.0
11027140,149.0
11027250,140.0
11027350,140.0
11027453,142.0
11027559,144.0
11027659,142.0
11027759,148.0
11027859,142.0
11027959,138.0
11028069,144.0
11028169,142.0
11028269,139.0
11028368,140.0
11028468,142.0
11028578,148.0
11028678,138.0
11028781,142.0
11028887,142.0
11028987,144.0
11029087,143.0
11029187,150.0
11029291,148.0
11029397,151.0
11029497,145.0
11029596,147.0
11029696,148.0
11029796,146.0
11029906,140.0
11030006,150.0
11030106,148.0
11030206,146.0
11030306,143.0
11030416,157.0
11030515,146.0
11030619,147.0
11030725,144.0
11030825,146.0
11030925,148.0
11031025,146.0
11031125,148.0
11031234,143.0
11031334,145.0
11031434,148.0
11031534,144.0
11031634,140.0
11031744,141.0
11031843,144.0
11031947,142.0
11032053,141.0
11032153,148.0
11032253,145.0
11032353,149.0
11032456,143.0
11032562,143.0
11032662,148.0
11032762,137.0
11032862,147.0
11032962,151.0
11033072,143.0
11033172,135.0
11033275,142.0
11033381,139.0
11033481,138.0
11033591,137.0
11033691,147.0
11033794,143.0
11033900,145.0
11034000,147.0
11034100,143.0
11034200,141.0
11034300,149.0
11034410,141.0
11034510,142.0
11034609,144.0
11034709,148.0
11034809,148.0
11034919,138.0
11035019,150.0
11035122,139.0
11035228,147.0
11035328,147.0
11035428,147.0
11035528,144.0
11035628,153.0
11035738,149.0
11035838,143.0
11035937,155.0
11036037,143.0
11036137,147.0
11036247,145.0
11036347,145.0
11036450,146.0
11036557,149.0
11036657,140.0
11036756,144.0
11036856,142.0
11036960,147.0
11037066,148.0
11037166,144.0
11037266,145.0
11037366,141.0
11037466,150.0
11037575,144.0
11037675,144.0
11037775,144.0
11037875,152.0
11037975,148.0
11038085,142.0
11038185,147.0
11038288,149.0
11038394,154.0
11038494,144.0
11038594,149.0
11038694,145.0
11038794,142.0
11038904,139.0
11039003,142.0
11039103,141.0
11039203,150.0
11039303,146.0
11039413,147.0
11039513,145.0
11039616,145.0
11039722,144.0
11039822,141.0
11039922,143.0
11040022,147.0
11040125,141.0
11040231,155.0
11040331,141.0
11040431,138.0
11040531,146.0
11040631,146.0
11040741,141.0
11040841,147.0
11040944,145.0
11041050,148.0
11041150,148.0
11041260,139.0
11041360,143.0
11041463,147.0
11041570,140.0
11041670,143.0
11041769,150.0
11041869,145.0
11041969,156.0
11042079,147.0
11042179,141.0
11042279,141.0
11042379,149.0
11042479,143.0
11042598,146.0
11042698,143.0
11042802,157.0
11042908,146.0
11043008,145.0
11043108,145.0
11043207,150.0
11043307,139.0
11043417,141.0
11043517,153.0
11043617,137.0
11043717,148.0
11043817,144.0
11043927,146.0
11044026,142.0
11044129,144.0
11044236,139.0
11044336,146.0
11044446,141.0
11044546,139.0
11044649,140.0
11044755,143.0
11044855,138.0
11044955,145.0
11045055,146.0
11045155,140.0
11045265,150.0
11045364,142.0
11045464,139.0
11045564,143.0
11045664,147.0
11045774,149.0
11045874,144.0
11045977,144.0
11046083,148.0
11046183,153.0
11046283,142.0
11046383,154.0
11046483,145.0
11046593,145.0
11046693,147.0
11046792,155.0
11046892,146.0
11046992,146.0
11047102,151.0
11047202,150.0
11047305,144.0
11047411,147.0
11047511,142.0
11047611,144.0
11047711,152.0
11047815,146.0
11047921,153.0
11048021,150.0
11048120,142.0
11048220,149.0
11048320,150.0
11048430,145.0
11048530,140.0
11048633,145.0
11048739,147.0
11048839,152.0
11048949,148.0
11049049,151.0
11049152,143.0
11049259,144.0
11049359,148.0
11049458,152.0
11049558,147.0
11049658,144.0
11049768,150.0
11049868,148.0
11049968,146.0
11050068,149.0
11050168,143.0
11050278,149.0
11050377,148.0
11050481,144.0
11050587,154.0
11050687,146.0
11050787,148.0
11050887,142.0
11050987,157.0
11051096,151.0
11051196,147.0
11051296,145.0
11051396,141.0
11051496,162.0
11051606,156.0
11051706,150.0
11051809,148.0
11051915,153.0
11052015,146.0
11052125,140.0
11052225,149.0
11052328,149.0
11052434,154.0
11052534,154.0
11052634,156.0
11052734,155.0
11052834,140.0
11052944,150.0
11053044,141.0
11053143,145.0
11053243,148.0
11053343,147.0
11053453,143.0
11053553,149.0
11053656,151.0
11053762,147.0
11053862,152.0
11053962,146.0
11054062,144.0
11054162,151.0
11054272,154.0
11054372,149.0
11054472,146.0
11054571,152.0
11054671,148.0
11054781,146.0
11054881,156.0
11054985,150.0
11055091,147.0
11055191,148.0
11055290,151.0
11055390,142.0
11055494,144.0
11055600,151.0
11055700,140.0
11055800,151.0
11055900,147.0
11055999,143.0
11056109,147.0
11056209,149.0
11056309,143.0
11056409,153.0
11056509,147.0
11056619,148.0
11056718,149.0
11056822,153.0
11056928,144.0
11057028,151.0
11057128,150.0
11057228,153.0
11057328,154.0
11057437,147.0
11057537,145.0
11057637,156.0
11057737,152.0
11057837,148.0
11057947,145.0
11058047,145.0
11058150,158.0
11058256,156.0
11058356,148.0
11058456,153.0
11058556,147.0
11058659,151.0
11058765,152.0
11058865,153.0
11058965,157.0
11059065,147.0
11059165,153.0
11059275,150.0
11059375,141.0
11059485,146.0
11059584,158.0
11059684,144.0
11059794,143.0
11059894,149.0
11059997,145.0
11060103,153.0
11060203,145.0
11060303,140.0
11060403,150.0
11060503,149.0
11060613,150.0
11060713,148.0
11060812,144.0
11060912,153.0
11061012,143.0
11061122,149.0
11061222,146.0
11061326,152.0
11061432,146.0
11061532,148.0
11061631,147.0
11061731,155.0
11061831,143.0
11061941,151.0
11062041,152.0
11062141,152.0
11062241,153.0
11062341,146.0
11062450,151.0
11062550,149.0
11062653,160.0
11062760,145.0
11062860,144.0
11062959,147.0
11063059,150.0
11063163,149.0
11063269,147.0
11063369,152.0
11063469,145.0
11063569,156.0
11063669,147.0
11063778,150.0
11063878,155.0
11063978,142.0
11064078,155.0
11064178,147.0
11064288,148.0
11064388,144.0
11064491,150.0
11064597,156.0
11064697,147.0
11064797,148.0
11064897,144.0
11064997,154.0
11065107,153.0
11065207,147.0
11065306,153.0
11065406,149.0
11065506,151.0
11065616,154.0
11065716,151.0
11065819,149.0
11065925,150.0
11066025,153.0
11066125,153.0
11066225,153.0
11066329,148.0
11066435,152.0
11066535,147.0
11066635,148.0
11066734,149.0
11066834,148.0
11066944,156.0
11067044,154.0
11067147,154.0
11067253,159.0
11067353,152.0
11067463,148.0
11067563,149.0
11067667,149.0
11067773,162.0
11067873,153.0
11067973,155.0
11068072,154.0
11068172,150.0
11068282,154.0
11068382,151.0
11068482,154.0
11068582,155.0
11068682,150.0
11068792,154.0
11068891,152.0
11068994,158.0
11069101,147.0
11069201,154.0
11069301,151.0
11069401,155.0
11069500,154.0
11069610,156.0
11069710,155.0
11069810,153.0
11069910,152.0
11070010,149.0
11070119,159.0
11070219,154.0
11070324,157.0
11070429,155.0
11070529,150.0
11070639,151.0
11070739,153.0
11070842,152.0
11070948,152.0
11071048,150.0
11071148,147.0
11071248,140.0
11071348,142.0
11071458,150.0
11071558,146.0
11071658,155.0
11071757,155.0
11071857,151.0
11071967,147.0
11072067,159.0
11072170,150.0
11072276,150.0
11072376,152.0
11072476,157.0
11072576,147.0
11072676,158.0
11072786,153.0
11072886,150.0
11072985,157.0
11073085,158.0
11073185,152.0
11073295,146.0
11073395,157.0
11073498,146.0
11073604,153.0
11073704,150.0
11073804,149.0
11073904,147.0
11074008,150.0
11074114,160.0
11074214,140.0
11074314,155.0
11074414,150.0
11074513,146.0
11074623,153.0
11074723,149.0
11074827,150.0
11074933,157.0
11075033,147.0
11075143,154.0
11075242,158.0
11075346,148.0
11075452,152.0
11075552,144.0
11075652,145.0
11075752,146.0
11075852,152.0
11075961,156.0
11076061,153.0
11076161,150.0
11076261,147.0
11076361,147.0
11076481,152.0
11076581,144.0
11076684,144.0
11076790,154.0
11076890,149.0
11076990,147.0
11077090,152.0
11077190,148.0
11077299,148.0
11077399,153.0
11077499,151.0
11077599,153.0
11077699,153.0
11077809,152.0
11077909,161.0
11078012,148.0
11078118,152.0
11078218,150.0
11078328,157.0
11078428,151.0
11078531,155.0
11078637,159.0
11078737,150.0
11078837,148.0
11078937,157.0
11079037,149.0
11079147,150.0
11079247,153.0
11079347,149.0
11079446,155.0
11079546,152.0
11079656,149.0
11079756,155.0
11079860,160.0
11079966,159.0
11080066,151.0
11080166,155.0
11080265,155.0
11080365,155.0
11080475,152.0
11080575,156.0
11080675,162.0
11080775,154.0
11080874,152.0
11080984,147.0
11081084,154.0
11081187,152.0
11081294,156.0
11081394,149.0
11081493,154.0
11081593,154.0
11081697,151.0
11081803,160.0
11081903,149.0
11082003,150.0
11082103,158.0
11082203,147.0
11082313,156.0
11082412,160.0
11082512,157.0
11082612,156.0
11082712,161.0
11082822,152.0
11082922,153.0
11083025,154.0
11083131,159.0
11083231,154.0
11083331,159.0
11083431,155.0
11083531,160.0
11083641,161.0
11083740,158.0
11083840,159.0
11083940,156.0
11084040,155.0
11084150,149.0
11084250,158.0
11084353,148.0
11084459,159.0
11084559,154.0
11084659,157.0
11084759,158.0
11084862,156.0
11084968,160.0
11085068,156.0
11085168,149.0
11085268,157.0
11085368,157.0
11085478,160.0
11085578,153.0
11085681,165.0
11085787,154.0
11085887,159.0
11085997,159.0
11086097,154.0
11086201,152.0
11086307,150.0
11086407,159.0
11086506,160.0
11086606,155.0
11086706,154.0
11086816,151.0
11086916,150.0
11087016,154.0
11087116,150.0
11087216,155.0
11087325,161.0
11087425,158.0
11087528,156.0
11087635,154.0
11087735,154.0
11087834,151.0
11087934,154.0
11088034,153.0
11088144,155.0
11088244,151.0
11088344,154.0
11088444,147.0
11088544,149.0
11088654,158.0
11088753,150.0
11088857,145.0
11088963,156.0
11089063,156.0
11089163,150.0
11089263,150.0
11089366,151.0
11089472,155.0
11089572,149.0
11089672,150.0
11089772,158.0
11089872,150.0
11089982,165.0
11090082,151.0
11090182,150.0
11090291,154.0
11090391,152.0
11090501,154.0
11090601,151.0
11090704,159.0
11090810,149.0
11090910,156.0
11091010,152.0
11091110,162.0
11091210,159.0
11091320,162.0
11091420,159.0
11091519,170.0
11091619,154.0
11091719,152.0
11091829,156.0
11091929,146.0
11092032,152.0
11092138,162.0
11092238,152.0
11092338,147.0
11092438,154.0
11092541,154.0
11092648,156.0
11092748,157.0
11092847,157.0
11092947,154.0
11093047,158.0
11093157,154.0
11093257,156.0
11093368,156.0
11093476,153.0
11093576,156.0
11093686,152.0
11093786,156.0
11093890,155.0
11093996,153.0
11094096,158.0
11094196,155.0
11094296,160.0
11094395,161.0
11094505,151.0
11094605,152.0
11094705,161.0
11094805,154.0
11094905,150.0
11095015,155.0
11095114,152.0
11095218,155.0
11095324,158.0
11095424,156.0
11095524,156.0
11095624,154.0
11095724,161.0
11095833,151.0
11095933,154.0
11096033,159.0
11096133,154.0
11096233,149.0
11096343,148.0
11096443,152.0
11096546,154.0
11096652,152.0
11096752,151.0
11096862,151.0
11096962,147.0
11097065,147.0
11097171,154.0
11097271,154.0
11097371,155.0
11097471,156.0
11097571,147.0
11097681,147.0
11097781,156.0
11097880,156.0
11097980,156.0
11098080,165.0
11098190,153.0
11098290,152.0
11098393,152.0
11098499,153.0
11098599,155.0
11098699,167.0
11098799,148.0
11098899,153.0
11099009,154.0
11099109,148.0
11099209,152.0
11099309,148.0
11099408,149.0
11099518,146.0
11099618,154.0
11099721,148.0
11099828,148.0
11099928,149.0
11100027,144.0
11100127,162.0
11100230,155.0
11100337,157.0
11100437,154.0
11100537,154.0
11100637,147.0
11100737,146.0
11100847,152.0
11100956,153.0
11101059,153.0
11101166,149.0
11101266,147.0
11101376,151.0
11101476,151.0
11101579,152.0
11101685,151.0
11101785,152.0
11101885,146.0
11101985,151.0
11102085,148.0
11102194,147.0
11102294,155.0
11102394,154.0
11102494,154.0
11102594,157.0
11102704,152.0
11102804,152.0
11102907,152.0
11103013,162.0
11103113,150.0
11103213,149.0
11103313,145.0
11103413,148.0
11103523,150.0
11103623,153.0
11103722,154.0
11103822,161.0
11103922,160.0
11104032,159.0
11104132,160.0
11104235,157.0
11104341,157.0
11104441,150.0
11104551,156.0
11104651,157.0
11104755,153.0
11104861,155.0
11104961,152.0
11105060,149.0
11105160,154.0
11105260,153.0
11105370,157.0
