Time (ms), Air Pressure (P)
2355312,98940.59375
2355412,98935.234375
2355515,98929.875
2355622,98936.046875
2355721,98937.9140625
2355821,98923.6875
2355921,98940.59375
2356021,98941.3984375
2356131,98936.046875
2356231,98936.046875
2356334,98938.71875
2356440,98941.3984375
2356540,98938.71875
2356641,98938.71875
2356740,98932.5546875
2356843,98940.59375
2356950,98930.6875
2357050,98930.6875
2357150,98934.390625
2357250,98932.5546875
2357350,98933.5859375
2357460,98930.0703125
2357560,98936.890625
2357663,98929.875
2357769,98931.71875
2357869,98935.234375
2357979,98935.234375
2358079,98932.5546875
2358182,98930.6875
2358288,98936.046875
2358388,98933.3671875
2358488,98924.5234375
2358588,98932.5546875
2358691,98931.53125
2358798,98932.5546875
2358898,98934.390625
2358998,98930.6875
2359098,98931.71875
2359198,98924.5234375
2359308,98938.71875
2359408,98934.390625
2359511,98930.6875
2359617,98929.0390625
2359717,98937.0703125
2359817,98937.0703125
2359917,98924.5234375
2360021,98927.203125
2360127,98935.234375
2360227,98938.71875
2360327,98939.75
2360426,98935.234375
2360526,98941.3984375
2360636,98936.046875
2360736,98936.046875
2360839,98937.9140625
2360946,98937.9140625
2361046,98941.3984375
2361146,98930.6875
2361246,98931.71875
2361349,98937.0703125
2361455,98937.0703125
2361555,98936.890625
2361655,98935.234375
2361755,98934.390625
2361858,98937.9140625
2361965,98935.234375
2362065,98936.890625
2362164,98934.390625
2362264,98937.9140625
2362364,98934.390625
2362474,98932.5546875
2362574,98937.9140625
2362678,98933.3671875
2362784,98930.6875
2362884,98930.6875
2362984,98932.5546875
2363084,98931.71875
2363186,98927.203125
2363293,98934.390625
2363393,98937.9140625
2363493,98938.71875
2363593,98932.5546875
2363693,98935.234375
2363803,98937.9140625
2363903,98933.5859375
2364006,98939.75
2364112,98932.5546875
2364212,98935.234375
2364312,98929.875
2364412,98935.234375
2364516,98941.3984375
2364622,98925.5546875
2364722,98932.5546875
2364822,98936.046875
2364922,98934.390625
2365022,98937.0703125
2365131,98937.0703125
2365231,98931.71875
2365334,98932.5546875
2365441,98937.0703125
2365541,98933.3671875
2365651,98937.9140625
2365751,98930.0703125
2365854,98933.5859375
2365960,98934.390625
2366060,98939.75
2366160,98933.5859375
2366260,98939.75
2366363,98939.75
2366470,98936.265625
2366570,98929.0390625
2366669,98940.59375
2366769,98931.71875
2366869,98934.390625
2366979,98934.390625
2367079,98937.9140625
2367190,98934.390625
2367299,98924.7109375
2367399,98931.71875
2367499,98932.5546875
2367599,98937.0703125
2367703,98938.9375
2367808,98937.0703125
2367908,98929.0390625
2368008,98934.390625
2368108,98934.390625
2368208,98939.75
2368318,98936.265625
2368418,98937.9140625
2368521,98939.75
2368627,98933.5859375
2368727,98937.0703125
2368837,98932.75
2368937,98935.421875
2369041,98929.0390625
2369147,98933.3671875
2369247,98936.265625
2369347,98937.0703125
2369447,98937.9140625
2369550,98936.265625
2369656,98933.5859375
2369756,98936.265625
2369856,98939.75
2369956,98934.390625
2370056,98935.421875
2370166,98936.265625
2370266,98939.75
2370369,98937.0703125
2370475,98937.0703125
2370575,98933.5859375
2370675,98939.75
2370775,98933.5859375
2370878,98930.90625
2370985,98932.75
2371085,98933.5859375
2371185,98930.90625
2371285,98936.265625
2371385,98938.9375
2371494,98935.421875
2371594,98932.75
2371698,98935.421875
2371804,98933.5859375
2371904,98940.78125
2372004,98932.75
2372104,98934.390625
2372207,98934.390625
2372313,98936.265625
2372413,98936.265625
2372513,98938.1015625
2372613,98938.9375
2372713,98935.421875
2372823,98935.234375
2372923,98945.9453125
2373027,98935.421875
2373133,98943.265625
2373233,98937.0703125
2373343,98933.5859375
2373442,98935.234375
2373546,98936.265625
2373652,98937.0703125
2373752,98936.265625
2373852,98945.1015625
2373952,98933.5859375
2374055,98939.75
2374162,98937.0703125
2374262,98940.59375
2374362,98939.75
2374461,98934.390625
2374561,98932.5546875
2374671,98936.046875
2374771,98938.71875
2374875,98928.234375
2374981,98934.390625
2375081,98939.75
2375181,98942.421875
2375280,98930.90625
2375384,98937.9140625
2375490,98934.390625
2375590,98936.265625
2375690,98938.9375
2375790,98931.71875
2375890,98936.265625
2376000,98938.1015625
2376100,98935.234375
2376203,98939.75
2376309,98935.421875
2376409,98936.265625
2376519,98939.75
2376619,98939.75
2376722,98936.265625
2376829,98933.5859375
2376929,98937.0703125
2377028,98939.75
2377128,98938.9375
2377231,98937.0703125
2377338,98937.0703125
2377438,98934.390625
2377538,98944.296875
2377638,98933.5859375
2377738,98938.1015625
2377848,98935.421875
2377948,98935.421875
2378051,98937.2578125
2378157,98943.453125
2378257,98935.421875
2378357,98938.1015625
2378457,98937.0703125
2378561,98930.90625
2378667,98938.1015625
2378767,98931.90625
2378866,98932.75
2378966,98932.75
2379066,98937.0703125
2379176,98938.1015625
2379276,98932.75
2379380,98937.2578125
2379486,98938.1015625
2379586,98936.265625
2379686,98938.9375
2379786,98938.1015625
2379889,98937.2578125
2379995,98938.1015625
2380095,98937.2578125
2380195,98931.90625
2380295,98935.421875
2380395,98937.2578125
2380505,98941.8046875
2380605,98938.1015625
2380704,98934.578125
2380804,98938.9375
2380904,98934.578125
2381014,98937.2578125
2381114,98936.453125
2381217,98936.265625
2381324,98935.421875
2381424,98928.234375
2381524,98930.0703125
2381624,98929.2265625
2381727,98935.421875
2381834,98938.1015625
2381933,98932.75
2382033,98935.421875
2382133,98931.90625
2382233,98931.90625
2382343,98931.90625
2382443,98940.78125
2382546,98938.1015625
2382652,98936.453125
2382752,98931.90625
2382852,98924.7109375
2382952,98932.75
2383056,98932.75
2383162,98931.09375
2383262,98935.421875
2383362,98927.390625
2383462,98938.1015625
2383562,98931.90625
2383672,98939.9375
2383771,98932.75
2383875,98939.9375
2383981,98933.5859375
2384081,98931.09375
2384201,98933.7734375
2384301,98931.09375
2384404,98935.421875
2384510,98936.265625
2384610,98940.78125
2384710,98941.8046875
2384810,98938.1015625
2384913,98932.75
2385020,98937.2578125
2385120,98931.90625
2385220,98931.90625
2385320,98933.7734375
2385420,98939.9375
2385530,98934.578125
2385629,98932.9296875
2385733,98933.7734375
2385839,98928.421875
2385939,98938.1015625
2386039,98925.9296875
2386139,98934.578125
2386243,98931.90625
2386349,98940.78125
2386448,98937.2578125
2386548,98937.2578125
2386648,98936.453125
2386748,98935.421875
2386858,98934.578125
2386958,98938.9375
2387061,98936.453125
2387167,98934.578125
2387267,98922.03125
2387367,98933.7734375
2387467,98934.578125
2387571,98931.90625
2387677,98938.1015625
2387777,98936.453125
2387877,98936.453125
2387977,98936.453125
2388080,98938.1015625
2388187,98938.1015625
2388287,98934.390625
2388386,98938.9375
2388486,98938.9375
2388586,98933.5859375
2388696,98937.2578125
2388796,98936.265625
2388899,98936.265625
2389005,98938.1015625
2389105,98937.2578125
2389205,98940.78125
2389305,98935.421875
2389408,98943.453125
2389515,98937.2578125
2389615,98938.1015625
2389715,98935.421875
2389815,98938.9375
2389915,98932.75
2390025,98938.1015625
2390125,98938.1015625
2390228,98939.125
2390334,98936.453125
2390434,98935.609375
2390534,98937.2578125
2390634,98936.453125
2390737,98939.9375
2390844,98933.7734375
2390944,98933.7734375
2391043,98938.9375
2391143,98938.9375
2391243,98938.1015625
2391353,98935.421875
2391453,98944.296875
2391557,98933.7734375
2391663,98938.9375
2391763,98938.1015625
2391873,98937.0703125
2391973,98932.75
2392076,98935.421875
2392182,98935.421875
2392282,98939.9375
2392382,98936.453125
2392482,98935.421875
2392585,98939.9375
2392692,98935.421875
2392792,98939.9375
2392891,98934.578125
2392991,98938.1015625
2393091,98932.75
2393201,98929.2265625
2393301,98936.265625
2393405,98939.9375
2393511,98935.421875
2393611,98938.1015625
2393711,98931.90625
2393811,98923.875
2393914,98941.625
2394020,98931.90625
2394120,98936.453125
2394220,98930.25
2394320,98937.2578125
2394420,98935.421875
2394530,98938.1015625
2394630,98933.5859375
2394733,98942.609375
2394839,98936.453125
2394939,98934.578125
2395049,98932.75
2395149,98934.578125
2395253,98941.8046875
2395359,98934.578125
2395459,98932.9296875
2395558,98935.609375
2395658,98937.2578125
2395761,98937.2578125
2395868,98937.2578125
2395968,98931.90625
2396068,98935.421875
2396168,98938.1015625
2396268,98933.7734375
2396378,98942.609375
2396478,98931.09375
2396581,98938.1015625
2396687,98939.9375
2396787,98935.421875
2396887,98936.453125
2396987,98938.1015625
2397090,98940.78125
2397197,98939.125
2397297,98938.1015625
2397396,98937.2578125
2397496,98938.9375
2397596,98929.2265625
2397706,98933.7734375
2397806,98933.7734375
2397910,98935.421875
2398016,98931.09375
2398116,98943.453125
2398216,98934.578125
2398316,98937.2578125
2398419,98937.2578125
2398525,98938.28125
2398625,98931.09375
2398725,98932.09375
2398825,98936.453125
2398925,98935.609375
2399035,98930.25
2399135,98938.1015625
2399238,98940.78125
2399344,98931.90625
2399444,98936.453125
2399554,98937.2578125
2399654,98934.578125
2399758,98934.578125
2399864,98933.7734375
2399964,98939.9375
2400064,98940.96875
2400164,98940.78125
2400267,98936.453125
2400374,98932.9296875
2400473,98940.78125
2400573,98936.453125
2400673,98930.25
2400773,98935.421875
2400883,98936.453125
2400983,98937.2578125
2401094,98939.125
2401203,98939.9375
2401303,98942.609375
2401402,98935.609375
2401502,98939.125
2401606,98939.125
2401712,98945.296875
2401812,98936.453125
2401912,98939.9375
2402012,98936.453125
2402112,98935.421875
2402222,98932.9296875
2402321,98936.453125
2402425,98935.609375
2402531,98931.09375
2402631,98934.578125
2402741,98938.28125
2402841,98936.453125
2402944,98937.4453125
2403050,98936.640625
2403150,98934.765625
2403251,98939.125
2403350,98930.25
2403453,98944.484375
2403560,98936.453125
2403660,98932.9296875
2403760,98937.4453125
2403860,98937.2578125
2403960,98940.96875
2404070,98935.609375
2404169,98933.7734375
2404273,98936.453125
2404379,98935.609375
2404479,98937.2578125
2404579,98927.578125
2404679,98938.28125
2404783,98936.453125
2404889,98935.609375
2404989,98924.0625
2405088,98936.453125
2405188,98936.453125
2405288,98932.9296875
2405398,98936.453125
2405498,98934.765625
2405601,98938.1015625
2405708,98935.609375
2405808,98926.734375
2405908,98934.765625
2406007,98932.9296875
2406111,98936.453125
2406217,98939.9375
2406317,98937.2578125
2406417,98935.609375
2406517,98938.28125
2406617,98936.453125
2406727,98937.4453125
2406827,98939.125
2406927,98935.609375
2407026,98936.453125
2407126,98931.09375
2407236,98930.25
2407336,98939.9375
2407439,98937.4453125
2407546,98935.609375
2407646,98936.453125
2407745,98937.4453125
2407845,98931.09375
2407948,98927.578125
2408055,98938.28125
2408155,98932.09375
2408255,98940.125
2408355,98935.796875
2408455,98940.125
2408565,98933.9609375
2408665,98934.765625
2408768,98937.4453125
2408874,98931.28125
2408974,98931.28125
2409074,98935.609375
2409174,98939.3125
2409278,98934.765625
2409384,98934.765625
2409484,98932.9296875
2409584,98937.4453125
2409683,98935.609375
2409783,98938.28125
2409893,98934.765625
2409993,98935.609375
2410097,98935.609375
2410203,98931.28125
2410303,98932.9296875
2410413,98933.9609375
2410513,98928.609375
2410616,98931.28125
2410722,98931.09375
2410822,98934.765625
2410922,98936.640625
2411022,98935.609375
2411125,98933.9609375
2411232,98934.765625
2411332,98932.9296875
2411432,98932.09375
2411532,98926.734375
2411631,98940.125
2411741,98932.09375
2411841,98934.765625
2411944,98939.125
2412051,98936.640625
2412151,98934.765625
2412251,98934.765625
2412351,98940.125
2412455,98934.765625
2412560,98935.609375
2412660,98936.640625
2412760,98934.765625
2412860,98933.125
2412960,98934.765625
2413070,98934.765625
2413170,98937.4453125
2413273,98933.9609375
2413379,98940.125
2413479,98942.796875
2413579,98940.125
2413679,98940.125
2413783,98932.09375
2413889,98926.953125
2413989,98925.0859375
2414089,98934.765625
2414189,98936.640625
2414292,98934.765625
2414399,98932.09375
2414498,98934.765625
2414598,98934.765625
2414698,98932.09375
2414798,98937.4453125
2414908,98922.40625
2415008,98932.9296875
2415111,98938.28125
2415217,98934.765625
2415317,98939.3125
2415417,98937.4453125
2415517,98940.125
2415620,98939.125
2415727,98933.125
2415827,98942.796875
2415927,98929.4140625
2416027,98934.765625
2416127,98937.4453125
2416236,98931.09375
2416336,98934.765625
2416440,98930.4375
2416546,98935.609375
2416646,98931.09375
2416746,98937.4453125
2416846,98935.609375
2416949,98939.9375
2417055,98928.609375
2417155,98938.28125
2417255,98934.765625
2417355,98933.9609375
2417455,98935.609375
2417565,98933.125
2417665,98932.9296875
2417768,98934.765625
2417874,98935.609375
2417974,98939.125
2418084,98937.4453125
2418184,98935.609375
2418287,98930.4375
2418394,98934.765625
2418494,98934.765625
2418594,98934.765625
2418694,98935.609375
2418797,98926.734375
2418904,98934.765625
2419003,98934.765625
2419103,98935.609375
2419203,98930.25
2419303,98937.4453125
2419413,98930.25
2419513,98933.9609375
2419616,98935.609375
2419722,98937.4453125
2419822,98929.4140625
2419922,98931.28125
2420022,98932.9296875
2420126,98929.4140625
2420232,98932.9296875
2420332,98934.765625
2420432,98929.4140625
2420532,98932.09375
2420632,98932.9296875
2420742,98935.609375
2420841,98937.4453125
2420945,98930.25
2421051,98928.609375
2421151,98932.09375
2421261,98934.765625
2421361,98935.609375
2421464,98936.453125
2421570,98934.765625
2421670,98933.7734375
2421770,98929.4140625
2421870,98926.734375
2421973,98933.9609375
2422080,98932.9296875
2422180,98933.9609375
2422280,98931.28125
2422380,98932.09375
2422480,98932.09375
2422589,98935.609375
2422689,98938.28125
2422793,98937.4453125
2422899,98931.28125
2422999,98930.4375
2423099,98929.4140625
2423199,98929.4140625
2423302,98932.9296875
2423409,98934.765625
2423509,98937.4453125
2423608,98932.09375
2423708,98937.4453125
2423808,98934.765625
2423918,98932.09375
2424018,98931.28125
2424122,98933.9609375
2424228,98937.4453125
2424328,98934.765625
2424428,98932.9296875
2424528,98933.9609375
2424631,98932.9296875
2424737,98935.796875
2424837,98934.765625
2424937,98928.609375
2425037,98937.4453125
2425137,98936.640625
2425247,98937.4453125
2425347,98930.4375
2425450,98931.28125
2425556,98932.09375
2425656,98932.09375
2425766,98933.9609375
2425866,98934.765625
2425970,98933.9609375
2426076,98933.9609375
2426176,98933.125
2426276,98933.9609375
2426376,98940.125
2426478,98940.34375
2426585,98935.609375
2426685,98936.640625
2426785,98933.9609375
2426885,98929.4140625
2426985,98936.640625
2427095,98925.0859375
2427195,98931.28125
2427298,98934.765625
2427404,98934.765625
2427504,98937.4453125
2427604,98937.4453125
2427704,98938.28125
2427808,98933.9609375
2427914,98939.3125
2428014,98933.125
2428113,98931.28125
2428213,98933.125
2428313,98937.6640625
2428423,98937.4453125
2428523,98933.125
2428626,98933.9609375
2428733,98936.640625
2428833,98934.765625
2428943,98938.28125
2429043,98930.4375
2429146,98933.125
2429252,98931.28125
2429352,98928.609375
2429452,98933.9609375
2429552,98925.0859375
2429656,98931.28125
2429762,98934.765625
2429862,98931.28125
2429962,98934.765625
2430062,98929.4140625
2430161,98933.9609375
2430271,98933.125
2430371,98938.4765625
2430475,98935.796875
2430581,98939.3125
2430681,98935.796875
2430781,98927.765625
2430881,98933.9609375
2430985,98933.125
2431090,98937.4453125
2431190,98935.796875
2431290,98936.640625
2431390,98940.125
2431490,98936.828125
2431600,98933.125
2431700,98939.3125
2431803,98933.125
2431909,98933.9609375
2432009,98937.6640625
2432109,98938.4765625
2432209,98932.3125
2432312,98938.4765625
2432419,98933.125
2432519,98931.28125
2432619,98938.4765625
2432719,98940.34375
2432819,98932.3125
2432928,98935.796875
2433028,98932.3125
2433128,98934.984375
2433228,98935.796875
2433328,98939.3125
2433438,98937.4453125
2433538,98939.3125
2433641,98938.4765625
2433747,98931.28125
2433847,98941.15625
2433947,98934.765625
2434047,98935.796875
2434150,98928.7890625
2434257,98939.3125
2434357,98935.796875
2434457,98930.4375
2434557,98934.765625
2434657,98935.796875
2434767,98935.796875
2434866,98933.125
2434977,98937.6640625
2435086,98938.4765625
2435186,98939.3125
2435286,98934.140625
2435386,98937.4453125
2435489,98941.15625
2435595,98933.125
2435695,98938.4765625
2435795,98930.4375
2435895,98937.4453125
2435995,98939.3125
2436105,98933.9609375
2436205,98933.9609375
2436308,98933.125
2436415,98930.4375
2436515,98938.4765625
2436625,98933.9609375
2436724,98933.9609375
2436828,98933.125
2436934,98930.4375
2437034,98927.765625
2437134,98933.125
2437234,98941.9921875
2437337,98938.4765625
2437443,98934.984375
2437543,98933.9609375
2437643,98933.9609375
2437743,98941.15625
2437843,98939.3125
2437953,98934.984375
2438053,98933.125
2438156,98935.796875
2438263,98938.4765625
2438363,98938.4765625
2438462,98933.125
2438562,98935.984375
2438666,98934.984375
2438772,98935.796875
2438872,98934.984375
2438972,98934.984375
2439072,98931.46875
2439172,98936.640625
2439281,98941.9921875
2439381,98941.9921875
2439485,98935.796875
2439591,98934.140625
2439691,98938.4765625
2439791,98941.9921875
2439891,98937.6640625
2439994,98932.3125
2440101,98943.828125
2440201,98938.4765625
2440300,98938.4765625
2440400,98935.984375
2440503,98934.140625
2440610,98937.6640625
2440710,98942.1796875
2440810,98934.765625
2440910,98940.34375
2441010,98936.640625
2441120,98936.828125
2441220,98937.6640625
2441323,98935.796875
2441429,98941.15625
2441529,98932.3125
2441629,98939.5
2441729,98939.5
2441832,98942.1796875
2441939,98938.4765625
2442039,98938.4765625
2442138,98935.984375
2442238,98934.984375
2442338,98937.6640625
2442448,98935.984375
2442548,98941.15625
2442651,98943.015625
2442758,98936.828125
2442858,98937.6640625
2442957,98936.828125
2443057,98938.4765625
2443161,98940.34375
2443267,98928.7890625
2443367,98932.3125
2443467,98941.15625
2443567,98941.3359375
2443667,98936.828125
2443777,98941.15625
2443877,98933.125
2443980,98937.6640625
2444086,98934.984375
2444186,98938.4765625
2444296,98935.984375
2444396,98931.46875
2444500,98936.828125
2444606,98935.796875
2444706,98937.6640625
2444806,98940.34375
2444906,98937.6640625
2445009,98941.15625
2445115,98937.6640625
2445215,98941.15625
2445315,98938.4765625
2445415,98938.4765625
2445515,98941.15625
2445625,98938.4765625
2445725,98936.640625
2445828,98941.15625
2445934,98940.125
2446034,98939.5
2446134,98940.34375
2446234,98937.4453125
2446338,98937.6640625
2446444,98939.3125
2446544,98936.640625
2446644,98934.984375
2446744,98941.15625
2446844,98936.640625
2446954,98937.8515625
2447053,98935.796875
2447157,98934.765625
2447263,98941.15625
2447363,98939.5
2447473,98932.3125
2447573,98938.4765625
2447676,98937.6640625
2447782,98943.015625
2447882,98938.4765625
2447982,98936.828125
2448082,98937.6640625
2448185,98935.796875
2448292,98940.34375
2448392,98946.5
2448492,98937.6640625
2448592,98941.9921875
2448692,98943.828125
2448802,98939.3125
2448901,98941.15625
2449005,98937.6640625
2449111,98937.6640625
2449211,98935.796875
2449311,98937.6640625
2449411,98932.3125
2449514,98939.5
2449621,98937.6640625
2449720,98938.4765625
2449820,98934.984375
2449920,98934.984375
2450020,98936.828125
2450130,98935.984375
2450230,98935.796875
2450333,98945.6953125
2450439,98938.4765625
2450539,98937.6640625
2450639,98932.3125
2450739,98933.125
2450842,98939.5
2450949,98932.3125
2451049,98938.4765625
2451149,98933.9609375
2451249,98934.984375
2451349,98941.15625
2451459,98937.6640625
2451558,98934.140625
2451662,98941.15625
2451768,98934.140625
2451868,98933.125
2451988,98938.4765625
2452088,98938.4765625
2452191,98933.125
2452297,98937.6640625
2452397,98938.4765625
2452497,98940.34375
2452597,98936.828125
2452700,98935.796875
2452807,98937.6640625
2452907,98938.4765625
2453007,98936.640625
2453107,98938.4765625
2453207,98940.34375
2453317,98936.828125
2453416,98940.34375
2453520,98938.4765625
2453626,98933.9609375
2453726,98933.125
2453826,98944.671875
2453926,98941.15625
2454030,98936.828125
2454136,98944.859375
2454236,98938.65625
2454335,98937.6640625
2454435,98936.828125
2454535,98939.5
2454645,98936.828125
2454745,98938.4765625
2454849,98934.140625
2454955,98935.796875
2455055,98932.3125
2455165,98934.984375
2455264,98934.984375
2455368,98939.5
2455474,98939.3125
2455574,98933.125
2455674,98934.984375
2455774,98937.6640625
2455877,98933.125
2455984,98932.3125
2456084,98936.828125
2456183,98938.65625
2456283,98936.828125
2456383,98935.796875
2456493,98935.796875
2456593,98932.3125
2456696,98934.140625
2456803,98934.140625
2456903,98941.15625
2457002,98935.984375
2457102,98939.5
2457206,98935.984375
2457312,98936.828125
2457412,98941.15625
2457512,98940.34375
2457612,98940.34375
2457712,98938.65625
2457822,98934.140625
2457922,98939.5
2458025,98936.828125
2458131,98943.015625
2458231,98934.984375
2458331,98934.984375
2458431,98934.140625
2458534,98936.828125
2458641,98941.15625
2458741,98940.34375
2458841,98936.828125
2458941,98934.984375
2459040,98937.6640625
2459150,98935.984375
2459250,98939.5
2459350,98943.828125
2459450,98939.5
2459550,98936.828125
2459660,98942.1796875
2459760,98934.140625
2459863,98939.5
2459969,98939.5
2460069,98938.65625
2460169,98939.5
2460269,98941.3359375
2460372,98944.015625
2460479,98944.015625
2460579,98938.65625
2460679,98935.984375
2460779,98938.65625
2460878,98940.34375
2460988,98940.34375
2461088,98933.125
2461192,98940.53125
2461298,98940.53125
2461398,98935.984375
2461498,98935.984375
2461598,98934.140625
2461701,98939.5
2461807,98939.5
2461907,98934.140625
2462007,98939.5
2462107,98934.140625
2462207,98939.5
2462317,98935.171875
2462417,98936.828125
2462520,98939.5
2462626,98936.828125
2462726,98938.65625
2462836,98940.34375
2462936,98939.5
2463040,98941.3359375
2463146,98939.5
2463246,98936.828125
2463346,98938.65625
2463446,98936.828125
2463549,98942.1796875
2463656,98939.5
2463755,98936.828125
2463855,98942.1796875
2463955,98941.15625
2464055,98938.65625
2464165,98936.828125
2464265,98946.6875
2464368,98941.3359375
2464474,98942.1796875
2464574,98942.1796875
2464674,98939.5
2464774,98938.65625
2464878,98937.6640625
2464984,98936.828125
2465084,98942.1796875
2465184,98935.984375
2465284,98936.828125
2465384,98938.65625
2465494,98944.859375
2465593,98940.34375
2465697,98940.34375
2465803,98941.3359375
2465903,98935.171875
2466003,98933.3046875
2466103,98939.5
2466206,98929.8203125
2466312,98942.1796875
2466412,98939.5
2466512,98937.8515625
2466612,98935.171875
2466715,98939.5
2466822,98936.828125
2466922,98939.5
2467022,98934.140625
2467122,98941.3359375
2467222,98937.8515625
2467332,98936.828125
2467431,98935.171875
2467535,98943.203125
2467641,98937.8515625
2467741,98938.65625
2467841,98940.53125
2467941,98936.828125
2468044,98936.828125
2468151,98939.5
2468251,98941.3359375
2468351,98943.015625
2468460,98936.828125
2468560,98939.5
2468670,98942.1796875
2468770,98936.828125
2468881,98932.3125
2468990,98938.65625
2469090,98934.140625
2469189,98936.828125
2469289,98934.3359375
2469392,98935.984375
2469499,98933.3046875
2469599,98940.34375
2469699,98939.5
2469799,98940.53125
2469899,98936.828125
2470009,98941.3359375
2470109,98935.984375
2470212,98941.3359375
2470318,98935.171875
2470418,98937.8515625
2470528,98935.171875
2470628,98933.3046875
2470731,98943.203125
2470837,98933.3046875
2470937,98933.3046875
2471038,98928.984375
2471137,98938.65625
2471240,98931.46875
2471347,98938.65625
2471447,98932.3125
2471547,98943.015625
2471647,98939.5
2471747,98935.796875
2471857,98932.3125
2471957,98939.5
2472060,98937.6640625
2472166,98933.3046875
2472266,98941.3359375
2472366,98944.015625
2472466,98937.8515625
2472570,98937.8515625
2472676,98935.984375
2472776,98930.625
2472876,98940.53125
2472975,98935.984375
2473075,98939.5
2473185,98944.859375
2473285,98938.65625
2473388,98939.5
2473495,98941.3359375
2473595,98934.140625
2473705,98939.5
2473805,98934.140625
2473908,98935.171875
2474014,98932.5
2474114,98944.015625
2474214,98934.140625
2474314,98930.625
2474417,98934.984375
2474524,98937.8515625
2474624,98940.34375
2474723,98935.984375
2474823,98944.015625
2474923,98937.8515625
2475033,98931.65625
2475133,98942.1796875
2475236,98938.65625
2475343,98935.171875
2475443,98941.3359375
2475543,98938.65625
2475643,98942.1796875
2475745,98930.625
2475852,98934.140625
2475952,98942.1796875
2476052,98936.828125
2476152,98934.140625
2476252,98933.3046875
2476362,98935.984375
2476462,98935.984375
2476565,98937.6640625
2476671,98936.828125
2476771,98942.1796875
2476871,98938.65625
2476971,98939.5
2477075,98941.3359375
2477181,98938.65625
2477281,98932.5
2477380,98941.3359375
2477480,98936.828125
2477580,98938.65625
2477690,98937.8515625
2477790,98940.53125
2477894,98937.8515625
2478000,98944.859375
2478100,98941.3359375
2478210,98937.8515625
2478310,98937.8515625
2478413,98941.3359375
2478519,98940.53125
2478619,98944.859375
2478719,98937.8515625
2478819,98940.53125
2478922,98937.015625
2479029,98938.875
2479129,98934.3359375
2479228,98938.875
2479328,98940.53125
2479428,98939.6875
2479538,98944.015625
2479638,98945.046875
2479741,98939.6875
2479848,98940.53125
2479948,98949.3671875
2480048,98938.65625
2480148,98942.1796875
2480252,98945.8828125
2480357,98944.015625
2480457,98941.3359375
2480557,98945.8828125
2480657,98935.171875
2480757,98937.8515625
2480867,98933.5234375
2480967,98941.3359375
2481070,98944.859375
2481176,98945.8828125
2481276,98940.53125
2481386,98941.3359375
2481486,98943.203125
2481589,98941.3359375
2481696,98935.984375
2481796,98935.984375
2481896,98940.53125
2481996,98935.171875
2482099,98942.1796875
2482206,98946.6875
2482305,98937.8515625
2482405,98941.3359375
2482505,98939.5
2482605,98940.53125
2482715,98937.015625
2482815,98946.6875
2482918,98941.3359375
2483024,98938.65625
2483124,98937.015625
2483224,98945.8828125
2483324,98946.6875
2483428,98937.8515625
2483534,98942.1796875
2483634,98941.3359375
2483734,98944.859375
2483834,98941.3359375
2483934,98937.8515625
2484043,98940.53125
2484143,98935.171875
2484247,98936.828125
2484353,98938.65625
2484453,98938.65625
2484553,98941.3359375
2484653,98931.65625
2484756,98940.53125
2484862,98941.3359375
2484962,98941.3359375
2485062,98938.65625
2485162,98935.171875
2485262,98940.53125
2485372,98942.359375
2485472,98939.6875
2485572,98942.359375
2485672,98935.984375
2485772,98931.65625
2485891,98941.3359375
2485991,98944.015625
2486094,98941.3359375
2486201,98943.203125
2486301,98939.6875
2486401,98934.3359375
2486501,98938.875
2486604,98937.015625
2486711,98943.203125
2486811,98942.359375
2486911,98939.6875
2487010,98937.8515625
2487110,98936.828125
2487220,98941.3359375
2487320,98943.203125
2487423,98940.53125
2487530,98939.6875
2487630,98937.015625
2487729,98943.203125
2487829,98940.53125
2487933,98936.203125
2488039,98937.015625
2488139,98943.203125
2488239,98939.6875
2488339,98940.53125
2488439,98940.53125
2488549,98935.171875
2488649,98946.6875
2488752,98939.6875
2488858,98943.203125
2488958,98937.8515625
2489068,98935.171875
2489168,98946.6875
2489271,98943.203125
2489378,98939.6875
2489478,98937.015625
2489577,98944.859375
2489677,98940.53125
2489780,98936.203125
2489887,98939.6875
2489987,98939.6875
2490087,98934.3359375
2490187,98944.015625
2490287,98940.53125
2490397,98943.203125
2490497,98938.65625
2490600,98939.6875
2490706,98937.8515625
2490806,98944.234375
2490906,98936.203125
2491006,98937.8515625
2491110,98944.015625
2491216,98935.171875
2491316,98943.203125
2491415,98939.6875
2491515,98937.8515625
2491615,98938.875
2491725,98940.53125
2491825,98940.53125
2491929,98933.5234375
2492035,98939.6875
2492135,98943.203125
2492235,98937.015625
2492335,98937.015625
2492438,98936.203125
2492544,98936.203125
2492644,98941.5546875
2492744,98937.015625
2492844,98935.171875
2492947,98946.6875
2493054,98938.0390625
2493154,98937.015625
2493254,98939.6875
2493353,98942.359375
2493453,98943.203125
2493563,98943.203125
2493663,98943.203125
2493767,98942.359375
2493873,98944.015625
2493973,98942.359375
2494072,98938.875
2494172,98940.53125
2494275,98941.3359375
2494382,98937.8515625
2494482,98940.53125
2494582,98938.875
2494682,98940.53125
2494782,98936.203125
2494892,98937.015625
2494992,98942.359375
2495095,98941.5546875
2495201,98941.3359375
2495301,98932.5
2495401,98937.015625
2495501,98942.359375
