Time (ms), Z Mangetometer (uT)
3210193,11.702925682067871
3210283,11.702925682067871
3210373,10.352588653564453
3210472,11.702925682067871
3210532,10.352588653564453
3210642,10.352588653564453
3210772,12.303075790405273
3210862,12.00300121307373
3210982,10.802700996398926
3211082,11.102775573730469
3211182,12.153038024902344
3211282,11.8529634475708
3211382,9.452363014221191
3211482,10.802700996398926
3211602,11.102775573730469
3211691,11.402851104736328
3211781,12.153038024902344
3211881,11.8529634475708
3211981,11.402851104736328
3212081,12.00300121307373
3212181,11.8529634475708
3212281,10.052513122558594
3212351,11.402851104736328
3212481,10.502625465393066
3212502,9.902475357055664
3212611,10.502625465393066
3212751,10.652663230895996
3212831,12.00300121307373
3212960,11.402851104736328
3213020,11.552887916564941
3213180,11.702925682067871
3213260,12.303075790405273
3213380,11.702925682067871
3213480,12.00300121307373
3213510,10.802700996398926
3213680,11.552887916564941
3213780,10.502625465393066
3213880,11.102775573730469
3213980,10.502625465393066
3214080,11.102775573730469
3214179,10.802700996398926
3214249,9.452363014221191
3214379,10.802700996398926
3214479,10.952737808227539
3214529,10.952737808227539
3214689,10.802700996398926
3214779,10.952737808227539
3214819,10.502625465393066
3214979,10.952737808227539
3215079,10.502625465393066
3215179,10.052513122558594
3215279,11.102775573730469
3215359,9.75243854522705
3215479,11.552887916564941
3215608,11.8529634475708
3215698,10.652663230895996
3215788,9.902475357055664
3215878,10.502625465393066
3215978,11.102775573730469
3216108,11.702925682067871
3216198,10.802700996398926
3216288,11.102775573730469
3216338,12.153038024902344
3216428,10.652663230895996
3216507,12.153038024902344
3216687,11.8529634475708
3216777,12.153038024902344
3216877,10.952737808227539
3216977,11.552887916564941
3217077,10.052513122558594
3217177,11.402851104736328
3217277,9.452363014221191
3217377,10.652663230895996
3217477,12.153038024902344
3217577,12.00300121307373
3217677,11.702925682067871
3217777,11.552887916564941
3217807,10.502625465393066
3217907,12.00300121307373
3218017,9.452363014221191
3218176,10.352588653564453
3218276,11.702925682067871
3218376,10.802700996398926
3218476,11.552887916564941
3218576,10.952737808227539
3218686,11.102775573730469
3218776,11.702925682067871
3218826,11.702925682067871
3218976,10.652663230895996
3219076,12.153038024902344
3219185,10.502625465393066
3219205,11.402851104736328
3219375,10.352588653564453
3219475,10.952737808227539
3219565,12.00300121307373
3219675,12.00300121307373
3219775,11.102775573730469
3219835,10.802700996398926
3219975,10.952737808227539
3220085,11.552887916564941
3220185,11.102775573730469
3220275,11.8529634475708
3220375,10.502625465393066
3220425,11.8529634475708
3220574,11.102775573730469
3220674,10.802700996398926
3220774,11.402851104736328
3220874,10.502625465393066
3220974,11.702925682067871
3221074,10.952737808227539
3221174,12.00300121307373
3221274,12.00300121307373
3221374,10.952737808227539
3221474,12.753188133239746
3221604,9.602400779724121
3221693,10.052513122558594
3221783,12.00300121307373
3221873,13.203300476074219
3221973,10.802700996398926
3222083,11.402851104736328
3222183,10.952737808227539
3222263,10.502625465393066
3222373,11.402851104736328
3222443,12.00300121307373
3222573,10.052513122558594
3222603,12.00300121307373
3222773,11.552887916564941
3222873,10.802700996398926
3222973,10.802700996398926
3223073,10.052513122558594
3223103,12.753188133239746
3223272,12.153038024902344
3223382,10.052513122558594
3223482,11.402851104736328
3223582,10.652663230895996
3223682,11.702925682067871
3223752,10.052513122558594
3223802,11.402851104736328
3223912,11.702925682067871
3224072,10.352588653564453
3224171,12.00300121307373
3224281,10.802700996398926
3224351,10.352588653564453
3224481,10.952737808227539
3224551,11.102775573730469
3224681,10.952737808227539
3224781,11.8529634475708
3224871,10.802700996398926
3224981,11.552887916564941
3225051,11.702925682067871
3225181,10.652663230895996
3225280,9.602400779724121
3225381,11.102775573730469
3225481,11.102775573730469
3225600,10.652663230895996
3225680,11.8529634475708
3225780,10.052513122558594
3225880,10.952737808227539
3225980,10.952737808227539
3226080,10.952737808227539
3226180,10.352588653564453
3226250,11.402851104736328
3226340,11.402851104736328
3226480,10.052513122558594
3226590,11.702925682067871
3226679,11.702925682067871
3226779,11.8529634475708
3226879,10.652663230895996
3226979,11.702925682067871
3227109,10.802700996398926
3227199,11.702925682067871
3227289,12.00300121307373
3227379,11.102775573730469
3227479,11.552887916564941
3227519,11.102775573730469
3227659,10.952737808227539
3227749,12.00300121307373
3227859,10.802700996398926
3227929,10.052513122558594
3228079,12.00300121307373
3228178,10.952737808227539
3228278,12.00300121307373
3228378,11.402851104736328
3228478,11.552887916564941
3228608,11.102775573730469
3228698,11.552887916564941
3228788,11.8529634475708
3228878,11.702925682067871
3228918,11.702925682067871
3229027,12.153038024902344
3229177,11.102775573730469
3229277,11.552887916564941
3229302,10.802700996398926
3229477,11.702925682067871
3229577,11.102775573730469
3229677,10.652663230895996
3229777,11.402851104736328
3229877,9.452363014221191
3229977,12.603151321411133
3230067,11.702925682067871
3230177,9.902475357055664
3230202,11.552887916564941
3230377,11.8529634475708
3230476,11.102775573730469
3230576,10.652663230895996
3230676,11.552887916564941
3230716,10.952737808227539
3230876,10.052513122558594
3230976,11.552887916564941
3231046,11.8529634475708
3231146,12.00300121307373
3231276,12.753188133239746
3231376,11.402851104736328
3231446,10.652663230895996
3231576,11.8529634475708
3231675,11.8529634475708
3231775,10.052513122558594
3231875,12.153038024902344
3231915,11.402851104736328
3232095,10.352588653564453
3232185,10.802700996398926
3232265,10.652663230895996
3232375,12.303075790405273
3232475,11.102775573730469
3232605,10.802700996398926
3232695,11.552887916564941
3232785,11.102775573730469
3232875,12.753188133239746
3232964,11.102775573730469
3233084,12.753188133239746
3233184,10.802700996398926
3233224,10.952737808227539
3233374,10.952737808227539
3233474,11.102775573730469
3233604,13.353338241577148
3233694,10.952737808227539
3233734,11.702925682067871
3233854,11.8529634475708
3233974,9.75243854522705
3234074,10.652663230895996
3234173,10.952737808227539
3234273,11.102775573730469
3234373,10.952737808227539
3234473,11.552887916564941
3234553,10.652663230895996
3234673,10.052513122558594
3234773,12.903225898742676
3234823,10.352588653564453
3234973,10.352588653564453
3235002,11.552887916564941
3235113,12.153038024902344
3235283,10.802700996398926
3235373,11.552887916564941
3235473,10.652663230895996
3235612,11.102775573730469
3235782,12.153038024902344
3235872,11.702925682067871
3235982,11.702925682067871
3236112,11.552887916564941
3236282,11.102775573730469
3236382,11.552887916564941
3236482,10.652663230895996
3236601,11.552887916564941
3236692,11.8529634475708
3236742,12.153038024902344
3236881,11.702925682067871
3236951,12.753188133239746
3237101,10.802700996398926
3237191,10.952737808227539
3237231,11.702925682067871
3237381,10.952737808227539
3237481,10.802700996398926
3237581,11.552887916564941
3237681,12.00300121307373
3237781,11.402851104736328
3237881,10.802700996398926
3237921,10.802700996398926
3238060,11.402851104736328
3238190,11.102775573730469
3238280,12.00300121307373
3238380,11.102775573730469
3238430,10.652663230895996
3238600,11.8529634475708
3238660,10.952737808227539
3238730,11.8529634475708
3238820,11.552887916564941
3238980,11.102775573730469
3239080,10.952737808227539
3239189,10.952737808227539
3239279,10.802700996398926
3239379,12.603151321411133
3239479,12.303075790405273
3239609,10.802700996398926
3239699,10.952737808227539
3239789,11.702925682067871
3239869,11.552887916564941
3239979,11.102775573730469
3240049,10.952737808227539
3240179,10.952737808227539
3240279,11.552887916564941
3240379,11.8529634475708
3240479,10.952737808227539
3240578,10.652663230895996
3240678,9.452363014221191
3240778,12.00300121307373
3240878,12.153038024902344
3240908,10.802700996398926
3241078,10.652663230895996
3241178,11.102775573730469
3241202,11.702925682067871
3241378,10.802700996398926
3241478,11.552887916564941
3241608,12.603151321411133
3241698,10.802700996398926
3241777,11.702925682067871
3241877,11.102775573730469
3241977,11.402851104736328
3242067,12.153038024902344
3242177,10.502625465393066
3242267,11.402851104736328
3242377,10.952737808227539
3242477,11.102775573730469
3242537,11.552887916564941
3242677,10.502625465393066
3242777,10.352588653564453
3242877,11.552887916564941
3242977,11.552887916564941
3243106,9.902475357055664
3243196,10.952737808227539
3243286,11.8529634475708
3243376,11.102775573730469
3243476,10.502625465393066
3243576,10.352588653564453
3243616,10.952737808227539
3243776,11.402851104736328
3243876,10.652663230895996
3243976,11.402851104736328
3244106,9.602400779724121
3244195,11.102775573730469
3244265,11.402851104736328
3244375,11.702925682067871
3244465,10.652663230895996
3244585,10.802700996398926
3244685,11.402851104736328
3244775,11.102775573730469
3244815,10.802700996398926
3244915,10.352588653564453
3245085,11.552887916564941
3245185,10.652663230895996
3245275,9.902475357055664
3245375,10.802700996398926
3245445,9.902475357055664
3245584,10.652663230895996
3245684,11.402851104736328
3245734,11.402851104736328
3245834,12.153038024902344
3245974,11.102775573730469
3246104,11.102775573730469
3246194,11.702925682067871
3246284,11.8529634475708
3246374,10.952737808227539
3246474,11.8529634475708
3246604,11.8529634475708
3246694,11.102775573730469
3246783,10.802700996398926
3246854,11.702925682067871
3246973,11.402851104736328
3247073,11.8529634475708
3247173,11.552887916564941
3247213,9.452363014221191
3247373,11.702925682067871
3247413,12.153038024902344
3247583,11.8529634475708
3247683,12.753188133239746
3247773,11.702925682067871
3247863,11.552887916564941
3247962,10.952737808227539
3248023,11.552887916564941
3248173,12.153038024902344
3248272,10.802700996398926
3248372,10.052513122558594
3248482,11.702925682067871
3248582,11.702925682067871
3248682,11.102775573730469
3248752,10.652663230895996
3248882,10.352588653564453
3248952,11.402851104736328
3249032,10.952737808227539
3249181,10.802700996398926
3249232,11.402851104736328
3249371,13.053263664245605
3249411,9.902475357055664
3249541,10.802700996398926
3249681,11.552887916564941
3249781,11.102775573730469
3249881,10.652663230895996
3249981,12.153038024902344
3250011,9.602400779724121
3250181,11.402851104736328
3250221,12.153038024902344
3250381,10.802700996398926
3250480,12.153038024902344
3250540,11.102775573730469
3250651,11.102775573730469
3250780,11.102775573730469
3250880,10.652663230895996
3250980,11.402851104736328
3251020,10.502625465393066
3251180,11.102775573730469
3251280,13.053263664245605
3251370,10.952737808227539
3251460,12.153038024902344
3251560,11.702925682067871
3251679,12.00300121307373
3251779,11.102775573730469
3251879,11.102775573730469
3251909,11.702925682067871
3252079,10.652663230895996
3252179,11.402851104736328
3252279,11.402851104736328
3252379,11.552887916564941
3252439,9.302325248718262
3252579,10.802700996398926
3252679,11.102775573730469
3252769,10.952737808227539
3252879,9.152288436889648
3252979,11.102775573730469
3253038,11.702925682067871
3253128,11.402851104736328
3253278,12.303075790405273
3253378,11.552887916564941
3253478,12.603151321411133
3253588,10.802700996398926
3253688,11.702925682067871
3253778,11.552887916564941
3253878,9.75243854522705
3253978,10.652663230895996
3254088,10.802700996398926
3254187,9.75243854522705
3254238,12.00300121307373
3254347,10.952737808227539
3254447,10.802700996398926
3254607,10.652663230895996
3254697,9.302325248718262
3254737,10.802700996398926
3254877,12.903225898742676
3254947,10.952737808227539
3255077,11.402851104736328
3255177,10.952737808227539
3255277,12.303075790405273
3255377,12.903225898742676
3255477,11.102775573730469
3255536,11.8529634475708
3255606,11.702925682067871
3255706,9.602400779724121
3255876,11.102775573730469
3255976,10.502625465393066
3256076,11.402851104736328
3256176,10.802700996398926
3256276,10.952737808227539
3256316,9.75243854522705
3256476,10.652663230895996
3256576,11.8529634475708
3256676,10.502625465393066
3256702,11.402851104736328
3256875,12.303075790405273
3256975,12.00300121307373
3257075,9.602400779724121
3257125,9.902475357055664
3257275,10.952737808227539
3257315,11.102775573730469
3257415,11.102775573730469
3257555,11.552887916564941
3257685,9.602400779724121
3257715,11.8529634475708
3257815,10.502625465393066
3257975,11.552887916564941
3258075,10.952737808227539
3258185,9.902475357055664
3258274,11.102775573730469
3258314,10.502625465393066
3258474,9.902475357055664
3258604,11.402851104736328
3258694,12.00300121307373
3258714,11.102775573730469
3258854,11.102775573730469
3258974,10.352588653564453
3259044,10.802700996398926
3259184,10.802700996398926
3259273,12.00300121307373
3259373,12.303075790405273
3259473,12.753188133239746
3259583,10.952737808227539
3259693,11.552887916564941
3259783,10.352588653564453
3259873,10.652663230895996
3259973,11.702925682067871
3260103,9.902475357055664
3260193,11.552887916564941
3260283,10.502625465393066
3260313,12.00300121307373
3260403,10.052513122558594
3260553,12.603151321411133
3260672,9.452363014221191
3260773,11.402851104736328
3260802,11.102775573730469
3260932,10.502625465393066
3261092,10.502625465393066
3261182,9.452363014221191
3261262,10.502625465393066
3261382,10.802700996398926
3261472,10.502625465393066
3261582,10.652663230895996
3261682,8.852212905883789
3261751,11.102775573730469
3261881,11.102775573730469
3261981,12.753188133239746
3262081,10.352588653564453
3262181,13.203300476074219
3262271,11.702925682067871
3262381,11.102775573730469
3262481,12.603151321411133
3262591,12.00300121307373
3262681,11.102775573730469
3262781,10.952737808227539
3262881,10.802700996398926
3262981,10.502625465393066
3263051,10.802700996398926
3263180,11.552887916564941
3263280,12.153038024902344
3263350,11.702925682067871
3263480,10.352588653564453
3263580,11.702925682067871
3263680,11.102775573730469
3263780,10.802700996398926
3263880,10.352588653564453
3263980,11.552887916564941
3264070,9.302325248718262
3264180,12.153038024902344
3264280,9.602400779724121
3264379,9.602400779724121
3264479,11.102775573730469
3264539,12.153038024902344
3264629,10.052513122558594
3264779,12.153038024902344
3264879,10.802700996398926
3264979,11.402851104736328
3265079,11.102775573730469
3265179,12.303075790405273
3265279,11.552887916564941
3265319,12.00300121307373
3265479,10.352588653564453
3265608,11.8529634475708
3265699,10.052513122558594
3265738,10.502625465393066
3265868,10.802700996398926
3265978,11.402851104736328
3266008,10.952737808227539
3266178,11.8529634475708
3266278,11.552887916564941
3266378,11.8529634475708
3266478,10.502625465393066
3266538,12.00300121307373
3266678,8.70217514038086
3266778,10.352588653564453
3266878,11.402851104736328
3266977,11.402851104736328
3267057,10.652663230895996
3267177,11.702925682067871
3267277,11.702925682067871
3267377,11.102775573730469
3267437,11.102775573730469
3267607,10.052513122558594
3267697,10.052513122558594
3267727,10.802700996398926
3267867,11.552887916564941
3267977,11.402851104736328
3268076,12.00300121307373
3268176,11.552887916564941
3268207,10.802700996398926
3268376,11.8529634475708
3268456,10.802700996398926
3268506,12.153038024902344
3268676,10.802700996398926
3268776,9.302325248718262
3268846,11.102775573730469
3268976,11.552887916564941
3269046,10.352588653564453
3269176,11.552887916564941
3269276,12.153038024902344
3269345,11.8529634475708
3269475,12.153038024902344
3269505,12.00300121307373
3269675,10.652663230895996
3269775,10.502625465393066
3269875,12.153038024902344
3269975,10.352588653564453
3270035,11.702925682067871
3270175,10.502625465393066
3270275,10.502625465393066
3270375,9.302325248718262
3270475,10.802700996398926
3270505,10.952737808227539
3270675,10.352588653564453
3270715,9.902475357055664
3270874,9.902475357055664
3270964,11.402851104736328
3271074,12.753188133239746
3271174,12.00300121307373
3271274,10.802700996398926
3271334,12.00300121307373
3271434,10.652663230895996
3271502,11.102775573730469
3271614,11.402851104736328
3271744,10.652663230895996
3271873,10.952737808227539
3271953,12.603151321411133
3272083,10.802700996398926
3272183,10.652663230895996
3272223,12.153038024902344
3272373,12.00300121307373
3272433,10.502625465393066
3272583,10.652663230895996
3272683,11.552887916564941
3272773,11.8529634475708
3272853,11.8529634475708
3272973,10.352588653564453
3273082,10.802700996398926
3273182,12.753188133239746
3273202,11.8529634475708
3273322,12.00300121307373
3273472,11.552887916564941
3273582,11.702925682067871
3273682,11.552887916564941
3273782,9.75243854522705
3273882,11.102775573730469
3273982,11.552887916564941
3274052,11.8529634475708
3274182,11.8529634475708
3274282,11.102775573730469
3274342,11.102775573730469
3274481,12.303075790405273
3274611,12.00300121307373
3274781,11.702925682067871
3274861,11.8529634475708
3274981,10.802700996398926
3275051,11.102775573730469
3275161,10.352588653564453
3275281,11.702925682067871
3275381,13.053263664245605
3275481,11.402851104736328
3275581,11.402851104736328
3275681,10.652663230895996
3275781,10.502625465393066
3275870,10.652663230895996
3275980,10.802700996398926
3276030,11.402851104736328
3276180,11.702925682067871
3276230,11.702925682067871
3276380,10.502625465393066
3276480,11.402851104736328
3276580,11.552887916564941
3276680,10.952737808227539
3276780,10.352588653564453
3276879,10.652663230895996
3276979,11.402851104736328
3277060,12.153038024902344
3277189,10.802700996398926
3277279,10.652663230895996
3277339,10.952737808227539
3277479,10.052513122558594
3277579,12.00300121307373
3277679,12.153038024902344
3277749,12.00300121307373
3277879,12.153038024902344
3277919,9.902475357055664
3278109,10.652663230895996
3278199,10.952737808227539
3278288,11.102775573730469
3278378,10.652663230895996
3278478,13.653413772583008
3278578,8.852212905883789
3278688,11.552887916564941
3278778,11.102775573730469
3278878,10.952737808227539
3278958,10.802700996398926
3279038,11.102775573730469
3279188,10.502625465393066
3279278,9.75243854522705
3279338,10.652663230895996
3279447,9.75243854522705
3279567,10.052513122558594
3279677,9.302325248718262
3279777,10.652663230895996
3279837,11.402851104736328
3279977,9.152288436889648
3280077,10.352588653564453
3280187,11.552887916564941
3280267,12.303075790405273
3280377,11.552887916564941
3280477,11.702925682067871
3280577,12.603151321411133
3280677,10.802700996398926
3280777,11.8529634475708
3280877,9.75243854522705
3280976,10.952737808227539
3281076,12.00300121307373
3281176,11.8529634475708
3281276,11.702925682067871
3281376,10.952737808227539
3281476,10.802700996398926
3281576,12.00300121307373
3281676,10.652663230895996
3281776,11.402851104736328
3281876,11.402851104736328
3281975,11.552887916564941
3282106,10.952737808227539
3282195,11.402851104736328
3282285,10.652663230895996
3282375,11.8529634475708
3282475,11.8529634475708
3282605,11.102775573730469
3282695,10.352588653564453
3282785,10.802700996398926
3282875,10.052513122558594
3282935,12.153038024902344
3283075,10.802700996398926
3283175,12.153038024902344
3283275,11.402851104736328
3283315,10.652663230895996
3283474,10.652663230895996
3283534,12.00300121307373
3283674,11.702925682067871
3283744,10.502625465393066
3283834,10.652663230895996
3283974,12.00300121307373
3284054,12.00300121307373
3284174,10.952737808227539
3284274,13.053263664245605
3284374,11.402851104736328
3284473,10.802700996398926
3284604,10.502625465393066
3284693,11.402851104736328
3284783,11.552887916564941
3284873,12.603151321411133
3284973,12.753188133239746
3285103,11.102775573730469
3285193,11.552887916564941
3285283,10.802700996398926
3285373,11.102775573730469
3285473,10.802700996398926
3285582,11.8529634475708
3285682,11.552887916564941
3285713,12.153038024902344
3285862,10.952737808227539
3285973,12.303075790405273
3286032,10.952737808227539
3286172,12.753188133239746
3286282,10.802700996398926
3286382,10.352588653564453
3286482,10.652663230895996
3286602,10.352588653564453
3286692,12.153038024902344
3286782,11.102775573730469
3286882,10.052513122558594
3286981,10.502625465393066
3287081,12.303075790405273
3287181,10.652663230895996
3287281,9.75243854522705
3287381,11.702925682067871
3287481,12.303075790405273
3287581,9.902475357055664
3287681,11.552887916564941
3287781,10.652663230895996
3287881,10.502625465393066
3287971,11.702925682067871
3288081,10.652663230895996
3288180,11.102775573730469
3288221,11.102775573730469
3288380,11.8529634475708
3288480,11.702925682067871
3288550,10.502625465393066
3288660,11.102775573730469
3288780,8.852212905883789
3288870,11.402851104736328
3288980,12.153038024902344
3289110,10.352588653564453
3289280,11.8529634475708
3289380,11.402851104736328
3289402,9.602400779724121
3289580,10.802700996398926
3289679,10.952737808227539
3289779,10.952737808227539
3289879,11.102775573730469
3289949,11.702925682067871
3290079,11.552887916564941
3290179,10.952737808227539
3290249,10.502625465393066
3290309,12.153038024902344
3290459,11.552887916564941
3290579,10.802700996398926
3290679,10.052513122558594
3290779,10.352588653564453
3290879,12.00300121307373
3290978,10.652663230895996
3291008,10.352588653564453
3291138,12.153038024902344
3291278,11.402851104736328
3291378,10.352588653564453
3291478,11.702925682067871
3291608,11.702925682067871
3291698,10.652663230895996
3291788,10.952737808227539
3291878,11.8529634475708
3291977,10.352588653564453
3292078,10.502625465393066
3292177,11.402851104736328
3292227,11.402851104736328
3292377,11.102775573730469
3292477,11.552887916564941
3292607,10.352588653564453
3292697,11.552887916564941
3292787,10.952737808227539
3292877,9.75243854522705
3292977,9.902475357055664
3293087,10.802700996398926
3293186,11.102775573730469
3293227,10.052513122558594
3293336,12.153038024902344
3293436,10.652663230895996
3293606,10.052513122558594
3293696,12.00300121307373
3293786,10.652663230895996
3293876,10.052513122558594
3293916,9.75243854522705
3294086,10.502625465393066
3294186,12.00300121307373
3294276,10.652663230895996
3294376,10.352588653564453
3294476,11.702925682067871
3294546,10.652663230895996
3294675,12.00300121307373
3294775,9.602400779724121
3294875,12.303075790405273
3294935,10.352588653564453
3295105,10.952737808227539
3295195,12.603151321411133
3295285,10.652663230895996
3295375,10.952737808227539
3295475,11.102775573730469
3295575,9.75243854522705
3295675,9.902475357055664
3295775,11.702925682067871
3295855,11.402851104736328
3295975,10.652663230895996
3296015,11.402851104736328
3296184,11.102775573730469
3296274,12.603151321411133
3296374,11.402851104736328
3296444,12.00300121307373
3296514,10.952737808227539
3296684,10.352588653564453
3296774,11.8529634475708
3296874,11.8529634475708
3296904,11.402851104736328
3297002,11.402851104736328
3297113,10.652663230895996
3297204,12.753188133239746
3297373,10.802700996398926
3297473,11.102775573730469
3297583,12.00300121307373
3297683,10.802700996398926
3297733,10.952737808227539
3297843,11.102775573730469
3297973,10.352588653564453
3298083,11.552887916564941
3298192,10.352588653564453
3298283,10.052513122558594
3298373,12.753188133239746
3298403,11.102775573730469
3298503,10.652663230895996
3298682,10.502625465393066
3298772,10.502625465393066
3298842,11.402851104736328
3298982,10.052513122558594
3299082,11.402851104736328
3299182,10.052513122558594
3299252,11.402851104736328
3299382,10.802700996398926
3299432,10.352588653564453
3299582,10.802700996398926
3299692,12.00300121307373
3299781,11.702925682067871
3299881,10.802700996398926
3299941,10.652663230895996
3300081,10.502625465393066
3300191,11.702925682067871
3300281,11.102775573730469
3300361,11.402851104736328
3300481,10.952737808227539
3300591,9.902475357055664
3300681,10.052513122558594
3300740,12.603151321411133
3300881,11.402851104736328
3300970,11.102775573730469
3301080,11.552887916564941
3301180,12.153038024902344
3301280,9.602400779724121
3301380,10.802700996398926
3301480,12.153038024902344
3301540,11.8529634475708
3301680,11.702925682067871
3301780,9.602400779724121
3301840,9.602400779724121
3301980,11.402851104736328
3302080,10.952737808227539
3302179,12.00300121307373
3302269,10.802700996398926
3302379,9.602400779724121
3302479,10.802700996398926
3302559,10.952737808227539
3302679,9.902475357055664
3302702,10.952737808227539
3302879,12.153038024902344
3302979,11.702925682067871
3303079,11.8529634475708
3303179,10.652663230895996
3303239,10.802700996398926
3303329,9.602400779724121
3303479,11.102775573730469
3303578,11.102775573730469
3303678,12.00300121307373
3303718,11.402851104736328
3303878,10.052513122558594
3303978,11.402851104736328
3304088,10.352588653564453
3304178,12.303075790405273
3304278,9.75243854522705
3304302,12.303075790405273
3304478,11.702925682067871
3304578,11.8529634475708
3304677,10.502625465393066
3304717,10.802700996398926
3304867,10.652663230895996
3304902,10.802700996398926
3305107,11.102775573730469
3305197,10.652663230895996
3305287,11.102775573730469
3305307,11.402851104736328
3305477,12.303075790405273
3305577,11.8529634475708
3305677,12.00300121307373
3305776,11.552887916564941
3305877,10.352588653564453
3305917,11.702925682067871
3306076,10.952737808227539
3306176,11.402851104736328
3306202,11.102775573730469
3306366,10.802700996398926
3306476,12.603151321411133
3306576,11.402851104736328
3306676,11.402851104736328
3306776,10.952737808227539
3306876,10.802700996398926
3306976,12.153038024902344
3307106,11.8529634475708
3307195,9.902475357055664
3307215,10.352588653564453
3307315,10.802700996398926
3307475,10.952737808227539
3307605,12.00300121307373
3307695,11.8529634475708
3307715,10.052513122558594
3307815,11.702925682067871
3307975,11.8529634475708
3308055,9.902475357055664
3308175,10.652663230895996
3308275,10.952737808227539
3308345,12.303075790405273
3308475,11.402851104736328
3308575,10.502625465393066
3308674,10.952737808227539
3308774,10.052513122558594
3308874,10.952737808227539
3308974,10.952737808227539
3309034,10.052513122558594
3309174,10.952737808227539
3309274,9.902475357055664
3309374,10.652663230895996
3309474,11.8529634475708
3309604,10.802700996398926
3309694,10.802700996398926
3309744,12.153038024902344
3309813,9.902475357055664
3309973,10.952737808227539
3310103,11.402851104736328
3310193,12.00300121307373
3310283,10.352588653564453
3310343,11.402851104736328
3310473,11.402851104736328
3310583,12.303075790405273
3310683,11.402851104736328
3310773,10.052513122558594
3310873,12.753188133239746
3310972,11.102775573730469
3311043,10.952737808227539
3311173,9.902475357055664
3311272,11.552887916564941
3311372,9.902475357055664
3311482,10.652663230895996
3311602,10.352588653564453
3311692,11.552887916564941
3311742,11.702925682067871
3311882,11.702925682067871
3311982,10.502625465393066
3312082,10.802700996398926
3312182,12.00300121307373
3312281,11.402851104736328
3312381,10.652663230895996
3312432,11.552887916564941
3312581,10.952737808227539
3312681,12.153038024902344
3312781,10.802700996398926
3312881,11.402851104736328
3312981,10.352588653564453
3313061,10.052513122558594
3313181,11.402851104736328
3313281,10.502625465393066
3313381,11.402851104736328
3313461,10.052513122558594
3313551,10.652663230895996
3313680,10.502625465393066
3313780,11.552887916564941
3313880,10.052513122558594
3313980,10.652663230895996
3314030,9.452363014221191
3314170,12.00300121307373
3314280,10.502625465393066
3314380,11.102775573730469
3314480,10.352588653564453
3314610,11.102775573730469
3314779,10.502625465393066
3314879,10.952737808227539
3314979,10.952737808227539
3315030,12.303075790405273
3315189,12.153038024902344
3315259,11.402851104736328
3315379,12.00300121307373
3315479,10.502625465393066
3315609,11.402851104736328
3315699,10.352588653564453
3315779,10.352588653564453
3315879,9.602400779724121
3315979,10.802700996398926
3316038,11.552887916564941
3316188,11.552887916564941
3316278,11.8529634475708
3316308,12.00300121307373
3316478,11.102775573730469
3316578,10.652663230895996
3316678,10.352588653564453
3316778,10.802700996398926
3316878,11.102775573730469
3316978,10.952737808227539
3317078,12.00300121307373
3317177,11.702925682067871
3317227,10.952737808227539
3317317,10.652663230895996
3317427,9.452363014221191
3317537,11.402851104736328
3317687,11.102775573730469
3317727,10.652663230895996
3317817,10.502625465393066
3317977,11.552887916564941
3318007,12.00300121307373
3318187,10.652663230895996
3318277,10.802700996398926
3318377,11.702925682067871
3318447,11.552887916564941
3318576,10.652663230895996
3318686,11.102775573730469
3318717,10.952737808227539
3318876,11.702925682067871
3318906,11.102775573730469
3319076,11.402851104736328
3319176,10.952737808227539
3319276,11.552887916564941
3319376,10.952737808227539
3319406,9.902475357055664
3319576,9.602400779724121
3319685,11.552887916564941
3319775,10.952737808227539
3319875,10.652663230895996
3319902,11.552887916564941
3320025,11.8529634475708
3320115,9.452363014221191
3320205,11.102775573730469
3320375,10.952737808227539
3320435,10.652663230895996
3320505,11.402851104736328
3320675,11.8529634475708
3320775,11.402851104736328
3320875,10.502625465393066
3320975,10.052513122558594
3321075,10.352588653564453
3321175,11.102775573730469
3321275,11.552887916564941
3321344,10.352588653564453
3321474,11.8529634475708
3321584,11.402851104736328
3321684,12.153038024902344
3321774,10.802700996398926
3321874,11.402851104736328
3321914,10.652663230895996
3322104,10.502625465393066
3322194,10.802700996398926
3322283,12.903225898742676
3322314,10.502625465393066
3322473,11.8529634475708
3322583,11.402851104736328
3322683,11.8529634475708
3322702,11.8529634475708
3322873,10.652663230895996
3322973,10.952737808227539
3323053,9.602400779724121
3323173,10.802700996398926
3323273,12.603151321411133
3323363,12.153038024902344
3323473,12.153038024902344
3323582,11.8529634475708
3323682,11.702925682067871
3323702,10.052513122558594
3323872,11.552887916564941
3323972,10.652663230895996
3324002,10.502625465393066
3324182,10.652663230895996
3324282,10.652663230895996
3324322,10.952737808227539
3324482,11.102775573730469
3324542,10.802700996398926
3324682,10.952737808227539
3324782,12.153038024902344
3324811,11.8529634475708
3324981,12.00300121307373
3325081,10.952737808227539
3325181,11.402851104736328
3325231,10.352588653564453
3325381,12.753188133239746
3325471,10.052513122558594
3325601,12.153038024902344
3325691,11.8529634475708
3325721,11.552887916564941
3325881,10.052513122558594
3325921,11.552887916564941
3326080,11.8529634475708
3326181,11.8529634475708
3326280,10.952737808227539
3326380,9.75243854522705
3326420,10.502625465393066
3326560,10.352588653564453
3326680,9.902475357055664
3326780,10.352588653564453
3326870,10.652663230895996
3326930,10.802700996398926
3327110,12.153038024902344
