Time (ms), VOC density (ppb)
3386595,2048.0
3387095,1921.0
3387565,1886.0
3388094,1813.0
3388524,1734.0
3389093,1522.0
3389513,1365.0
3390063,1243.0
3390592,1156.0
3391082,1093.0
3391591,1057.0
3392041,1015.0
3392513,1006.0
3393050,1038.0
3393513,1085.0
3394099,1165.0
3394599,1260.0
3395013,1301.0
3395588,1446.0
3396018,1524.0
3396513,1596.0
3397013,1646.0
3397556,1589.0
3398086,1600.0
3398599,1512.0
3399014,1492.0
3399595,1473.0
3400094,1531.0
3400513,1561.0
3401094,1579.0
3401593,1607.0
3402093,1533.0
3402543,1554.0
3403092,1536.0
3403592,1549.0
3404013,1559.0
3404513,1586.0
3405091,1642.0
3405513,1642.0
3406013,1656.0
3406569,1609.0
3407089,1582.0
3407569,1563.0
3408088,1499.0
3408588,1561.0
3409098,1506.0
3409513,1476.0
3410097,1390.0
3410513,1351.0
3411096,1318.0
3411605,1281.0
3412013,1250.0
3412595,1213.0
3413094,1184.0
3413513,1140.0
3414018,1113.0
3414593,1091.0
3415093,1081.0
3415566,1055.0
3416092,1060.0
3416591,1050.0
3417091,1042.0
3417601,1049.0
3418080,1064.0
3418590,1067.0
3419070,1102.0
3419513,1139.0
3420079,1102.0
3420528,1058.0
3421088,1016.0
3421528,955.0
3422013,885.0
3422587,808.0
3423057,788.0
3423516,803.0
3424066,823.0
3424525,868.0
3425013,907.0
3425594,944.0
3426064,984.0
3426574,1021.0
3427013,1030.0
3427573,1054.0
3428092,1077.0
3428592,1082.0
3429013,1102.0
3429552,1124.0
3430091,1128.0
3430551,1119.0
3431080,1120.0
3431590,1077.0
3432059,1081.0
3432513,1065.0
3433013,1072.0
3433514,1076.0
3434016,1101.0
3434547,1103.0
3435087,1134.0
3435597,1151.0
3436013,1182.0
3436546,1178.0
3437095,1220.0
3437545,1233.0
3438013,1225.0
3438594,1223.0
3439084,1227.0
3439543,1225.0
3440083,1218.0
3440573,1194.0
3441013,1183.0
3441592,1178.0
3442013,1136.0
3442513,1109.0
3443014,1100.0
3443590,1074.0
3444050,1065.0
3444609,1062.0
3445089,1057.0
3445589,1063.0
3446078,1037.0
3446588,1068.0
3447088,1094.0
3447597,1117.0
3448097,1136.0
3448556,1175.0
3449013,1168.0
3449513,1191.0
3450095,1229.0
3450535,1250.0
3451095,1305.0
3451594,1329.0
3452094,1334.0
3452533,1342.0
3453023,1388.0
3453592,1427.0
3454092,1446.0
3454592,1334.0
3455025,1285.0
3455591,1184.0
3456074,1071.0
3456590,975.0
3457020,907.0
3457589,828.0
3458092,788.0
3458529,795.0
3459013,739.0
3459548,703.0
3460067,665.0
3460587,628.0
3461087,592.0
3461596,567.0
3462056,543.0
3462596,513.0
3463035,488.0
3463595,488.0
3464094,473.0
3464574,508.0
3465094,499.0
3465593,501.0
3466013,499.0
3466593,473.0
3467013,463.0
3467513,441.0
3468013,418.0
3468551,397.0
3469021,390.0
3469550,401.0
3470040,444.0
3470589,487.0
3471013,520.0
3471558,579.0
3472088,658.0
3472514,743.0
3473067,806.0
3473513,857.0
3474096,933.0
3474514,947.0
3475013,987.0
3475516,995.0
3476038,992.0
3476513,1001.0
3477013,965.0
3477513,954.0
3478054,921.0
3478596,920.0
3479013,942.0
3479592,1003.0
3480013,1075.0
3480592,1182.0
3481031,1244.0
3481514,1302.0
3482090,1439.0
3482580,1552.0
3483090,1669.0
3483519,1702.0
3484089,1815.0
3484513,1840.0
3485028,1854.0
3485598,1919.0
3486097,1921.0
3486587,1900.0
3487027,1949.0
3487556,1884.0
3488096,1990.0
3488595,1960.0
3489075,2055.0
3489594,2023.0
3490013,2080.0
3490584,2115.0
3491053,2177.0
3491513,2163.0
3492092,2173.0
3492592,2180.0
3493052,2166.0
3493601,2140.0
3494013,2078.0
3494611,2053.0
3495013,2043.0
3495514,2023.0
3496013,1983.0
3496514,1916.0
3497089,1875.0
3497518,1813.0
3498091,1718.0
3498517,1676.0
3499100,1651.0
3499586,1686.0
3500086,1743.0
3500596,1808.0
3501095,1836.0
3501513,1914.0
3502094,2000.0
3502604,2067.0
3503094,2053.0
3503514,2037.0
3504073,2041.0
3504573,2053.0
3505013,2032.0
3505513,2027.0
3506013,2025.0
3506513,1979.0
3507091,2018.0
3507590,1979.0
3508060,1946.0
3508513,1976.0
3509089,1995.0
3509513,2055.0
3510048,2064.0
3510608,2140.0
3511087,2182.0
3511587,2210.0
3512097,2272.0
3512514,2314.0
3513056,2334.0
3513585,2318.0
3514095,2304.0
3514516,2274.0
3515094,2270.0
3515594,2170.0
3516094,2200.0
3516593,2103.0
3517093,2043.0
3517513,2027.0
3518013,1937.0
3518582,1850.0
3519095,1771.0
3519514,1771.0
3520090,1757.0
3520590,1713.0
3521110,1753.0
3521589,1764.0
3522089,1787.0
3522569,1746.0
3523014,1787.0
3523588,1780.0
3524097,1850.0
3524597,1845.0
3525057,1937.0
3525596,1951.0
3526013,2025.0
3526596,1935.0
3527016,1914.0
3527595,1826.0
3528074,1697.0
3528594,1616.0
3529013,1570.0
3529553,1455.0
3530093,1326.0
3530513,1320.0
3531092,1244.0
3531582,1210.0
3532013,1208.0
3532601,1195.0
3533071,1209.0
3533590,1241.0
3534070,1291.0
3534599,1386.0
3535032,1436.0
3535558,1529.0
3536088,1665.0
3536518,1695.0
3537027,1764.0
3537513,1831.0
3538100,1838.0
3538516,1836.0
3539013,1836.0
3539585,1863.0
3540016,1845.0
3540513,1847.0
3541094,1845.0
3541594,1861.0
3542074,1817.0
3542563,1796.0
3543093,1755.0
3543513,1674.0
3544092,1598.0
3544592,1529.0
3545091,1418.0
3545513,1325.0
3546090,1250.0
3546550,1178.0
3547039,1088.0
3547589,1020.0
3548019,965.0
3548513,907.0
3549058,876.0
3549558,826.0
3550097,814.0
3550597,830.0
3551027,855.0
3551596,854.0
3552096,885.0
3552545,901.0
3553013,918.0
3553575,918.0
3554038,959.0
3554584,1003.0
3555093,1041.0
3555513,1100.0
3556013,1166.0
3556552,1223.0
3557095,1234.0
3557561,1252.0
3558013,1289.0
3558591,1376.0
3559013,1476.0
3559590,1665.0
3560090,1817.0
3560589,1882.0
3561089,1960.0
3561588,2094.0
3562088,2143.0
3562514,2145.0
3563097,2154.0
3563537,2154.0
3564036,2110.0
3564513,2094.0
3565106,2170.0
3565595,2217.0
3566013,2270.0
3566594,2330.0
3567094,2445.0
3567564,2445.0
3568093,2464.0
3568593,2415.0
3569023,2364.0
3569562,2337.0
3570091,2367.0
3570513,2353.0
3571013,2385.0
3571590,2320.0
3572016,2346.0
3572513,2353.0
3573089,2374.0
3573514,2380.0
3574088,2376.0
3574513,2290.0
3575091,2187.0
3575587,2009.0
3576091,1796.0
3576600,1570.0
3577016,1360.0
3577596,1253.0
3578099,1196.0
3578595,1164.0
3579013,1126.0
3579513,1093.0
3580014,1088.0
3580554,1026.0
3581093,989.0
3581513,990.0
3582013,1031.0
3582513,1056.0
3583092,1199.0
3583601,1292.0
3584091,1409.0
3584513,1552.0
3585070,1642.0
3585590,1688.0
3586089,1633.0
3586513,1568.0
3587059,1487.0
3587588,1416.0
3588013,1303.0
3588527,1257.0
3589077,1174.0
3589556,1118.0
3590016,1023.0
3590586,911.0
3591095,846.0
3591513,754.0
3592094,657.0
3592518,589.0
3593094,529.0
3593613,498.0
3594093,462.0
3594593,420.0
3595092,393.0
3595592,354.0
3596095,322.0
3596571,301.0
3597094,271.0
3597580,249.0
3598060,241.0
3598590,223.0
3599013,211.0
3599549,207.0
3600089,196.0
3600588,187.0
3601038,187.0
3601557,196.0
3602013,210.0
3602513,230.0
3603013,249.0
3603596,268.0
3604013,281.0
3604555,289.0
3605025,296.0
3605554,305.0
3606013,320.0
3606593,311.0
3607093,309.0
3607592,310.0
3608013,290.0
3608592,275.0
3609061,272.0
3609591,287.0
3610013,289.0
3610590,284.0
3611070,302.0
3611513,303.0
3612013,325.0
3612589,339.0
3613088,363.0
3613588,385.0
3614058,395.0
3614587,410.0
3615016,430.0
3615513,428.0
3616096,435.0
3616585,443.0
3617013,464.0
3617595,480.0
3618098,494.0
3618513,493.0
3619044,469.0
3619513,453.0
3620013,433.0
3620513,410.0
3621072,388.0
3621592,365.0
3622052,334.0
3622551,303.0
3623014,274.0
3623570,249.0
3624060,236.0
3624590,215.0
3625013,203.0
3625589,188.0
3626088,171.0
3626588,160.0
3627013,154.0
3627513,149.0
3628087,136.0
3628526,129.0
3629013,126.0
3629596,134.0
3630095,136.0
3630565,144.0
3631094,156.0
3631564,179.0
3632094,198.0
3632593,226.0
3633013,224.0
3633592,231.0
3634092,237.0
3634532,230.0
3635091,232.0
3635551,239.0
3636013,246.0
3636600,266.0
3637020,299.0
3637590,338.0
3638073,390.0
3638589,435.0
3639013,487.0
3639518,531.0
3640101,570.0
3640611,607.0
3641087,609.0
3641546,596.0
3642096,560.0
3642595,544.0
3643035,522.0
3643513,505.0
3644094,460.0
3644584,434.0
3645064,391.0
3645593,366.0
3646093,346.0
3646532,324.0
3647013,315.0
3647532,316.0
3648091,308.0
3648513,302.0
3649090,283.0
3649590,265.0
3650040,249.0
3650589,232.0
3651089,224.0
3651513,207.0
3652088,205.0
3652588,194.0
3653037,200.0
3653597,206.0
3654027,205.0
3654513,204.0
3655096,202.0
3655513,203.0
3656065,219.0
3656513,222.0
3657098,220.0
3657584,224.0
3658094,227.0
3658563,223.0
3659093,221.0
3659592,219.0
3660092,212.0
3660591,195.0
3661091,191.0
3661541,179.0
3662051,166.0
3662550,157.0
3663050,139.0
3663590,133.0
3664029,122.0
3664549,117.0
3665088,109.0
3665588,108.0
3666087,117.0
3666513,132.0
3667097,153.0
3667526,175.0
3668096,209.0
3668596,240.0
3669065,268.0
3669595,327.0
3670074,369.0
3670564,413.0
3671014,423.0
3671513,417.0
3672013,407.0
3672513,394.0
3673092,387.0
3673582,348.0
3674016,334.0
3674591,325.0
3675101,303.0
3675600,287.0
3676043,265.0
3676600,230.0
3677089,228.0
3677513,216.0
3678059,200.0
3678588,184.0
3679091,179.0
3679567,179.0
3680057,174.0
3680556,176.0
3681096,193.0
3681596,217.0
3682025,226.0
3682513,232.0
3683094,233.0
3683594,223.0
3684094,216.0
3684563,206.0
3685043,199.0
3685513,183.0
3686013,173.0
3686582,157.0
3687091,145.0
3687591,140.0
3688021,127.0
3688513,127.0
3689050,117.0
3689513,111.0
3690089,93.0
3690559,88.0
3691088,80.0
3691518,70.0
3692028,70.0
3692517,60.0
3693013,56.0
3693596,51.0
3694096,55.0
3694514,56.0
3695095,60.0
3695513,68.0
3696095,65.0
3696594,56.0
3697013,53.0
3697593,48.0
3698097,47.0
3698593,39.0
3699013,44.0
3699592,50.0
3700091,42.0
3700531,41.0
3701081,47.0
3701590,42.0
3702040,41.0
3702590,36.0
3703013,23.0
3703559,30.0
3704108,33.0
3704588,47.0
3705088,64.0
3705513,74.0
3706013,80.0
3706596,84.0
3707016,87.0
3707596,89.0
3708095,88.0
3708575,92.0
3709094,95.0
3709513,100.0
3710094,95.0
3710513,90.0
3711013,87.0
3711513,88.0
3712092,91.0
3712592,117.0
3713021,148.0
3713591,190.0
3714013,217.0
3714590,247.0
3715053,282.0
3715513,306.0
3716089,347.0
3716589,395.0
3717019,427.0
3717591,486.0
3718018,522.0
3718513,558.0
3719013,608.0
3719587,628.0
3720016,666.0
3720514,608.0
3721095,568.0
3721595,516.0
3722095,481.0
3722604,439.0
3723104,384.0
3723594,355.0
3724093,324.0
3724513,302.0
3725092,266.0
3725592,245.0
3726062,233.0
3726591,217.0
3727051,221.0
3727590,197.0
3728090,186.0
3728514,177.0
3729089,162.0
3729513,147.0
3730019,144.0
3730588,123.0
3731058,114.0
3731597,104.0
3732097,91.0
3732596,85.0
3733096,82.0
3733513,78.0
3734096,68.0
3734565,64.0
3735095,52.0
3735594,40.0
3736047,39.0
3736567,34.0
3737093,25.0
3737513,19.0
3738013,9.0
3738513,7.0
3739092,0.0
3739595,0.0
3740061,0.0
3740514,0.0
3741013,0.0
3741590,0.0
3742090,0.0
3742579,0.0
3743013,0.0
3743588,0.0
3744013,0.0
3744567,0.0
3745097,24.0
3745527,54.0
3746013,88.0
3746513,109.0
3747086,128.0
3747525,135.0
3748095,149.0
3748513,166.0
3749094,195.0
3749584,216.0
3750093,225.0
3750513,234.0
3751013,231.0
3751592,226.0
3752092,213.0
3752591,194.0
3753013,189.0
3753513,183.0
3754100,170.0
3754590,172.0
3755013,176.0
3755579,188.0
3756014,207.0
3756598,231.0
3757088,242.0
3757518,263.0
3758097,284.0
3758597,281.0
3759067,284.0
3759576,265.0
3760099,241.0
3760565,241.0
3761095,229.0
3761594,221.0
3762094,226.0
3762513,247.0
3763094,294.0
3763513,335.0
3764092,371.0
3764592,393.0
3765013,399.0
3765571,429.0
3766051,484.0
3766513,530.0
3767013,572.0
3767530,684.0
3768080,760.0
3768514,822.0
3769013,888.0
3769513,927.0
3770088,986.0
3770538,1013.0
3771087,1014.0
3771597,1042.0
3772014,1056.0
3772596,1089.0
3773056,1133.0
3773546,1176.0
3774095,1184.0
3774513,1156.0
3775094,1111.0
3775594,1049.0
3776013,992.0
3776593,944.0
3777093,873.0
3777582,869.0
3778096,818.0
3778591,789.0
3779051,796.0
3779591,845.0
3780061,874.0
3780590,958.0
3781090,1007.0
3781513,1105.0
3782089,1188.0
3782513,1261.0
3783013,1296.0
3783588,1425.0
3784067,1450.0
3784587,1482.0
3785087,1452.0
3785586,1427.0
3786096,1416.0
3786586,1448.0
3787095,1566.0
3787513,1639.0
3788094,1706.0
3788513,1790.0
3789013,1859.0
3789593,1893.0
3790023,1886.0
3790592,1930.0
3791092,1919.0
3791592,1956.0
3792091,2000.0
3792513,2025.0
3793071,2023.0
3793514,2023.0
3794100,2057.0
3794589,2004.0
3795013,2013.0
3795559,2043.0
3796108,1997.0
3796548,2016.0
3797069,2030.0
3797513,1988.0
3798090,1997.0
3798586,1993.0
3799013,1958.0
3799513,1983.0
3800045,2016.0
3800595,1993.0
3801094,1981.0
3801513,1919.0
3802034,1981.0
3802513,1951.0
3803093,1953.0
3803573,1953.0
3804013,1963.0
3804592,1993.0
3805091,1990.0
3805513,2055.0
3806091,2085.0
3806513,2131.0
3807050,2115.0
3807513,2184.0
3808049,2212.0
3808514,2235.0
3809013,2251.0
3809588,2267.0
3810028,2274.0
3810547,2270.0
3811013,2281.0
3811576,2274.0
3812096,2247.0
3812596,2168.0
3813096,2113.0
3813605,2060.0
3814085,2034.0
3814513,2094.0
3815094,2055.0
3815514,2143.0
3816093,2131.0
3816593,2187.0
3817092,2191.0
3817513,2212.0
3818013,2270.0
3818513,2214.0
3819013,2166.0
3819590,2122.0
3820113,2037.0
3820513,2025.0
3821049,1903.0
3821589,1859.0
3822069,1792.0
3822588,1755.0
3823014,1776.0
3823597,1748.0
3824097,1665.0
3824596,1667.0
3825013,1653.0
3825596,1515.0
3826096,1379.0
3826514,1274.0
3827105,1157.0
3827565,1054.0
3828034,945.0
3828594,798.0
3829103,696.0
3829593,622.0
3830014,563.0
3830592,508.0
3831102,458.0
3831531,427.0
3832013,389.0
3832571,343.0
3833013,313.0
3833550,276.0
3834090,257.0
3834529,243.0
3835016,230.0
3835513,215.0
3836016,206.0
3836513,184.0
3837013,178.0
3837597,160.0
3838097,151.0
3838596,137.0
3839013,129.0
3839513,125.0
3840075,106.0
3840598,103.0
3841064,93.0
3841574,85.0
3842054,78.0
3842513,71.0
3843093,72.0
3843513,66.0
3844013,63.0
3844541,50.0
3845013,48.0
3845513,46.0
3846090,45.0
3846513,42.0
3847110,45.0
3847589,38.0
3848059,29.0
3848548,34.0
3849088,31.0
3849588,25.0
3850097,30.0
3850597,27.0
3851037,24.0
3851513,26.0
3852066,18.0
3852513,13.0
3853013,7.0
3853595,12.0
3854104,7.0
3854594,8.0
3855094,0.0
3855573,7.0
3856013,0.0
3856592,0.0
3857042,0.0
3857513,0.0
3858091,0.0
3858591,0.0
3859094,0.0
3859590,0.0
3860020,0.0
3860590,0.0
3861089,0.0
3861589,0.0
3862108,0.0
3862538,0.0
3863067,0.0
3863513,0.0
3864087,0.0
3864576,0.0
3865086,0.0
3865596,0.0
3866105,0.0
3866545,0.0
3867055,0.0
3867534,0.0
3868013,0.0
3868513,0.0
3869014,0.0
3869543,0.0
3870013,0.0
3870592,0.0
3871091,0.0
3871591,0.0
3872091,0.0
3872580,0.0
3873013,0.0
3873514,0.0
3874099,0.0
3874519,0.0
3875099,0.0
3875598,0.0
3876088,0.0
3876597,0.0
3877013,0.0
3877517,0.0
3878070,0.0
3878596,0.0
3879076,0.0
3879555,0.0
3880098,0.0
3880594,0.0
3881084,0.0
3881594,0.0
3882063,0.0
3882513,0.0
3883013,0.0
3883592,0.0
3884014,0.0
3884591,0.0
3885051,0.0
3885580,0.0
3886090,0.0
3886550,0.0
3887090,0.0
3887589,0.0
3888089,0.0
3888588,0.0
3889013,0.0
3889578,0.0
3890037,0.0
3890597,0.0
3891013,0.0
3891513,0.0
3892036,0.0
3892513,0.0
3893095,0.0
3893554,0.0
3894064,0.0
3894594,0.0
3895114,0.0
3895514,0.0
3896076,0.0
3896513,0.0
3897092,0.0
3897513,0.0
3898013,0.0
3898591,0.0
3899013,0.0
3899560,0.0
3900040,0.0
3900589,0.0
3901013,0.0
3901589,0.0
3902014,0.0
3902513,0.0
3903013,0.0
3903587,0.0
3904096,0.0
3904513,0.0
3905096,0.0
3905596,0.0
3906016,0.0
3906513,0.0
3907095,0.0
3907594,0.0
3908044,0.0
3908593,0.0
3909093,0.0
3909573,0.0
3910042,0.0
3910514,0.0
3911013,0.0
3911531,0.0
3912013,0.0
3912530,0.0
3913020,0.0
3913513,0.0
3914049,0.0
3914549,0.0
3915058,0.0
3915513,0.0
3916087,0.0
3916513,0.0
3917013,0.0
3917517,0.0
3918013,0.0
3918513,0.0
3919105,0.0
3919595,0.0
3920098,0.0
3920534,0.0
3921094,0.0
3921554,0.0
3922093,0.0
3922573,0.0
3923013,0.0
3923602,0.0
3924013,0.0
3924513,0.0
3925041,0.0
3925550,3.0
3926013,31.0
3926513,61.0
3927090,82.0
3927559,83.0
3928013,90.0
3928513,84.0
3929088,74.0
3929587,61.0
3930013,64.0
3930527,43.0
3931096,38.0
3931513,34.0
3932056,23.0
3932595,18.0
3933013,4.0
3933574,6.0
3934024,2.0
3934594,0.0
3935073,0.0
3935513,0.0
3936093,0.0
3936612,0.0
3937092,0.0
3937541,0.0
3938075,0.0
3938591,0.0
3939021,0.0
3939513,0.0
3940093,0.0
3940589,0.0
3941059,0.0
3941548,0.0
3942048,0.0
3942513,0.0
3943087,0.0
3943587,0.0
3944057,0.0
3944516,0.0
3945013,0.0
3945565,0.0
3946065,0.0
3946513,0.0
3947094,0.0
3947564,0.0
3948054,0.0
3948593,0.0
3949013,0.0
3949523,0.0
3950092,0.0
3950592,0.0
3951092,0.0
3951551,0.0
3952071,0.0
3952590,0.0
3953013,0.0
3953569,0.0
3954089,0.0
3954589,0.0
3955078,0.0
3955598,0.0
3956078,0.0
3956513,0.0
3957107,0.0
3957556,0.0
3958013,0.0
3958596,0.0
3959096,24.0
3959595,36.0
3960013,42.0
3960513,52.0
3961105,47.0
3961594,46.0
3962093,46.0
3962593,36.0
3963013,36.0
3963513,38.0
3964092,33.0
3964591,32.0
3965091,31.0
3965514,23.0
3966090,23.0
3966513,17.0
3967090,11.0
3967589,4.0
3968013,2.0
3968513,0.0
3969013,0.0
3969548,0.0
3970013,0.0
3970597,0.0
3971087,0.0
3971596,0.0
3972014,0.0
3972525,0.0
3973095,0.0
3973513,0.0
3974014,0.0
3974534,0.0
3975094,0.0
3975533,0.0
3976093,2.0
3976592,14.0
3977092,33.0
3977592,55.0
3978013,67.0
3978591,78.0
3979013,78.0
3979590,81.0
3980113,87.0
3980549,87.0
3981029,107.0
3981609,139.0
3982014,172.0
3982528,214.0
3983087,263.0
3983597,324.0
3984097,374.0
3984596,429.0
3985096,488.0
3985596,539.0
3986085,647.0
3986516,734.0
3987014,814.0
3987513,880.0
3988013,901.0
3988553,870.0
3989013,819.0
3989592,732.0
3990092,649.0
3990513,596.0
3991061,539.0
3991561,492.0
3992091,470.0
3992590,433.0
3993014,404.0
3993589,374.0
3994013,359.0
3994513,348.0
3995039,339.0
3995513,343.0
3996088,320.0
3996588,303.0
3997097,272.0
3997537,254.0
3998096,232.0
3998596,211.0
3999065,201.0
3999585,185.0
4000016,173.0
4000598,156.0
4001094,145.0
4001594,129.0
4002063,120.0
4002533,111.0
4003092,95.0
4003532,88.0
4004092,73.0
4004591,69.0
4005013,51.0
4005591,40.0
4006013,39.0
4006550,32.0
4007013,33.0
4007589,14.0
4008089,8.0
4008513,0.0
4009088,0.0
4009528,0.0
4010077,0.0
4010587,0.0
4011057,0.0
4011513,0.0
4012016,0.0
4012596,0.0
4013013,0.0
4013513,0.0
4014094,0.0
4014594,0.0
4015013,0.0
4015593,0.0
4016073,0.0
4016513,0.0
4017013,0.0
4017522,0.0
4018092,0.0
4018591,0.0
4019094,0.0
4019590,0.0
4020050,0.0
4020513,0.0
4021013,0.0
4021589,0.0
4022013,0.0
4022588,0.0
4023088,0.0
4023513,0.0
4024013,0.0
4024556,0.0
4025086,0.0
4025596,0.0
4026085,0.0
4026555,0.0
4027014,0.0
4027594,0.0
4028094,0.0
4028584,0.0
4029043,0.0
4029593,0.0
4030102,0.0
4030513,0.0
4031052,0.0
4031591,0.0
4032041,0.0
4032590,0.0
4033013,0.0
4033513,0.0
4034016,0.0
4034589,0.0
4035018,0.0
4035513,0.0
4036013,0.0
4036598,0.0
4037097,0.0
4037607,0.0
4038096,0.0
4038546,0.0
4039016,0.0
4039516,0.0
4040098,0.0
4040513,0.0
4041044,0.0
4041554,0.0
4042023,0.0
4042583,11.0
4043093,39.0
4043513,65.0
4044013,81.0
4044592,93.0
4045072,97.0
4045591,89.0
4046091,83.0
4046590,79.0
4047090,66.0
4047590,56.0
4048089,44.0
4048559,33.0
4049013,23.0
4049588,13.0
4050078,0.0
4050513,0.0
4051057,0.0
4051596,0.0
4052086,0.0
4052513,0.0
4053013,0.0
4053535,0.0
4054095,0.0
4054594,0.0
4055094,0.0
4055553,0.0
4056067,0.0
4056513,0.0
4057014,0.0
4057513,0.0
4058092,0.0
4058591,0.0
4059099,0.0
4059513,0.0
4060090,0.0
4060540,0.0
4061050,0.0
4061589,2.0
4062089,13.0
4062588,29.0
4063088,43.0
4063587,52.0
4064107,52.0
4064567,46.0
4065096,39.0
4065586,24.0
4066046,19.0
4066595,4.0
4067013,3.0
4067513,0.0
4068094,0.0
4068564,0.0
4069013,0.0
4069513,0.0
4070093,0.0
4070562,0.0
4071092,0.0
4071591,0.0
4072041,0.0
4072591,0.0
4073013,0.0
4073590,0.0
4074016,0.0
4074600,0.0
4075089,0.0
4075579,0.0
4076109,0.0
4076558,0.0
4077091,0.0
4077513,0.0
4078097,0.0
4078556,0.0
4079066,0.0
4079596,0.0
4080099,0.0
4080555,0.0
4081085,0.0
4081544,0.0
4082094,0.0
4082513,0.0
4083093,0.0
4083513,0.0
4084013,0.0
4084592,0.0
4085013,0.0
4085591,0.0
4086081,0.0
4086590,0.0
4087060,0.0
4087513,0.0
4088013,0.0
4088513,0.0
4089089,13.0
4089513,38.0
4090088,70.0
4090528,81.0
4091027,102.0
4091513,127.0
4092013,153.0
4092586,186.0
4093066,212.0
4093595,250.0
4094095,312.0
4094595,397.0
4095094,459.0
4095594,540.0
4096113,609.0
4096566,666.0
4097014,676.0
4097592,652.0
4098092,593.0
4098592,556.0
4099071,526.0
4099591,494.0
4100094,456.0
4100590,406.0
4101050,359.0
4101589,339.0
4102069,294.0
4102513,275.0
4103088,282.0
4103538,332.0
4104098,375.0
4104597,407.0
4105017,430.0
4105513,436.0
4106056,418.0
4106513,397.0
4107085,370.0
4107595,361.0
4108094,367.0
4108564,398.0
4109064,464.0
4109603,508.0
4110013,547.0
4110562,554.0
4111022,543.0
4111513,515.0
4112013,523.0
4112581,533.0
4113091,548.0
4113590,580.0
4114110,590.0
4114590,660.0
4115100,699.0
4115599,764.0
4116072,810.0
4116598,886.0
4117088,894.0
4117587,946.0
4118013,1000.0
4118527,1067.0
4119013,1103.0
4119566,1034.0
4120056,927.0
4120595,819.0
4121055,776.0
4121594,734.0
4122013,777.0
4122594,856.0
4123014,901.0
4123603,930.0
4124092,936.0
4124513,928.0
4125014,889.0
4125591,863.0
4126013,871.0
4126514,860.0
4127013,796.0
4127550,678.0
4128013,610.0
4128589,556.0
4129089,533.0
4129513,519.0
4130013,527.0
4130568,523.0
4131097,513.0
4131513,527.0
4132087,530.0
4132596,499.0
4133096,470.0
4133595,422.0
4134045,384.0
4134516,339.0
4135094,291.0
4135513,254.0
4136094,242.0
4136513,238.0
4137013,251.0
4137592,271.0
4138102,303.0
4138514,344.0
4139061,370.0
4139513,400.0
4140013,383.0
4140590,361.0
4141030,357.0
4141513,358.0
4142089,356.0
4142589,358.0
4143013,356.0
4143588,372.0
4144088,385.0
4144607,372.0
4145037,362.0
4145596,336.0
4146096,325.0
4146513,335.0
4147095,335.0
4147535,329.0
4148094,345.0
4148554,325.0
4149054,302.0
4149593,256.0
4150013,236.0
4150592,212.0
4151092,212.0
4151592,226.0
4152081,253.0
4152591,324.0
4153090,390.0
4153513,454.0
4154100,478.0
4154599,462.0
4155059,442.0
4155549,380.0
4156013,357.0
4156608,345.0
4157013,343.0
4157514,337.0
4158027,309.0
4158596,264.0
4159100,236.0
4159596,216.0
4160085,194.0
4160555,183.0
4161013,173.0
4161574,170.0
4162094,174.0
4162603,179.0
4163014,185.0
4163592,184.0
4164013,187.0
4164514,177.0
4165091,162.0
4165513,154.0
4166090,142.0
4166513,137.0
4167030,146.0
4167589,156.0
4168089,169.0
4168588,184.0
4169013,183.0
4169588,167.0
4170048,157.0
4170513,145.0
4171096,115.0
4171596,110.0
4172046,105.0
4172585,108.0
4173055,122.0
4173513,126.0
4174094,132.0
4174513,132.0
4175093,135.0
4175613,138.0
4176033,128.0
4176562,115.0
4177013,116.0
4177513,99.0
4178095,109.0
4178513,118.0
4179013,132.0
4179530,157.0
4180090,163.0
4180609,167.0
4181089,159.0
4181513,153.0
4182014,138.0
4182588,132.0
4183013,132.0
4183557,140.0
4184076,151.0
4184556,167.0
4185096,176.0
4185595,186.0
4186013,189.0
4186594,196.0
4187013,190.0
4187594,172.0
4188093,157.0
4188593,145.0
4189052,134.0
4189513,141.0
4190062,144.0
4190571,148.0
4191091,162.0
4191560,165.0
4192090,162.0
4192513,146.0
4193100,134.0
4193589,131.0
4194059,125.0
4194568,128.0
4195061,126.0
4195517,132.0
4196071,119.0
4196587,105.0
4197090,93.0
4197596,89.0
4198099,84.0
4198513,89.0
4199098,90.0
4199574,84.0
4200094,84.0
4200513,78.0
4201093,67.0
4201593,56.0
4202013,50.0
4202513,50.0
4203092,44.0
4203591,54.0
4204014,52.0
4204513,62.0
4205090,60.0
4205589,58.0
4206013,52.0
4206539,39.0
4207088,27.0
4207588,15.0
4208088,6.0
4208597,2.0
4209097,0.0
4209596,7.0
4210096,17.0
4210565,5.0
4211095,11.0
4211585,23.0
4212013,25.0
4212594,31.0
4213074,33.0
4213573,39.0
4214093,47.0
4214513,47.0
4215092,42.0
4215591,42.0
4216045,25.0
4216571,12.0
4217090,12.0
4217594,7.0
4218093,9.0
4218519,8.0
4219092,11.0
4219588,22.0
4220068,35.0
4220513,40.0
4221097,50.0
4221513,40.0
4222066,55.0
4222596,66.0
4223035,69.0
4223595,70.0
4224095,78.0
4224574,86.0
4225094,82.0
4225594,93.0
4226093,96.0
4226563,97.0
4227092,98.0
4227513,96.0
4228092,100.0
4228591,102.0
4229091,98.0
4229530,96.0
4230090,83.0
4230519,77.0
4231013,64.0
4231569,51.0
4232068,48.0
