Date    ,Time    ,Latitude  ,Longitude ,Head,Km/h,Alt-m  ,Lock,  ,Temp C,Pa    ,
02/28/35,16:46:00,+034.69899,-117.56557,0097,0092,+014795,0003,  ,-048.7,012787,
02/28/35,16:46:06,+034.69893,-117.56396,0096,0087,+014817,0003,  ,-049.1,013389,
02/28/35,16:46:12,+034.69871,-117.56238,0097,0081,+014844,0003,  ,-049.4,013331,
02/28/35,16:46:18,+034.69854,-117.56082,0099,0094,+014872,0003,  ,-049.3,012333,
02/28/35,16:46:24,+034.69829,-117.55932,0105,0083,+014898,0003,  ,-049.5,013207,
02/28/35,16:46:30,+034.69802,-117.55773,0101,0088,+014925,0003,  ,-049.5,012292,
02/28/35,16:46:36,+034.69775,-117.55627,0098,0079,+014945,0003,  ,-049.4,012814,
02/28/35,16:46:42,+034.69765,-117.55477,0092,0085,+014973,0003,  ,-049.6,012348,
02/28/35,16:46:48,+034.69735,-117.55322,0101,0088,+015003,0003,  ,-049.5,012433,
02/28/35,16:46:54,+034.69709,-117.55171,0104,0081,+015031,0003,  ,-049.6,012932,
02/28/35,16:47:00,+034.69691,-117.55016,0101,0092,+015056,0003,  ,-050.0,012881,
02/28/35,16:47:06,+034.69668,-117.54881,0096,0074,+015089,0003,  ,-050.1,012618,
02/28/35,16:47:12,+034.69651,-117.54744,0103,0072,+015118,0003,  ,-050.5,012771,
02/28/35,16:47:18,+034.69637,-117.54643,0094,0064,+015147,0003,  ,-050.9,012696,
02/28/35,16:47:24,+034.69631,-117.54485,0092,0075,+015181,0003,  ,-050.8,012183,
02/28/35,16:47:30,+034.69619,-117.54369,0095,0062,+015214,0003,  ,-051.0,012561,
02/28/35,16:47:36,+034.69615,-117.54262,0094,0072,+015253,0003,  ,-051.3,012400,
02/28/35,16:47:42,+034.69592,-117.54105,0102,0068,+015278,0003,  ,-051.5,012455,
02/28/35,16:47:48,+034.69578,-117.53964,0094,0081,+015307,0003,  ,-051.6,012409,
02/28/35,16:47:54,+034.69581,-117.53837,0085,0066,+015332,0003,  ,-051.5,011876,
02/28/35,16:48:00,+034.69595,-117.53705,0080,0068,+015370,0003,  ,-052.1,012258,
02/28/35,16:48:06,+034.69592,-117.53581,0090,0072,+015419,0003,  ,-052.1,011752,
02/28/35,16:48:12,+034.69607,-117.53495,0081,0061,+015458,0003,  ,-052.6,011228,
02/28/35,16:48:18,+034.69620,-117.53352,0083,0074,+015497,0003,  ,-052.9,011150,
02/28/35,16:48:24,+034.69641,-117.53228,0073,0074,+015539,0003,  ,-053.1,011961,
02/28/35,16:48:30,+034.69666,-117.53104,0071,0072,+015568,0003,  ,-053.3,011688,
02/28/35,16:48:36,+034.69690,-117.52981,0078,0070,+015611,0003,  ,-053.6,011808,
02/28/35,16:48:42,+034.69709,-117.52856,0086,0070,+015642,0003,  ,-053.9,011751,
02/28/35,16:48:48,+034.69729,-117.52744,0070,0059,+015681,0003,  ,-053.9,011056,
02/28/35,16:48:54,+034.69742,-117.52631,0082,0077,+015704,0003,  ,-053.7,010753,
02/28/35,16:49:00,+034.69757,-117.52488,0087,0068,+015743,0003,  ,-053.9,011571,
02/28/35,16:49:06,+034.69774,-117.52347,0081,0079,+015761,0003,  ,-053.8,010676,
02/28/35,16:49:12,+034.69796,-117.52216,0079,0070,+015790,0003,  ,-053.9,010941,
02/28/35,16:49:18,+034.69813,-117.52071,0084,0083,+015821,0003,  ,-054.0,011237,
02/28/35,16:49:24,+034.69828,-117.51927,0082,0081,+015848,0003,  ,-054.0,011353,
02/28/35,16:49:30,+034.69835,-117.51772,0086,0083,+015871,0003,  ,-053.8,011021,
02/28/35,16:49:36,+034.69857,-117.51618,0081,0087,+015898,0003,  ,-054.1,011256,
02/28/35,16:49:42,+034.69868,-117.51460,0090,0092,+015928,0003,  ,-054.0,011212,
02/28/35,16:49:48,+034.69886,-117.51307,0085,0085,+015945,0003,  ,-054.1,011174,
02/28/35,16:49:54,+034.69890,-117.51154,0090,0092,+015970,0003,  ,-053.9,011117,
02/28/35,16:50:00,+034.69899,-117.51012,0088,0088,+015993,0003,  ,-053.8,011066,
02/28/35,16:50:06,+034.69908,-117.50863,0085,0075,+016013,0003,  ,-053.7,011028,
02/28/35,16:50:12,+034.69911,-117.50710,0088,0087,+016041,0003,  ,-053.6,010877,
02/28/35,16:50:18,+034.69914,-117.50578,0089,0075,+016070,0003,  ,-053.1,010072,
02/28/35,16:50:24,+034.69916,-117.50444,0088,0066,+016096,0003,  ,-053.5,010896,
02/28/35,16:50:30,+034.69923,-117.50323,0090,0088,+016122,0003,  ,-053.3,010116,
02/28/35,16:50:36,+034.69929,-117.50198,0087,0074,+016145,0003,  ,-053.1,010785,
02/28/35,16:50:42,+034.69941,-117.50060,0083,0059,+016171,0003,  ,-053.5,010740,
02/28/35,16:50:48,+034.69958,-117.49929,0081,0081,+016213,0003,  ,-053.5,010669,
02/28/35,16:50:54,+034.69970,-117.49816,0086,0062,+016242,0003,  ,-053.3,010621,
02/28/35,16:51:00,+034.69987,-117.49703,0085,0059,+016265,0003,  ,-053.1,010584,
02/28/35,16:51:06,+034.69999,-117.49589,0078,0062,+016289,0003,  ,-053.1,010535,
02/28/35,16:51:12,+034.70009,-117.49477,0089,0061,+016317,0003,  ,-053.1,010491,
02/28/35,16:51:18,+034.70017,-117.49386,0080,0059,+016342,0003,  ,-053.1,010048,
02/28/35,16:51:24,+034.70022,-117.49264,0090,0057,+016365,0003,  ,-053.2,010387,
02/28/35,16:51:30,+034.70033,-117.49157,0081,0064,+016393,0003,  ,-053.1,009597,
02/28/35,16:51:36,+034.70039,-117.49062,0084,0050,+016414,0003,  ,-053.2,010295,
02/28/35,16:51:42,+034.70057,-117.48977,0076,0055,+016444,0003,  ,-053.3,010263,
02/28/35,16:51:48,+034.70068,-117.48891,0082,0053,+016474,0003,  ,-053.6,010069,
02/28/35,16:51:54,+034.70075,-117.48804,0089,0044,+016500,0003,  ,-054.0,010110,
02/28/35,16:52:00,+034.70095,-117.48724,0082,0048,+016527,0003,  ,-054.3,009951,
02/28/35,16:52:06,+034.70118,-117.48641,0069,0048,+016557,0003,  ,-054.5,010080,
02/28/35,16:52:12,+034.70140,-117.48563,0068,0042,+016584,0003,  ,-054.4,010044,
02/28/35,16:52:18,+034.70150,-117.48479,0085,0044,+016610,0003,  ,-054.0,009975,
02/28/35,16:52:24,+034.70169,-117.48378,0079,0059,+016637,0003,  ,-053.9,009230,
02/28/35,16:52:30,+034.70177,-117.48272,0079,0057,+016664,0003,  ,-053.8,009906,
02/28/35,16:52:36,+034.70177,-117.48169,0100,0055,+016694,0003,  ,-053.6,009832,
02/28/35,16:52:42,+034.70186,-117.48087,0089,0055,+016721,0003,  ,-053.4,009804,
02/28/35,16:52:48,+034.70182,-117.47972,0084,0055,+016749,0003,  ,-053.2,008915,
02/28/35,16:52:54,+034.70178,-117.47880,0090,0051,+016776,0003,  ,-053.3,009712,
02/28/35,16:53:00,+034.70185,-117.47785,0088,0057,+016804,0003,  ,-053.0,009002,
02/28/35,16:53:06,+034.70173,-117.47702,0097,0044,+016829,0003,  ,-052.9,009400,
02/28/35,16:53:12,+034.70176,-117.47628,0097,0044,+016857,0003,  ,-053.2,009571,
02/28/35,16:53:18,+034.70179,-117.47554,0084,0042,+016886,0003,  ,-053.1,009044,
02/28/35,16:53:24,+034.70183,-117.47469,0084,0048,+016914,0003,  ,-052.8,008897,
02/28/35,16:53:30,+034.70185,-117.47402,0079,0042,+016941,0003,  ,-053.1,009450,
02/28/35,16:53:36,+034.70187,-117.47345,0082,0031,+016967,0003,  ,-053.2,009413,
02/28/35,16:53:42,+034.70183,-117.47260,0102,0048,+017000,0003,  ,-053.1,008542,
02/28/35,16:53:48,+034.70187,-117.47199,0088,0038,+017030,0003,  ,-053.1,009258,
02/28/35,16:53:54,+034.70204,-117.47136,0066,0040,+017061,0003,  ,-053.4,009074,
02/28/35,16:54:00,+034.70221,-117.47070,0074,0035,+017094,0003,  ,-053.5,009226,
02/28/35,16:54:06,+034.70249,-117.47009,0052,0038,+017120,0003,  ,-053.6,009088,
02/28/35,16:54:12,+034.70255,-117.46943,0089,0037,+017142,0003,  ,-053.4,008499,
02/28/35,16:54:18,+034.70281,-117.46892,0071,0033,+017172,0003,  ,-053.7,009081,
02/28/35,16:54:24,+034.70315,-117.46810,0065,0044,+017203,0003,  ,-053.6,008560,
02/28/35,16:54:30,+034.70340,-117.46751,0053,0040,+017229,0003,  ,-054.0,008955,
02/28/35,16:54:36,+034.70362,-117.46675,0076,0044,+017258,0003,  ,-054.0,008227,
02/28/35,16:54:42,+034.70388,-117.46600,0060,0044,+017285,0003,  ,-053.7,008074,
02/28/35,16:54:48,+034.70410,-117.46517,0072,0044,+017315,0003,  ,-053.3,008631,
02/28/35,16:54:54,+034.70419,-117.46445,0076,0053,+017339,0003,  ,-053.9,008849,
02/28/35,16:55:00,+034.70437,-117.46340,0077,0051,+017373,0003,  ,-054.0,008812,
02/28/35,16:55:06,+034.70447,-117.46253,0084,0055,+017397,0003,  ,-053.8,008751,
02/28/35,16:55:12,+034.70452,-117.46173,0086,0042,+017423,0003,  ,-054.0,008720,
02/28/35,16:55:18,+034.70451,-117.46088,0099,0040,+017451,0003,  ,-053.8,008091,
02/28/35,16:55:24,+034.70446,-117.46014,0104,0042,+017475,0003,  ,-053.6,007988,
02/28/35,16:55:30,+034.70442,-117.45941,0107,0038,+017506,0003,  ,-054.1,008585,
02/28/35,16:55:36,+034.70423,-117.45876,0110,0042,+017540,0003,  ,-054.1,007927,
02/28/35,16:55:42,+034.70403,-117.45816,0109,0029,+017571,0003,  ,-054.0,008149,
02/28/35,16:55:48,+034.70391,-117.45750,0099,0040,+017599,0003,  ,-054.1,008470,
02/28/35,16:55:54,+034.70373,-117.45689,0108,0033,+017626,0003,  ,-054.0,007959,
02/28/35,16:56:00,+034.70372,-117.45613,0090,0037,+017653,0003,  ,-054.2,008394,
02/28/35,16:56:06,+034.70375,-117.45542,0081,0042,+017678,0003,  ,-054.0,007711,
02/28/35,16:56:12,+034.70371,-117.45466,0094,0037,+017705,0003,  ,-054.3,008296,
02/28/35,16:56:18,+034.70371,-117.45396,0090,0040,+017736,0003,  ,-054.1,007377,
02/28/35,16:56:24,+034.70381,-117.45299,0076,0051,+017769,0003,  ,-054.1,008215,
02/28/35,16:56:30,+034.70403,-117.45219,0075,0051,+017796,0003,  ,-054.4,008180,
02/28/35,16:56:36,+034.70418,-117.45126,0084,0046,+017824,0003,  ,-054.1,007421,
02/28/35,16:56:42,+034.70423,-117.45021,0085,0062,+017846,0003,  ,-054.0,007525,
02/28/35,16:56:48,+034.70441,-117.44924,0079,0050,+017875,0003,  ,-054.2,007862,
02/28/35,16:56:54,+034.70457,-117.44823,0081,0061,+017903,0003,  ,-054.3,007874,
02/28/35,16:57:00,+034.70468,-117.44721,0088,0059,+017933,0003,  ,-054.1,007196,
02/28/35,16:57:06,+034.70471,-117.44612,0086,0061,+017965,0003,  ,-054.0,007949,
02/28/35,16:57:12,+034.70476,-117.44531,0089,0051,+017992,0003,  ,-053.8,007915,
02/28/35,16:57:18,+034.70472,-117.44407,0095,0061,+018022,0003,  ,-053.7,007628,
02/28/35,16:57:24,+034.70463,-117.44305,0094,0062,+018052,0003,  ,-053.3,007201,
02/28/35,16:57:30,+034.70447,-117.44199,0106,0057,+018081,0003,  ,-052.9,007364,
02/28/35,16:57:36,+034.70427,-117.44111,0102,0053,+018110,0003,  ,-052.8,007204,
02/28/35,16:57:42,+034.70403,-117.44016,0113,0051,+018138,0003,  ,-052.5,006829,
02/28/35,16:57:48,+034.70377,-117.43953,0116,0040,+018173,0003,  ,-052.1,006858,
02/28/35,16:57:54,+034.70359,-117.43890,0115,0031,+018203,0003,  ,-052.0,006905,
02/28/35,16:58:00,+034.70329,-117.43829,0116,0037,+018240,0003,  ,-051.9,006682,
02/28/35,16:58:06,+034.70307,-117.43791,0124,0035,+018277,0003,  ,-051.6,006639,
02/28/35,16:58:12,+034.70300,-117.43742,0118,0007,+018307,0003,  ,-051.8,007379,
02/28/35,16:58:18,+034.70294,-117.43690,0103,0035,+018338,0003,  ,-052.3,007474,
02/28/35,16:58:24,+034.70296,-117.43630,0081,0031,+018368,0003,  ,-052.1,006594,
02/28/35,16:58:30,+034.70299,-117.43580,0087,0035,+018393,0003,  ,-052.3,007365,
02/28/35,16:58:36,+034.70314,-117.43504,0066,0040,+018433,0003,  ,-052.2,006527,
02/28/35,16:58:42,+034.70314,-117.43442,0093,0031,+018457,0003,  ,-052.1,007330,
02/28/35,16:58:48,+034.70315,-117.43379,0079,0040,+018485,0003,  ,-052.2,007280,
02/28/35,16:58:54,+034.70314,-117.43314,0098,0035,+018514,0003,  ,-052.5,006848,
02/28/35,16:59:00,+034.70318,-117.43233,0088,0040,+018537,0003,  ,-052.1,006541,
02/28/35,16:59:06,+034.70315,-117.43156,0091,0048,+018565,0003,  ,-052.0,006336,
02/28/35,16:59:12,+034.70316,-117.43076,0092,0037,+018594,0003,  ,-051.6,006423,
02/28/35,16:59:18,+034.70310,-117.43011,0099,0048,+018624,0003,  ,-051.7,006704,
02/28/35,16:59:24,+034.70302,-117.42931,0095,0035,+018653,0003,  ,-052.1,007087,
02/28/35,16:59:30,+034.70297,-117.42850,0097,0042,+018681,0003,  ,-052.0,007047,
02/28/35,16:59:36,+034.70282,-117.42796,0107,0042,+018709,0003,  ,-052.0,007004,
02/28/35,16:59:42,+034.70261,-117.42720,0112,0031,+018739,0003,  ,-052.1,006888,
02/28/35,16:59:48,+034.70237,-117.42656,0114,0033,+018767,0003,  ,-052.3,006637,
02/28/35,16:59:54,+034.70219,-117.42593,0105,0040,+018799,0003,  ,-052.3,006480,
02/28/35,17:00:00,+034.70198,-117.42539,0118,0031,+018828,0003,  ,-052.1,006442,
02/28/35,17:00:06,+034.70171,-117.42479,0122,0035,+018856,0003,  ,-052.0,006363,
02/28/35,17:00:12,+034.70148,-117.42432,0112,0033,+018886,0003,  ,-052.0,006004,
02/28/35,17:00:18,+034.70129,-117.42388,0123,0020,+018916,0003,  ,-051.6,005991,
02/28/35,17:00:24,+034.70115,-117.42346,0115,0022,+018941,0003,  ,-052.0,006748,
02/28/35,17:00:30,+034.70108,-117.42310,0104,0029,+018972,0003,  ,-052.1,006709,
02/28/35,17:00:36,+034.70102,-117.42282,0108,0016,+018998,0001,  ,-052.4,006669,
02/28/35,17:00:42,+034.70101,-117.42245,0096,0022,+019023,0003,  ,-052.2,005950,
02/28/35,17:00:48,+034.70106,-117.42213,0071,0018,+019047,0003,  ,-051.8,005776,
02/28/35,17:00:54,+034.70113,-117.42178,0064,0016,+019076,0003,  ,-052.2,006593,
02/28/35,17:01:00,+034.70126,-117.42135,0080,0031,+019109,0003,  ,-052.3,006544,
02/28/35,17:01:06,+034.70135,-117.42094,0074,0025,+019137,0003,  ,-052.2,006532,
02/28/35,17:01:12,+034.70134,-117.42046,0090,0029,+019159,0003,  ,-052.3,006509,
02/28/35,17:01:18,+034.70138,-117.41988,0091,0031,+019192,0003,  ,-052.3,006406,
02/28/35,17:01:24,+034.70136,-117.41933,0087,0025,+019222,0003,  ,-052.5,006102,
02/28/35,17:01:30,+034.70130,-117.41882,0097,0027,+019253,0003,  ,-052.2,006077,
02/28/35,17:01:36,+034.70129,-117.41845,0100,0033,+019278,0003,  ,-052.4,006350,
02/28/35,17:01:42,+034.70125,-117.41777,0081,0027,+019309,0003,  ,-052.3,006353,
02/28/35,17:01:48,+034.70118,-117.41715,0103,0038,+019337,0003,  ,-052.1,005465,
02/28/35,17:01:54,+034.70113,-117.41668,0096,0035,+019364,0003,  ,-052.0,006285,
02/28/35,17:02:00,+034.70101,-117.41599,0103,0025,+019396,0003,  ,-051.9,006256,
02/28/35,17:02:06,+034.70085,-117.41548,0108,0037,+019424,0003,  ,-051.6,005445,
02/28/35,17:02:12,+034.70076,-117.41492,0111,0027,+019448,0003,  ,-051.1,005359,
02/28/35,17:02:18,+034.70073,-117.41444,0106,0031,+019478,0003,  ,-050.9,005665,
02/28/35,17:02:24,+034.70078,-117.41412,0093,0031,+019509,0003,  ,-051.1,006129,
02/28/35,17:02:30,+034.70084,-117.41350,0073,0025,+019540,0003,  ,-051.3,006099,
02/28/35,17:02:36,+034.70089,-117.41286,0093,0040,+019567,0003,  ,-051.1,006076,
02/28/35,17:02:42,+034.70082,-117.41226,0105,0031,+019594,0003,  ,-051.1,006056,
02/28/35,17:02:48,+034.70081,-117.41158,0091,0042,+019624,0003,  ,-050.9,006007,
02/28/35,17:02:54,+034.70072,-117.41095,0106,0037,+019653,0003,  ,-050.8,005982,
02/28/35,17:03:00,+034.70066,-117.41025,0092,0040,+019684,0003,  ,-050.6,005957,
02/28/35,17:03:06,+034.70044,-117.40950,0110,0042,+019713,0003,  ,-050.3,005910,
02/28/35,17:03:12,+034.70029,-117.40889,0113,0035,+019743,0003,  ,-050.2,005894,
02/28/35,17:03:18,+034.70004,-117.40839,0115,0029,+019773,0003,  ,-050.1,005870,
02/28/35,17:03:24,+034.69992,-117.40786,0113,0027,+019804,0003,  ,-050.0,005834,
02/28/35,17:03:30,+034.69969,-117.40748,0123,0024,+019834,0003,  ,-049.8,005790,
02/28/35,17:03:36,+034.69957,-117.40707,0112,0027,+019855,0003,  ,-049.6,005780,
02/28/35,17:03:42,+034.69928,-117.40653,0120,0037,+019883,0003,  ,-049.4,004815,
02/28/35,17:03:48,+034.69920,-117.40600,0092,0027,+019910,0003,  ,-049.1,005610,
02/28/35,17:03:54,+034.69898,-117.40545,0117,0029,+019940,0003,  ,-049.4,005691,
02/28/35,17:04:00,+034.69877,-117.40508,0129,0029,+019969,0003,  ,-049.3,005682,
02/28/35,17:04:06,+034.69851,-117.40477,0136,0020,+019996,0003,  ,-049.5,005567,
02/28/35,17:04:12,+034.69825,-117.40440,0128,0027,+020023,0003,  ,-049.5,005271,
02/28/35,17:04:18,+034.69805,-117.40414,0143,0012,+020051,0003,  ,-049.6,005482,
02/28/35,17:04:24,+034.69784,-117.40381,0130,0024,+020080,0003,  ,-049.8,005570,
02/28/35,17:04:30,+034.69762,-117.40351,0123,0029,+020108,0003,  ,-049.8,005550,
02/28/35,17:04:36,+034.69743,-117.40317,0122,0014,+020136,0003,  ,-049.8,004863,
02/28/35,17:04:42,+034.69721,-117.40279,0128,0027,+020165,0003,  ,-049.2,004554,
02/28/35,17:04:48,+034.69699,-117.40251,0130,0025,+020192,0003,  ,-048.7,004590,
02/28/35,17:04:54,+034.69671,-117.40224,0151,0022,+020219,0003,  ,-048.5,005146,
02/28/35,17:05:00,+034.69642,-117.40201,0139,0025,+020246,0003,  ,-048.6,005411,
02/28/35,17:05:06,+034.69625,-117.40179,0139,0012,+020272,0003,  ,-048.6,005389,
02/28/35,17:05:12,+034.69603,-117.40171,0166,0014,+020301,0003,  ,-048.3,005356,
02/28/35,17:05:18,+034.69587,-117.40158,0152,0011,+020327,0003,  ,-048.1,004972,
02/28/35,17:05:24,+034.69567,-117.40150,0156,0011,+020354,0003,  ,-047.6,004442,
02/28/35,17:05:30,+034.69546,-117.40143,0171,0016,+020382,0003,  ,-047.8,005295,
02/28/35,17:05:36,+034.69542,-117.40133,0100,0007,+020410,0003,  ,-047.8,005271,
02/28/35,17:05:42,+034.69528,-117.40121,0147,0009,+020441,0003,  ,-047.8,004529,
02/28/35,17:05:48,+034.69528,-117.40112,0083,0001,+020470,0003,  ,-047.4,004482,
02/28/35,17:05:54,+034.69520,-117.40088,0100,0016,+020502,0003,  ,-047.2,004314,
02/28/35,17:06:00,+034.69512,-117.40060,0111,0016,+020531,0003,  ,-046.9,004847,
02/28/35,17:06:06,+034.69509,-117.40060,0219,0001,+020561,0003,  ,-047.3,005143,
02/28/35,17:06:12,+034.69501,-117.40054,0135,0011,+020591,0003,  ,-047.7,005107,
02/28/35,17:06:18,+034.69496,-117.40053,0223,0005,+020621,0003,  ,-048.0,005066,
02/28/35,17:06:24,+034.69489,-117.40054,0159,0012,+020653,0003,  ,-048.2,004767,
02/28/35,17:06:30,+034.69473,-117.40067,0246,0014,+020682,0003,  ,-048.4,005041,
02/28/35,17:06:36,+034.69464,-117.40074,0171,0009,+020711,0003,  ,-048.9,005011,
02/28/35,17:06:42,+034.69463,-117.40088,0321,0007,+020740,0003,  ,-049.1,004776,
02/28/35,17:06:48,+034.69458,-117.40083,0229,0003,+020769,0003,  ,-048.9,004033,
02/28/35,17:06:54,+034.69466,-117.40086,0030,0001,+020795,0003,  ,-048.6,004563,
02/28/35,17:07:00,+034.69466,-117.40081,0344,0005,+020823,0003,  ,-049.0,004919,
02/28/35,17:07:06,+034.69467,-117.40070,0118,0012,+020851,0003,  ,-048.8,004075,
02/28/35,17:07:12,+034.69466,-117.40060,0028,0009,+020877,0003,  ,-048.3,004207,
02/28/35,17:07:18,+034.69470,-117.40035,0095,0018,+020905,0003,  ,-048.4,004284,
02/28/35,17:07:24,+034.69477,-117.40011,0064,0014,+020937,0003,  ,-048.5,004294,
02/28/35,17:07:30,+034.69476,-117.39969,0095,0018,+020967,0003,  ,-048.3,003968,
02/28/35,17:07:36,+034.69471,-117.39934,0104,0025,+020998,0003,  ,-048.1,003849,
02/28/35,17:07:42,+034.69471,-117.39889,0079,0022,+021028,0003,  ,-047.4,003870,
02/28/35,17:07:48,+034.69457,-117.39840,0118,0031,+021058,0003,  ,-047.6,004729,
02/28/35,17:07:54,+034.69448,-117.39797,0096,0025,+021087,0003,  ,-047.8,004715,
02/28/35,17:08:00,+034.69425,-117.39745,0120,0029,+021119,0003,  ,-047.6,004683,
02/28/35,17:08:06,+034.69409,-117.39709,0126,0027,+021150,0003,  ,-048.0,004442,
02/28/35,17:08:12,+034.69391,-117.39671,0110,0022,+021181,0003,  ,-048.1,004631,
02/28/35,17:08:18,+034.69357,-117.39634,0141,0031,+021212,0003,  ,-048.5,004610,
02/28/35,17:08:24,+034.69333,-117.39603,0142,0024,+021244,0003,  ,-048.3,004581,
02/28/35,17:08:30,+034.69304,-117.39586,0150,0018,+021271,0003,  ,-047.8,004559,
02/28/35,17:08:36,+034.69289,-117.39564,0140,0014,+021306,0003,  ,-047.5,003691,
02/28/35,17:08:42,+034.69256,-117.39557,0163,0016,+021331,0003,  ,-047.3,004505,
02/28/35,17:08:48,+034.69246,-117.39548,0147,0012,+021361,0003,  ,-047.3,004494,
02/28/35,17:08:54,+034.69239,-117.39552,0179,0001,+021392,0003,  ,-047.1,003550,
02/28/35,17:09:00,+034.69230,-117.39564,0233,0011,+021420,0003,  ,-047.2,004458,
02/28/35,17:09:06,+034.69235,-117.39566,0043,0003,+021453,0003,  ,-047.3,004434,
02/28/35,17:09:12,+034.69235,-117.39581,0254,0009,+021487,0003,  ,-047.0,003760,
02/28/35,17:09:18,+034.69245,-117.39587,0348,0007,+021518,0003,  ,-046.6,004310,
02/28/35,17:09:24,+034.69252,-117.39598,0329,0011,+021550,0003,  ,-047.0,004356,
02/28/35,17:09:30,+034.69268,-117.39604,0355,0003,+021580,0003,  ,-046.7,003542,
02/28/35,17:09:36,+034.69266,-117.39603,0086,0005,+021609,0003,  ,-046.6,004293,
02/28/35,17:09:42,+034.69281,-117.39590,0044,0009,+021636,0003,  ,-046.6,003647,
02/28/35,17:09:48,+034.69286,-117.39580,0110,0005,+021659,0003,  ,-046.4,004266,
02/28/35,17:09:54,+034.69298,-117.39570,0067,0005,+021691,0003,  ,-046.4,004240,
02/28/35,17:10:00,+034.69304,-117.39544,0065,0020,+021721,0003,  ,-046.3,003309,
02/28/35,17:10:06,+034.69308,-117.39518,0094,0009,+021749,0003,  ,-046.3,004205,
02/28/35,17:10:12,+034.69313,-117.39489,0073,0022,+021778,0003,  ,-046.3,004188,
02/28/35,17:10:18,+034.69305,-117.39462,0121,0022,+021807,0003,  ,-046.0,003329,
02/28/35,17:10:24,+034.69302,-117.39414,0090,0020,+021836,0003,  ,-045.7,003464,
02/28/35,17:10:30,+034.69306,-117.39379,0071,0025,+021865,0003,  ,-045.8,004122,
02/28/35,17:10:36,+034.69315,-117.39347,0078,0014,+021895,0003,  ,-045.6,004093,
02/28/35,17:10:42,+034.69321,-117.39314,0074,0029,+021925,0003,  ,-045.4,004080,
02/28/35,17:10:48,+034.69332,-117.39264,0083,0022,+021954,0003,  ,-045.1,003255,
02/28/35,17:10:54,+034.69328,-117.39207,0099,0031,+021981,0003,  ,-045.1,004030,
02/28/35,17:11:00,+034.69312,-117.39169,0121,0025,+022011,0003,  ,-044.9,003084,
02/28/35,17:11:06,+034.69299,-117.39127,0113,0018,+022040,0003,  ,-045.0,003998,
02/28/35,17:11:12,+034.69285,-117.39106,0136,0018,+022068,0003,  ,-044.6,003135,
02/28/35,17:11:18,+034.69264,-117.39081,0139,0018,+022097,0003,  ,-044.7,003950,
02/28/35,17:11:24,+034.69245,-117.39059,0140,0020,+022126,0003,  ,-044.4,003080,
02/28/35,17:11:30,+034.69219,-117.39043,0170,0012,+022153,0003,  ,-044.4,003931,
02/28/35,17:11:36,+034.69213,-117.39041,0148,0003,+022180,0003,  ,-044.5,003903,
02/28/35,17:11:42,+034.69214,-117.39027,0084,0005,+022208,0003,  ,-044.4,003894,
02/28/35,17:11:48,+034.69215,-117.39032,0208,0003,+022238,0003,  ,-044.4,003848,
02/28/35,17:11:54,+034.69219,-117.39018,0051,0005,+022270,0003,  ,-044.8,003842,
02/28/35,17:12:00,+034.69241,-117.39017,0003,0018,+022303,0003,  ,-044.9,003832,
02/28/35,17:12:06,+034.69266,-117.39006,0030,0024,+022333,0003,  ,-044.7,003819,
02/28/35,17:12:12,+034.69290,-117.38989,0028,0007,+022362,0003,  ,-044.4,003785,
02/28/35,17:12:18,+034.69316,-117.38981,0022,0024,+022386,0003,  ,-044.3,003776,
02/28/35,17:12:24,+034.69338,-117.38962,0049,0011,+022414,0003,  ,-044.0,003750,
02/28/35,17:12:30,+034.69352,-117.38937,0044,0018,+022444,0003,  ,-043.8,003734,
02/28/35,17:12:36,+034.69372,-117.38905,0070,0022,+022475,0003,  ,-043.7,003712,
02/28/35,17:12:42,+034.69375,-117.38869,0082,0016,+022506,0003,  ,-043.7,003706,
02/28/35,17:12:48,+034.69377,-117.38847,0094,0014,+022533,0003,  ,-043.7,003688,
02/28/35,17:12:54,+034.69368,-117.38822,0110,0016,+022565,0003,  ,-043.8,003400,
02/28/35,17:13:00,+034.69362,-117.38789,0138,0016,+022596,0003,  ,-043.6,002675,
02/28/35,17:13:06,+034.69362,-117.38763,0068,0012,+022628,0003,  ,-043.0,002992,
02/28/35,17:13:12,+034.69352,-117.38744,0142,0012,+022662,0003,  ,-043.3,003594,
02/28/35,17:13:18,+034.69351,-117.38735,0093,0003,+022695,0003,  ,-043.3,003587,
02/28/35,17:13:24,+034.69331,-117.38721,0151,0020,+022727,0003,  ,-043.0,003112,
02/28/35,17:13:30,+034.69328,-117.38702,0110,0012,+022758,0003,  ,-043.3,003559,
02/28/35,17:13:36,+034.69312,-117.38673,0112,0016,+022791,0003,  ,-043.6,003472,
02/28/35,17:13:42,+034.69301,-117.38648,0129,0016,+022824,0003,  ,-043.5,002869,
02/28/35,17:13:48,+034.69288,-117.38631,0141,0009,+022855,0003,  ,-043.1,002577,
02/28/35,17:13:54,+034.69274,-117.38619,0165,0016,+022885,0003,  ,-042.9,002593,
02/28/35,17:14:00,+034.69265,-117.38601,0089,0014,+022916,0003,  ,-042.5,002692,
02/28/35,17:14:06,+034.69249,-117.38578,0143,0018,+022945,0003,  ,-042.3,002519,
02/28/35,17:14:12,+034.69239,-117.38559,0093,0011,+022974,0003,  ,-041.9,002675,
02/28/35,17:14:18,+034.69224,-117.38547,0172,0016,+023005,0003,  ,-042.2,003153,
