Time (ms), External Temperature (C)
1050046,24.8799991607666
1050528,24.8700008392334
1051002,24.850000381469727
1051502,24.850000381469727
1052002,24.850000381469727
1052574,24.84000015258789
1053004,24.84000015258789
1053573,24.81999969482422
1054004,24.829999923706055
1054504,24.850000381469727
1055031,24.850000381469727
1055504,24.84000015258789
1056007,24.84000015258789
1056507,24.850000381469727
1057003,24.84000015258789
1057507,24.81999969482422
1058084,24.850000381469727
1058504,24.850000381469727
1059001,24.860000610351562
1059549,24.850000381469727
1060004,24.850000381469727
1060501,24.84000015258789
1061112,24.84000015258789
1061516,24.850000381469727
1062077,24.81999969482422
1062504,24.84000015258789
1063028,24.850000381469727
1063504,24.84000015258789
1064004,24.829999923706055
1064575,24.81999969482422
1065002,24.81999969482422
1065528,24.809999465942383
1066028,24.829999923706055
1066553,24.809999465942383
1067004,24.81999969482422
1067593,24.84000015258789
1068003,24.850000381469727
1068592,24.8799991607666
1069091,24.889999389648438
1069561,24.8799991607666
1070028,24.889999389648438
1070502,24.90999984741211
1071003,24.90999984741211
1071503,24.93000030517578
1072001,24.940000534057617
1072502,24.940000534057617
1073002,24.950000762939453
1073504,24.959999084472656
1074004,24.940000534057617
1074504,24.93000030517578
1075106,24.920000076293945
1075596,24.93000030517578
1076006,24.950000762939453
1076507,24.940000534057617
1077003,24.899999618530273
1077507,24.8700008392334
1078077,24.90999984741211
1078504,24.90999984741211
1079028,24.920000076293945
1079502,24.93000030517578
1080067,24.959999084472656
1080552,24.969999313354492
1081004,24.979999542236328
1081503,24.979999542236328
1082004,24.979999542236328
1082528,24.979999542236328
1083090,24.989999771118164
1083528,25.0
1084069,25.0
1084528,25.010000228881836
1085028,25.020000457763672
1085578,25.020000457763672
1086088,25.030000686645508
1086607,25.040000915527344
1087003,25.030000686645508
1087537,25.040000915527344
1088016,25.040000915527344
1088528,25.040000915527344
1089004,25.059999465942383
1089545,25.049999237060547
1090004,25.059999465942383
1090504,25.06999969482422
1091004,25.06999969482422
1091504,25.06999969482422
1092093,25.079999923706055
1092603,25.079999923706055
1093004,25.100000381469727
1093532,25.110000610351562
1094002,25.100000381469727
1094501,25.110000610351562
1095002,25.110000610351562
1095529,25.1200008392334
1096031,25.1200008392334
1096534,25.1299991607666
1097007,25.1299991607666
1097599,25.139999389648438
1098072,25.1299991607666
1098592,25.139999389648438
1099032,25.139999389648438
1099504,25.15999984741211
1100004,25.149999618530273
1100529,25.15999984741211
1101028,25.15999984741211
1101504,25.170000076293945
1102099,25.15999984741211
1102555,25.170000076293945
1103016,25.18000030517578
1103544,25.190000534057617
1104003,25.18000030517578
1104543,25.190000534057617
1105043,25.190000534057617
1105529,25.209999084472656
1106004,25.209999084472656
1106528,25.200000762939453
1107028,25.209999084472656
1107529,25.219999313354492
1108004,25.229999542236328
1108570,25.229999542236328
1109028,25.229999542236328
1109609,25.229999542236328
1110016,25.229999542236328
1110516,25.229999542236328
1111068,25.239999771118164
1111504,25.25
1112004,25.25
1112528,25.260000228881836
1113037,25.260000228881836
1113546,25.270000457763672
1114002,25.270000457763672
1114503,25.270000457763672
1115035,25.270000457763672
1115528,25.270000457763672
1116032,25.270000457763672
1116532,25.290000915527344
1117084,25.290000915527344
1117507,25.290000915527344
1118032,25.299999237060547
1118504,25.290000915527344
1119001,25.299999237060547
1119528,25.299999237060547
1120055,25.309999465942383
1120528,25.309999465942383
1121084,25.31999969482422
1121550,25.31999969482422
1122028,25.329999923706055
1122599,25.34000015258789
1123002,25.34000015258789
1123538,25.34000015258789
1124004,25.350000381469727
1124528,25.350000381469727
1125029,25.360000610351562
1125567,25.360000610351562
1126097,25.360000610351562
1126576,25.3700008392334
1127016,25.360000610351562
1127575,25.3700008392334
1128016,25.3700008392334
1128504,25.389999389648438
1129064,25.3799991607666
1129528,25.3799991607666
1130029,25.389999389648438
1130603,25.389999389648438
1131003,25.389999389648438
1131532,25.399999618530273
1132028,25.399999618530273
1132551,25.40999984741211
1133016,25.399999618530273
1133504,25.40999984741211
1134004,25.40999984741211
1134504,25.420000076293945
1135089,25.420000076293945
1135502,25.43000030517578
1136059,25.43000030517578
1136528,25.440000534057617
1137020,25.440000534057617
1137507,25.450000762939453
1138091,25.450000762939453
1138504,25.459999084472656
1139033,25.450000762939453
1139528,25.450000762939453
1140004,25.469999313354492
1140528,25.469999313354492
1141028,25.469999313354492
1141504,25.469999313354492
1142034,25.489999771118164
1142504,25.479999542236328
1143002,25.489999771118164
1143603,25.5
1144028,25.5
1144542,25.5
1145028,25.489999771118164
1145541,25.510000228881836
1146028,25.520000457763672
1146503,25.520000457763672
1147028,25.520000457763672
1147502,25.530000686645508
1148028,25.530000686645508
1148501,25.530000686645508
1149004,25.540000915527344
1149501,25.540000915527344
1150003,25.549999237060547
1150504,25.549999237060547
1151002,25.549999237060547
1151537,25.56999969482422
1152046,25.559999465942383
1152504,25.559999465942383
1153004,25.56999969482422
1153504,25.579999923706055
1154002,25.579999923706055
1154564,25.579999923706055
1155028,25.579999923706055
1155528,25.579999923706055
1156073,25.579999923706055
1156504,25.59000015258789
1157002,25.600000381469727
1157501,25.59000015258789
1158004,25.59000015258789
1158601,25.600000381469727
1159032,25.600000381469727
1159532,25.610000610351562
1160028,25.610000610351562
1160504,25.6200008392334
1161016,25.6299991607666
1161503,25.6299991607666
1162004,25.6200008392334
1162528,25.6299991607666
1163016,25.6299991607666
1163547,25.639999389648438
1164028,25.639999389648438
1164502,25.639999389648438
1165004,25.639999389648438
1165504,25.639999389648438
1166004,25.649999618530273
1166528,25.65999984741211
1167035,25.649999618530273
1167528,25.649999618530273
1168104,25.65999984741211
1168504,25.65999984741211
1169028,25.670000076293945
1169593,25.670000076293945
1170029,25.68000030517578
1170528,25.68000030517578
1171003,25.68000030517578
1171591,25.68000030517578
1172002,25.690000534057617
1172504,25.700000762939453
1173070,25.700000762939453
1173502,25.709999084472656
1174016,25.709999084472656
1174504,25.709999084472656
1175059,25.729999542236328
1175503,25.729999542236328
1176020,25.719999313354492
1176528,25.729999542236328
1177007,25.739999771118164
1177502,25.739999771118164
1178040,25.75
1178504,25.75
1179079,25.760000228881836
1179528,25.760000228881836
1180003,25.760000228881836
1180528,25.760000228881836
1181004,25.760000228881836
1181502,25.780000686645508
1182004,25.770000457763672
1182501,25.780000686645508
1183032,25.780000686645508
1183592,25.780000686645508
1184061,25.790000915527344
1184591,25.799999237060547
1185028,25.790000915527344
1185540,25.799999237060547
1186090,25.790000915527344
1186528,25.790000915527344
1187002,25.790000915527344
1187528,25.790000915527344
1188004,25.809999465942383
1188578,25.799999237060547
1189028,25.809999465942383
1189597,25.809999465942383
1190107,25.809999465942383
1190504,25.809999465942383
1191028,25.81999969482422
1191504,25.81999969482422
1192055,25.81999969482422
1192501,25.81999969482422
1193045,25.829999923706055
1193534,25.84000015258789
1194028,25.84000015258789
1194583,25.84000015258789
1195002,25.84000015258789
1195528,25.850000381469727
1196002,25.860000610351562
1196528,25.850000381469727
1197007,25.84000015258789
1197520,25.850000381469727
1198020,25.860000610351562
1198507,25.850000381469727
1199002,25.850000381469727
1199504,25.8700008392334
1200156,25.860000610351562
1200504,25.8700008392334
1201028,25.860000610351562
1201588,25.8700008392334
1202038,25.8700008392334
1202501,25.8700008392334
1203004,25.889999389648438
1203504,25.8799991607666
1204003,25.8799991607666
1204503,25.889999389648438
1205095,25.8799991607666
1205575,25.8799991607666
1206035,25.899999618530273
1206574,25.899999618530273
1207003,25.899999618530273
1207563,25.899999618530273
1208004,25.899999618530273
1208603,25.90999984741211
1209029,25.899999618530273
1209504,25.899999618530273
1210028,25.90999984741211
1210601,25.90999984741211
1211091,25.920000076293945
1211503,25.90999984741211
1212001,25.920000076293945
1212599,25.920000076293945
1213004,25.920000076293945
1213559,25.920000076293945
1214031,25.93000030517578
1214507,25.920000076293945
1215108,25.940000534057617
1215532,25.93000030517578
1216004,25.940000534057617
1216581,25.940000534057617
1217028,25.940000534057617
1217528,25.940000534057617
1218016,25.950000762939453
1218501,25.950000762939453
1219029,25.950000762939453
1219594,25.940000534057617
1220084,25.940000534057617
1220503,25.959999084472656
1221002,25.959999084472656
1221528,25.959999084472656
1222004,25.979999542236328
1222502,25.969999313354492
1223001,25.969999313354492
1223541,25.989999771118164
1224016,25.979999542236328
1224550,25.989999771118164
1225028,25.979999542236328
1225590,25.989999771118164
1226002,26.0
1226504,26.010000228881836
1227028,26.0
1227501,26.010000228881836
1228108,26.010000228881836
1228528,26.0
1229003,26.0
1229503,26.030000686645508
1230004,26.010000228881836
1230504,26.030000686645508
1231002,26.030000686645508
1231605,26.020000457763672
1232028,26.030000686645508
1232503,26.030000686645508
1233054,26.040000915527344
1233528,26.049999237060547
1234093,26.049999237060547
1234573,26.040000915527344
1235007,26.040000915527344
1235602,26.049999237060547
1236002,26.059999465942383
1236504,26.059999465942383
1237075,26.049999237060547
1237595,26.049999237060547
1238074,26.059999465942383
1238540,26.06999969482422
1239040,26.06999969482422
1239539,26.079999923706055
1240059,26.06999969482422
1240504,26.09000015258789
1241108,26.09000015258789
1241588,26.079999923706055
1242097,26.09000015258789
1242529,26.09000015258789
1243029,26.100000381469727
1243596,26.100000381469727
1244096,26.100000381469727
1244528,26.09000015258789
1245028,26.100000381469727
1245528,26.110000610351562
1246028,26.1200008392334
1246544,26.1200008392334
1247074,26.1200008392334
1247504,26.1200008392334
1248004,26.1200008392334
1248528,26.1200008392334
1249082,26.1299991607666
1249502,26.1200008392334
1250004,26.1299991607666
1250504,26.139999389648438
1251029,26.139999389648438
1251540,26.1299991607666
1252031,26.149999618530273
1252504,26.149999618530273
1253004,26.149999618530273
1253504,26.149999618530273
1254088,26.15999984741211
1254528,26.170000076293945
1255002,26.15999984741211
1255607,26.15999984741211
1256080,26.15999984741211
1256507,26.170000076293945
1257109,26.170000076293945
1257528,26.170000076293945
1258033,26.18000030517578
1258528,26.18000030517578
1259049,26.190000534057617
1259504,26.190000534057617
1260078,26.18000030517578
1260529,26.18000030517578
1261028,26.200000762939453
1261528,26.190000534057617
1262004,26.209999084472656
1262528,26.200000762939453
1263004,26.209999084472656
1263591,26.209999084472656
1264029,26.200000762939453
1264600,26.200000762939453
1265028,26.209999084472656
1265516,26.219999313354492
1266004,26.229999542236328
1266549,26.219999313354492
1267004,26.229999542236328
1267578,26.229999542236328
1268001,26.219999313354492
1268577,26.229999542236328
1269087,26.229999542236328
1269529,26.239999771118164
1270002,26.239999771118164
1270528,26.239999771118164
1271035,26.239999771118164
1271504,26.239999771118164
1272065,26.25
1272504,26.260000228881836
1273034,26.25
1273504,26.25
1274004,26.260000228881836
1274504,26.25
1275006,26.260000228881836
1275507,26.260000228881836
1276082,26.270000457763672
1276502,26.260000228881836
1277033,26.280000686645508
1277503,26.280000686645508
1278064,26.280000686645508
1278503,26.270000457763672
1279113,26.290000915527344
1279539,26.280000686645508
1280004,26.280000686645508
1280502,26.290000915527344
1281001,26.290000915527344
1281503,26.299999237060547
1282028,26.299999237060547
1282577,26.299999237060547
1283029,26.309999465942383
1283528,26.299999237060547
1284055,26.309999465942383
1284501,26.309999465942383
1285004,26.31999969482422
1285594,26.31999969482422
1286028,26.31999969482422
1286528,26.31999969482422
1287004,26.31999969482422
1287603,26.34000015258789
1288004,26.34000015258789
1288542,26.34000015258789
1289032,26.34000015258789
1289501,26.34000015258789
1290028,26.34000015258789
1290503,26.350000381469727
1291090,26.350000381469727
1291529,26.360000610351562
1292002,26.360000610351562
1292504,26.350000381469727
1293049,26.360000610351562
1293529,26.360000610351562
1294108,26.3700008392334
1294528,26.3700008392334
1295007,26.3700008392334
1295505,26.360000610351562
1296003,26.3700008392334
1296586,26.3700008392334
1297002,26.3700008392334
1297585,26.3799991607666
1298032,26.3799991607666
1298528,26.3799991607666
1299038,26.3799991607666
1299504,26.389999389648438
1300028,26.389999389648438
1300504,26.389999389648438
1301073,26.389999389648438
1301528,26.40999984741211
1302032,26.399999618530273
1302528,26.389999389648438
1303061,26.389999389648438
1303529,26.399999618530273
1304004,26.40999984741211
1304531,26.40999984741211
1305029,26.40999984741211
1305504,26.420000076293945
1306004,26.420000076293945
1306503,26.420000076293945
1307004,26.43000030517578
1307504,26.43000030517578
1308028,26.420000076293945
1308528,26.43000030517578
1309037,26.440000534057617
1309516,26.43000030517578
1310086,26.440000534057617
1310556,26.440000534057617
1311001,26.450000762939453
1311504,26.450000762939453
1312004,26.450000762939453
1312594,26.450000762939453
1313002,26.450000762939453
1313528,26.459999084472656
1314033,26.469999313354492
1314529,26.450000762939453
1315062,26.469999313354492
1315507,26.459999084472656
1316002,26.469999313354492
1316502,26.469999313354492
1317091,26.479999542236328
1317544,26.479999542236328
1318054,26.479999542236328
1318502,26.489999771118164
1319113,26.479999542236328
1319529,26.489999771118164
1320082,26.489999771118164
1320578,26.479999542236328
1321038,26.489999771118164
1321597,26.489999771118164
1322047,26.489999771118164
1322528,26.489999771118164
1323029,26.489999771118164
1323528,26.5
1324095,26.5
1324555,26.5
1325004,26.510000228881836
1325516,26.510000228881836
1326016,26.520000457763672
1326543,26.520000457763672
1327004,26.510000228881836
1327504,26.520000457763672
1328032,26.520000457763672
1328572,26.520000457763672
1329028,26.530000686645508
1329504,26.530000686645508
1330016,26.530000686645508
1330571,26.520000457763672
1331001,26.530000686645508
1331504,26.530000686645508
1332069,26.520000457763672
1332528,26.530000686645508
1333001,26.540000915527344
1333528,26.540000915527344
1334003,26.540000915527344
1334528,26.549999237060547
1335004,26.540000915527344
1335537,26.549999237060547
1336107,26.549999237060547
1336556,26.559999465942383
1337002,26.559999465942383
1337559,26.549999237060547
1338004,26.559999465942383
1338504,26.56999969482422
1339078,26.559999465942383
1339534,26.56999969482422
1340097,26.56999969482422
1340528,26.579999923706055
1341004,26.56999969482422
1341504,26.56999969482422
1342032,26.56999969482422
1342504,26.579999923706055
1343016,26.579999923706055
1343571,26.579999923706055
1344028,26.579999923706055
1344528,26.59000015258789
1345002,26.59000015258789
1345516,26.59000015258789
1346004,26.59000015258789
1346504,26.600000381469727
1347059,26.59000015258789
1347598,26.6200008392334
1348004,26.600000381469727
1348607,26.610000610351562
1349028,26.6200008392334
1349504,26.6200008392334
1350106,26.6200008392334
1350586,26.610000610351562
1351046,26.6200008392334
1351504,26.6200008392334
1352095,26.6299991607666
1352528,26.6299991607666
1353001,26.6299991607666
1353528,26.6299991607666
1354004,26.639999389648438
1354528,26.639999389648438
1355028,26.6299991607666
1355552,26.639999389648438
1356007,26.649999618530273
1356501,26.649999618530273
1357002,26.649999618530273
1357532,26.639999389648438
1358001,26.6299991607666
1358502,26.639999389648438
1359043,26.649999618530273
1359593,26.670000076293945
1360083,26.670000076293945
1360612,26.670000076293945
1361028,26.68000030517578
1361528,26.68000030517578
1362004,26.68000030517578
1362503,26.68000030517578
1363076,26.690000534057617
1363596,26.68000030517578
1364028,26.68000030517578
1364528,26.690000534057617
1365028,26.690000534057617
1365504,26.700000762939453
1366028,26.700000762939453
1366574,26.700000762939453
1367104,26.700000762939453
1367516,26.700000762939453
1368028,26.700000762939453
1368592,26.709999084472656
1369004,26.709999084472656
1369592,26.719999313354492
1370003,26.709999084472656
1370528,26.709999084472656
1371080,26.709999084472656
1371600,26.709999084472656
1372040,26.719999313354492
1372609,26.709999084472656
1373002,26.719999313354492
1373528,26.729999542236328
1374048,26.719999313354492
1374528,26.729999542236328
1375067,26.729999542236328
1375504,26.729999542236328
1376031,26.739999771118164
1376546,26.729999542236328
1377031,26.75
1377596,26.739999771118164
1378004,26.75
1378579,26.75
1379004,26.760000228881836
1379538,26.75
1380107,26.760000228881836
1380504,26.739999771118164
1381004,26.760000228881836
1381503,26.760000228881836
1382028,26.75
1382502,26.75
1383072,26.770000457763672
1383601,26.770000457763672
1384029,26.770000457763672
1384504,26.770000457763672
1385001,26.760000228881836
1385590,26.780000686645508
1386004,26.790000915527344
1386539,26.780000686645508
1387069,26.799999237060547
1387504,26.799999237060547
1388098,26.790000915527344
1388504,26.790000915527344
1389028,26.790000915527344
1389547,26.799999237060547
1390056,26.799999237060547
1390529,26.799999237060547
1391076,26.799999237060547
1391504,26.809999465942383
1392028,26.799999237060547
1392504,26.799999237060547
1393028,26.809999465942383
1393502,26.809999465942383
1394003,26.809999465942383
1394504,26.829999923706055
1395004,26.829999923706055
1395552,26.81999969482422
1396092,26.829999923706055
1396532,26.829999923706055
1397015,26.809999465942383
1397507,26.829999923706055
1398002,26.81999969482422
1398600,26.829999923706055
1399032,26.84000015258789
1399613,26.829999923706055
1400004,26.829999923706055
1400528,26.84000015258789
1401004,26.84000015258789
1401612,26.84000015258789
1402002,26.84000015258789
1402528,26.84000015258789
1403028,26.850000381469727
1403504,26.850000381469727
1404028,26.8700008392334
1404529,26.860000610351562
1405004,26.850000381469727
1405555,26.8700008392334
1406028,26.8799991607666
1406594,26.8799991607666
1407004,26.8799991607666
1407501,26.8799991607666
1408004,26.860000610351562
1408603,26.8799991607666
1409004,26.8799991607666
1409528,26.8799991607666
1410016,26.8799991607666
1410502,26.8799991607666
1411028,26.889999389648438
1411504,26.8799991607666
1412080,26.889999389648438
1412504,26.889999389648438
1413002,26.889999389648438
1413529,26.90999984741211
1414001,26.899999618530273
1414501,26.889999389648438
1415038,26.90999984741211
1415547,26.90999984741211
1416041,26.90999984741211
1416597,26.90999984741211
1417040,26.90999984741211
1417502,26.920000076293945
1418004,26.920000076293945
1418503,26.920000076293945
1419039,26.920000076293945
1419559,26.920000076293945
1420028,26.920000076293945
1420528,26.920000076293945
1421002,26.920000076293945
1421504,26.93000030517578
1422073,26.93000030517578
1422504,26.950000762939453
1423016,26.950000762939453
1423504,26.940000534057617
1424091,26.940000534057617
1424504,26.950000762939453
1425071,26.950000762939453
1425501,26.950000762939453
1426070,26.959999084472656
1426550,26.950000762939453
1427028,26.959999084472656
1427528,26.959999084472656
1428069,26.959999084472656
1428504,26.969999313354492
1429004,26.969999313354492
1429529,26.959999084472656
1430028,26.969999313354492
1430502,26.969999313354492
1431106,26.969999313354492
1431529,26.969999313354492
1432004,26.969999313354492
1432585,26.979999542236328
1433004,26.979999542236328
1433528,26.979999542236328
1434054,26.989999771118164
1434594,26.979999542236328
1435004,26.979999542236328
1435593,27.0
1436002,26.989999771118164
1436532,26.989999771118164
1437032,27.0
1437555,26.989999771118164
1438004,27.0
1438591,27.0
1439002,26.989999771118164
1439544,26.979999542236328
1440028,27.010000228881836
1440614,27.010000228881836
1441004,27.010000228881836
1441504,27.020000457763672
1442112,27.020000457763672
1442504,27.030000686645508
1443016,27.020000457763672
1443529,27.020000457763672
1444028,27.020000457763672
1444576,27.030000686645508
1445028,27.030000686645508
1445556,27.040000915527344
1446035,27.040000915527344
1446545,27.040000915527344
1447002,27.030000686645508
1447574,27.030000686645508
1448028,27.030000686645508
1448528,27.049999237060547
1449028,27.040000915527344
1449573,27.049999237060547
1450003,27.049999237060547
1450502,27.040000915527344
1451004,27.059999465942383
1451504,27.049999237060547
1452081,27.059999465942383
1452571,27.059999465942383
1453028,27.059999465942383
1453531,27.06999969482422
1454031,27.06999969482422
1454529,27.06999969482422
1455001,27.06999969482422
1455504,27.059999465942383
1456007,27.059999465942383
1456503,27.079999923706055
1457032,27.079999923706055
1457597,27.079999923706055
1458070,27.079999923706055
1458533,27.079999923706055
1459040,27.09000015258789
1459502,27.079999923706055
1460002,27.09000015258789
1460609,27.09000015258789
1461029,27.100000381469727
1461598,27.09000015258789
1462004,27.100000381469727
1462603,27.100000381469727
1463004,27.100000381469727
1463501,27.110000610351562
1464004,27.110000610351562
1464502,27.110000610351562
1465002,27.110000610351562
1465504,27.110000610351562
1466101,27.110000610351562
1466528,27.1200008392334
1467002,27.1200008392334
1467504,27.1200008392334
1468029,27.1299991607666
1468501,27.1200008392334
1469099,27.139999389648438
1469504,27.139999389648438
1470004,27.1299991607666
1470504,27.1200008392334
1471004,27.1299991607666
1471529,27.139999389648438
1472004,27.139999389648438
1472528,27.139999389648438
1473029,27.139999389648438
1473502,27.149999618530273
1474028,27.139999389648438
1474504,27.139999389648438
1475044,27.15999984741211
1475574,27.149999618530273
1476094,27.149999618530273
1476563,27.15999984741211
1477031,27.15999984741211
1477532,27.15999984741211
1478036,27.15999984741211
1478507,27.15999984741211
1479036,27.170000076293945
1479533,27.15999984741211
1480003,27.15999984741211
1480501,27.170000076293945
1481028,27.18000030517578
1481529,27.15999984741211
1482029,27.170000076293945
1482504,27.18000030517578
1483003,27.190000534057617
1483568,27.190000534057617
1484078,27.190000534057617
1484597,27.18000030517578
1485028,27.190000534057617
1485504,27.200000762939453
1486004,27.190000534057617
1486502,27.190000534057617
1487036,27.200000762939453
1487504,27.200000762939453
1488028,27.200000762939453
1488501,27.190000534057617
1489054,27.209999084472656
1489528,27.200000762939453
1490044,27.200000762939453
1490573,27.209999084472656
1491002,27.209999084472656
1491529,27.219999313354492
1492028,27.219999313354492
1492516,27.209999084472656
1493071,27.229999542236328
1493528,27.229999542236328
1494002,27.219999313354492
1494502,27.219999313354492
1495002,27.239999771118164
1495610,27.229999542236328
1496002,27.229999542236328
1496503,27.229999542236328
1497007,27.239999771118164
1497507,27.229999542236328
1498098,27.239999771118164
1498597,27.260000228881836
1499110,27.25
1499580,27.25
1500028,27.260000228881836
1500536,27.260000228881836
1501069,27.260000228881836
1501528,27.260000228881836
