Time (ms), Z Gyro (deg per sec)
934850,-1.5003751516342163
934980,-4.8012003898620605
935109,-10.952737808227539
935279,-26.856714248657227
935349,-33.908477783203125
935479,-30.45761489868164
935579,-21.005250930786133
935679,-11.702925682067871
935702,-9.452363014221191
935879,-11.102775573730469
935979,-17.55438804626465
936109,-24.456113815307617
936198,-27.006752014160156
936289,-23.555889129638672
936379,-24.756189346313477
936479,-23.555889129638672
936578,-24.00600242614746
936678,-23.555889129638672
936758,-26.856714248657227
936802,-25.656414031982422
936978,-28.35708999633789
937078,-29.707427978515625
937188,-32.108028411865234
937278,-28.20705223083496
937378,-26.556638717651367
937478,-19.5048770904541
937577,-14.10352611541748
937697,-11.8529634475708
937747,-13.803450584411621
937857,-18.904726028442383
937907,-20.855213165283203
938037,-24.00600242614746
938187,-20.255064010620117
938277,-13.803450584411621
938377,-9.002250671386719
938407,-9.002250671386719
938577,-9.452363014221191
938687,-11.702925682067871
938777,-8.552138328552246
938877,-16.204051971435547
938977,6.9017252922058105
939002,11.552887916564941
939186,-43.06076431274414
939246,-37.20930099487305
939376,-41.41035461425781
939476,-54.46361541748047
939606,-33.908477783203125
939696,-12.153038024902344
939736,-16.204051971435547
939876,-34.508628845214844
939976,-42.310577392578125
940036,-36.309078216552734
940175,-15.453863143920898
940275,-14.403600692749023
940305,-12.453113555908203
940475,-23.105775833129883
940605,-13.503376007080078
940695,-11.552887916564941
940785,-12.00300121307373
940815,-16.054014205932617
940975,-13.95348834991455
941025,-13.353338241577148
941175,-12.753188133239746
941235,-12.753188133239746
941375,-13.95348834991455
941475,-14.25356388092041
941604,-13.503376007080078
941694,-13.353338241577148
941784,-13.95348834991455
941824,-12.453113555908203
941974,-13.203300476074219
942074,-13.803450584411621
942174,-12.753188133239746
942274,-12.303075790405273
942302,-11.8529634475708
942453,-12.153038024902344
942544,-11.252813339233398
942614,-12.453113555908203
942773,-12.303075790405273
942863,-11.702925682067871
942943,-12.753188133239746
943103,-12.303075790405273
943193,-12.453113555908203
943233,-13.95348834991455
943373,-12.00300121307373
943473,-12.753188133239746
943543,-13.053263664245605
943673,-12.303075790405273
943773,-12.903225898742676
943873,-12.153038024902344
943903,-12.753188133239746
944043,-13.503376007080078
944172,-12.153038024902344
944272,-12.453113555908203
944372,-12.303075790405273
944482,-12.153038024902344
944582,-12.453113555908203
944682,-12.753188133239746
944782,-12.453113555908203
944882,-12.753188133239746
944982,-12.903225898742676
945081,-12.453113555908203
945182,-14.25356388092041
945281,-13.053263664245605
945381,-13.053263664245605
945481,-13.203300476074219
945601,-12.453113555908203
945691,-12.753188133239746
945771,-12.453113555908203
945881,-12.453113555908203
945981,-14.10352611541748
946061,-12.153038024902344
946181,-12.753188133239746
946280,-12.903225898742676
946381,-13.503376007080078
946481,-13.203300476074219
946581,-12.753188133239746
946680,-11.702925682067871
946780,-13.203300476074219
946880,-13.353338241577148
946980,-13.95348834991455
947070,-13.203300476074219
947180,-11.702925682067871
947280,-12.903225898742676
947310,-12.453113555908203
947480,-12.903225898742676
947579,-13.353338241577148
947680,-13.353338241577148
947729,-12.903225898742676
947879,-11.102775573730469
947979,-12.903225898742676
948049,-14.703676223754883
948129,-11.8529634475708
948279,-12.303075790405273
948379,-12.303075790405273
948479,-13.053263664245605
948549,-11.702925682067871
948669,-10.952737808227539
948779,-13.353338241577148
948878,-12.903225898742676
948968,-11.252813339233398
949108,-11.702925682067871
949198,-13.203300476074219
949288,-12.303075790405273
949378,-13.353338241577148
949478,-13.353338241577148
949578,-12.903225898742676
949678,-12.00300121307373
949778,-12.00300121307373
949878,-13.053263664245605
949978,-13.203300476074219
950098,-12.753188133239746
950187,-12.303075790405273
950277,-11.702925682067871
950377,-13.353338241577148
950477,-12.00300121307373
950577,-12.903225898742676
950677,-12.00300121307373
950777,-11.702925682067871
950877,-11.552887916564941
950917,-12.453113555908203
951077,-13.353338241577148
951177,-12.903225898742676
951277,-13.353338241577148
951377,-12.903225898742676
951476,-13.353338241577148
951606,-13.803450584411621
951697,-13.053263664245605
951786,-13.503376007080078
951856,-14.25356388092041
951976,-12.753188133239746
952106,-12.453113555908203
952196,-13.353338241577148
952286,-13.203300476074219
952376,-12.303075790405273
952476,-12.903225898742676
952576,-12.753188133239746
952666,-13.353338241577148
952775,-12.00300121307373
952875,-13.053263664245605
952975,-13.203300476074219
953105,-12.453113555908203
953195,-13.353338241577148
953285,-13.203300476074219
953345,-11.8529634475708
953475,-13.803450584411621
953515,-11.8529634475708
953675,-13.053263664245605
953775,-13.503376007080078
953875,-12.303075790405273
953905,-12.453113555908203
954054,-13.053263664245605
954175,-13.203300476074219
954244,-13.803450584411621
954374,-13.803450584411621
954474,-14.703676223754883
954584,-13.95348834991455
954684,-14.10352611541748
954774,-13.503376007080078
954874,-14.403600692749023
954974,-13.053263664245605
955002,-13.353338241577148
955114,-13.95348834991455
955283,-11.252813339233398
955313,-14.703676223754883
955473,-13.803450584411621
955583,-12.153038024902344
955683,-13.95348834991455
955773,-13.053263664245605
955873,-13.803450584411621
955973,-12.303075790405273
956002,-12.753188133239746
956113,-14.25356388092041
956223,-12.903225898742676
956363,-13.353338241577148
956443,-12.303075790405273
956513,-12.303075790405273
956682,-13.353338241577148
956772,-12.303075790405273
956872,-13.203300476074219
956912,-13.503376007080078
957082,-12.153038024902344
957182,-12.153038024902344
957282,-11.8529634475708
957382,-13.503376007080078
957402,-12.303075790405273
957522,-13.353338241577148
957632,-13.203300476074219
957721,-13.503376007080078
957881,-13.503376007080078
957981,-12.153038024902344
958081,-12.453113555908203
958181,-13.503376007080078
958221,-14.10352611541748
958381,-12.903225898742676
958481,-13.203300476074219
958581,-11.8529634475708
958691,-12.753188133239746
958711,-12.903225898742676
958881,-12.153038024902344
958981,-13.503376007080078
959080,-12.753188133239746
959181,-12.453113555908203
959280,-13.203300476074219
959350,-12.303075790405273
959480,-12.153038024902344
959580,-13.203300476074219
959690,-13.503376007080078
959780,-13.803450584411621
959860,-12.753188133239746
959980,-13.503376007080078
960040,-12.753188133239746
960180,-13.053263664245605
960250,-13.503376007080078
960379,-13.353338241577148
960479,-13.353338241577148
960609,-12.303075790405273
960699,-11.8529634475708
960789,-14.403600692749023
960879,-13.95348834991455
960979,-13.353338241577148
961109,-12.903225898742676
961199,-13.203300476074219
961259,-14.403600692749023
961379,-12.903225898742676
961479,-13.353338241577148
961608,-13.053263664245605
961698,-13.95348834991455
961728,-12.453113555908203
961828,-13.803450584411621
961978,-12.453113555908203
962038,-12.903225898742676
962178,-13.353338241577148
962278,-13.203300476074219
962368,-13.353338241577148
962478,-13.203300476074219
962598,-12.903225898742676
962688,-13.95348834991455
962778,-13.95348834991455
962817,-14.10352611541748
962902,-12.153038024902344
963077,-12.00300121307373
963177,-13.503376007080078
963277,-12.303075790405273
963377,-14.703676223754883
963477,-13.503376007080078
963577,-13.353338241577148
963677,-13.053263664245605
963757,-11.102775573730469
963847,-8.70217514038086
963977,-7.651913166046143
964076,-10.052513122558594
964176,-8.402100563049316
964277,-9.452363014221191
964376,-8.252062797546387
964456,-8.852212905883789
964576,-9.75243854522705
964666,-8.552138328552246
964746,-9.602400779724121
964876,-8.852212905883789
964976,-7.501875400543213
965076,-8.552138328552246
965176,-12.303075790405273
965256,-16.054014205932617
965375,-19.804950714111328
965475,-22.355588912963867
965502,-21.005250930786133
965685,-20.855213165283203
965775,-22.355588912963867
965875,-21.75543975830078
965975,-24.00600242614746
966075,-25.80645179748535
966175,-26.556638717651367
966275,-29.407352447509766
966375,-31.507877349853516
966475,-33.908477783203125
966605,-36.009002685546875
966695,-36.009002685546875
966785,-35.55889129638672
966824,-35.708927154541016
966974,-38.85971450805664
967084,-37.65941619873047
967184,-35.55889129638672
967264,-34.208553314208984
967374,-35.1087760925293
967464,-39.609901428222656
967584,-46.811702728271484
967684,-51.6129035949707
967774,-50.712677001953125
967874,-50.56264114379883
967973,-49.0622673034668
968002,-50.56264114379883
968143,-49.66241455078125
968273,-49.0622673034668
968373,-47.5618896484375
968403,-48.76219177246094
968583,-47.5618896484375
968683,-49.36233901977539
968773,-51.762939453125
968853,-51.312828063964844
968973,-53.113277435302734
969083,-50.86271667480469
969183,-48.312076568603516
969213,-47.5618896484375
969372,-48.312076568603516
969472,-46.211551666259766
969582,-45.011253356933594
969682,-46.511627197265625
969782,-46.511627197265625
969882,-46.511627197265625
969982,-46.96174240112305
970082,-46.211551666259766
970182,-45.76144027709961
970282,-44.56114196777344
970382,-45.31132888793945
970481,-45.16128921508789
970511,-45.31132888793945
970681,-43.36083984375
970781,-43.96099090576172
970881,-44.26106643676758
970981,-44.56114196777344
971011,-44.711177825927734
971181,-44.56114196777344
971281,-44.86121368408203
971321,-45.31132888793945
971481,-47.5618896484375
971580,-48.16204071044922
971680,-47.86196517944336
971751,-48.312076568603516
971881,-48.16204071044922
971940,-48.612152099609375
972080,-44.56114196777344
972180,-44.111026763916016
972280,-40.810203552246094
972340,-39.0097541809082
972480,-37.95949172973633
972502,-39.0097541809082
972690,-38.25956344604492
972780,-35.85896682739258
972880,-32.408103942871094
972980,-35.55889129638672
973060,-35.1087760925293
973179,-37.65941619873047
973279,-37.35934066772461
973302,-36.90922927856445
973479,-36.609153747558594
973579,-37.95949172973633
973679,-37.95949172973633
973749,-36.609153747558594
973879,-35.1087760925293
973949,-34.508628845214844
974109,-36.90922927856445
974199,-38.25956344604492
974289,-37.35934066772461
974379,-37.65941619873047
974478,-37.65941619873047
974608,-36.90922927856445
974698,-36.009002685546875
974788,-35.408851623535156
974878,-37.65941619873047
974978,-39.609901428222656
975088,-40.210052490234375
975188,-39.1597900390625
975278,-36.609153747558594
975378,-36.90922927856445
975477,-39.0097541809082
975607,-39.909976959228516
975697,-41.11027908325195
975787,-38.85971450805664
975877,-40.210052490234375
975977,-41.26031494140625
976107,-43.36083984375
976197,-42.16054153442383
976287,-43.06076431274414
976377,-46.511627197265625
976477,-48.612152099609375
976502,-49.81245422363281
976687,-56.71417999267578
976777,-60.61515426635742
976856,-59.26481628417969
976977,-61.06526565551758
977026,-63.915977478027344
977186,-56.41410446166992
977202,-57.4643669128418
977376,-52.06301498413086
977476,-50.86271667480469
977606,-48.16204071044922
977696,-47.4118537902832
977726,-48.01200485229492
977876,-46.36159133911133
977976,-47.5618896484375
978025,-48.612152099609375
978185,-48.76219177246094
978275,-50.11252975463867
978305,-50.41260528564453
978475,-49.0622673034668
978605,-48.312076568603516
978695,-48.312076568603516
978705,-47.5618896484375
978845,-48.312076568603516
978975,-48.01200485229492
979075,-47.111778259277344
979185,-47.26181411743164
979275,-45.76144027709961
979305,-46.36159133911133
979475,-44.711177825927734
979594,-43.810951232910156
979684,-42.16054153442383
979704,-43.36083984375
979874,-42.76068878173828
979974,-42.310577392578125
980104,-41.11027908325195
980194,-40.66016387939453
980204,-42.310577392578125
980374,-43.06076431274414
980474,-46.06151580810547
980574,-43.96099090576172
980683,-41.86046600341797
980773,-43.96099090576172
980873,-47.86196517944336
980973,-51.312828063964844
981003,-50.11252975463867
981173,-48.612152099609375
981273,-49.66241455078125
981373,-49.212303161621094
981413,-47.4118537902832
981603,-48.312076568603516
981693,-50.26256561279297
981733,-50.56264114379883
981873,-49.81245422363281
981943,-50.41260528564453
982082,-49.66241455078125
982182,-47.4118537902832
982212,-48.46211624145508
982382,-50.26256561279297
982452,-51.762939453125
982582,-48.612152099609375
982682,-46.96174240112305
982782,-45.91147994995117
982882,-48.01200485229492
982982,-50.56264114379883
983081,-47.5618896484375
983181,-43.810951232910156
983281,-43.66091537475586
983381,-44.711177825927734
983461,-45.61140441894531
983581,-42.910728454589844
983681,-44.56114196777344
983781,-41.56039047241211
983881,-40.66016387939453
983981,-40.66016387939453
984021,-42.46061706542969
984181,-37.95949172973633
984281,-37.35934066772461
984381,-37.05926513671875
984451,-37.95949172973633
984581,-36.90922927856445
984680,-35.408851623535156
984780,-34.35858917236328
984830,-33.608402252197266
984980,-30.60765266418457
985080,-31.057764053344727
985180,-32.70817565917969
985230,-32.108028411865234
985310,-29.857463836669922
985480,-29.107276916503906
985590,-28.957239151000977
985679,-27.756938934326172
985779,-25.95648956298828
985819,-25.656414031982422
985979,-19.6549129486084
986089,-17.854463577270508
986179,-19.054763793945312
986279,-17.704425811767578
986359,-17.55438804626465
986479,-14.553638458251953
986609,-12.753188133239746
986699,-9.602400779724121
986789,-9.002250671386719
986879,-5.8514628410339355
986979,-2.850712776184082
987079,-2.7006752490997314
987178,0.900225043296814
987278,0.450112521648407
987378,-2.2505626678466797
987478,-4.051012992858887
987558,-6.451612949371338
987678,-12.00300121307373
987778,-20.255064010620117
987878,-20.105026245117188
987978,-20.105026245117188
988048,-23.555889129638672
988177,-28.657163619995117
988277,-31.207801818847656
988347,-31.357839584350586
988402,-28.957239151000977
988607,-26.706676483154297
988697,-25.206302642822266
988787,-24.756189346313477
988877,-24.456113815307617
988957,-22.655664443969727
989107,-20.255064010620117
989197,-17.55438804626465
989287,-14.703676223754883
989376,-9.302325248718262
989457,-6.151537895202637
989576,-6.151537895202637
989676,-6.001500606536865
989746,-7.201800346374512
989876,-8.102025985717773
989976,-5.551387786865234
990076,-8.102025985717773
990156,-9.302325248718262
990276,-5.8514628410339355
990376,-4.951237678527832
990456,-3.900975227355957
990606,-5.551387786865234
990696,-6.301575660705566
990785,-8.852212905883789
990875,-10.202550888061523
990976,-10.052513122558594
991075,-10.802700996398926
991175,-14.10352611541748
991275,-15.303826332092285
991365,-16.354087829589844
991405,-18.454614639282227
991605,-20.255064010620117
991695,-21.155288696289062
991735,-22.055513381958008
991875,-25.80645179748535
991935,-26.706676483154297
992104,-25.95648956298828
992195,-24.606151580810547
992264,-25.206302642822266
992374,-26.556638717651367
992474,-26.856714248657227
992574,-23.555889129638672
992674,-22.505626678466797
992774,-22.505626678466797
992874,-23.7059268951416
992974,-27.456865310668945
993084,-24.606151580810547
993183,-25.656414031982422
993274,-24.00600242614746
993373,-26.706676483154297
993473,-25.656414031982422
993583,-24.756189346313477
993683,-24.156038284301758
993713,-25.506376266479492
993863,-26.706676483154297
993973,-25.656414031982422
994083,-21.905475616455078
994183,-24.00600242614746
994273,-24.756189346313477
994373,-25.506376266479492
994473,-21.455364227294922
994602,-19.954988479614258
994692,-17.704425811767578
994742,-16.054014205932617
994872,-16.204051971435547
994972,-15.453863143920898
995002,-14.403600692749023
995112,-10.652663230895996
995282,-8.552138328552246
995322,-9.602400779724121
995482,-13.503376007080078
995582,-10.952737808227539
995682,-13.203300476074219
995722,-13.203300476074219
995881,-13.353338241577148
995981,-12.00300121307373
996111,-9.302325248718262
996281,-8.70217514038086
996361,-8.70217514038086
996481,-4.501125335693359
996581,-7.501875400543213
996681,-9.302325248718262
996781,-11.552887916564941
996821,-12.303075790405273
996981,-11.102775573730469
997080,-9.602400779724121
997190,-11.252813339233398
997251,-11.252813339233398
997380,-11.102775573730469
997480,-10.652663230895996
997520,-10.802700996398926
997690,-11.552887916564941
997760,-10.652663230895996
997880,-13.053263664245605
997980,-11.102775573730469
998110,-12.00300121307373
998250,-11.252813339233398
998379,-10.502625465393066
998479,-10.652663230895996
998539,-10.202550888061523
998689,-12.00300121307373
998759,-11.702925682067871
998879,-13.503376007080078
998979,-11.102775573730469
999039,-11.102775573730469
999189,-13.95348834991455
999279,-13.203300476074219
999379,-10.802700996398926
999479,-10.202550888061523
999588,-11.102775573730469
999678,-11.552887916564941
999709,-10.802700996398926
999878,-9.602400779724121
999928,-8.852212905883789
1000088,-11.552887916564941
1000178,-12.303075790405273
1000278,-10.202550888061523
1000338,-9.302325248718262
1000478,-11.102775573730469
1000578,-11.252813339233398
1000678,-9.302325248718262
1000778,-7.651913166046143
1000878,-9.452363014221191
1000947,-9.602400779724121
1001108,-11.252813339233398
1001197,-11.102775573730469
1001287,-9.602400779724121
1001377,-9.002250671386719
1001477,-8.852212905883789
1001607,-8.852212905883789
1001697,-6.601650238037109
1001787,-6.601650238037109
1001877,-4.951237678527832
1001977,-9.602400779724121
1002077,-9.602400779724121
1002177,-7.651913166046143
1002277,-5.401350498199463
1002377,-7.201800346374512
1002476,-6.451612949371338
1002506,-8.102025985717773
1002606,-6.151537895202637
1002776,-7.201800346374512
1002866,-6.001500606536865
1002916,-5.8514628410339355
1003106,-8.552138328552246
1003196,-7.501875400543213
1003286,-6.151537895202637
1003376,-7.801950454711914
1003475,-8.852212905883789
1003576,-8.402100563049316
1003675,-6.001500606536865
1003775,-5.101275444030762
1003875,-5.8514628410339355
1003935,-5.251312732696533
1004015,-7.351838111877441
1004175,-6.451612949371338
1004245,-6.001500606536865
1004375,-7.651913166046143
1004445,-9.302325248718262
1004584,-6.301575660705566
1004684,-4.35108757019043
1004774,-5.551387786865234
1004875,-6.001500606536865
1004975,-7.351838111877441
1005004,-7.05176305770874
1005174,-5.551387786865234
1005274,-2.2505626678466797
1005374,-3.150787830352783
1005474,-3.7509377002716064
1005544,-4.501125335693359
1005624,-6.001500606536865
1005774,-7.351838111877441
1005874,-9.002250671386719
1005974,-7.651913166046143
1006023,-6.751688003540039
1006173,-4.051012992858887
1006273,-5.101275444030762
1006353,-7.05176305770874
1006473,-8.402100563049316
1006583,-7.801950454711914
1006683,-6.451612949371338
1006773,-7.651913166046143
1006873,-9.002250671386719
1006943,-9.452363014221191
1007013,-7.501875400543213
1007143,-6.451612949371338
1007273,-8.70217514038086
1007313,-9.302325248718262
1007473,-7.501875400543213
1007552,-6.451612949371338
1007672,-9.75243854522705
1007732,-9.902475357055664
1007882,-9.302325248718262
1007982,-9.302325248718262
1008082,-8.70217514038086
1008182,-10.802700996398926
1008282,-11.8529634475708
1008352,-13.803450584411621
1008482,-11.702925682067871
1008582,-12.303075790405273
1008681,-14.703676223754883
1008781,-16.654163360595703
1008861,-17.40435028076172
1008981,-15.603900909423828
1009091,-16.654163360595703
1009181,-19.954988479614258
1009281,-22.355588912963867
1009381,-25.206302642822266
1009421,-27.006752014160156
1009581,-34.80870056152344
1009681,-42.610652923583984
1009781,-45.31132888793945
1009880,-47.4118537902832
1009981,-49.51237869262695
1010100,-52.06301498413086
1010150,-50.56264114379883
1010280,-49.0622673034668
1010360,-49.81245422363281
1010480,-47.86196517944336
1010550,-48.76219177246094
1010680,-48.76219177246094
1010780,-49.0622673034668
1010850,-49.212303161621094
1010980,-50.41260528564453
1011040,-48.312076568603516
1011179,-49.212303161621094
1011279,-48.01200485229492
1011379,-48.76219177246094
1011409,-50.56264114379883
1011579,-49.51237869262695
1011679,-49.51237869262695
1011749,-46.96174240112305
1011879,-45.61140441894531
1011979,-44.111026763916016
1012109,-44.111026763916016
1012199,-46.211551666259766
1012269,-47.111778259277344
1012379,-44.56114196777344
1012478,-43.66091537475586
1012578,-43.36083984375
1012678,-39.609901428222656
1012748,-38.85971450805664
1012802,-38.109527587890625
1012978,-41.26031494140625
1013078,-37.05926513671875
1013188,-30.907726287841797
1013278,-29.257314682006836
1013308,-29.257314682006836
1013478,-28.807201385498047
1013598,-28.05701446533203
1013687,-25.95648956298828
1013777,-24.306076049804688
1013877,-23.555889129638672
1013977,-22.205551147460938
1014087,-21.005250930786133
1014187,-21.005250930786133
1014277,-21.455364227294922
1014377,-22.055513381958008
1014417,-22.505626678466797
1014507,-22.505626678466797
1014602,-25.206302642822266
1014777,-31.957988739013672
1014877,-32.408103942871094
1014957,-34.65866470336914
1015076,-36.009002685546875
1015177,-34.35858917236328
1015276,-38.85971450805664
1015376,-42.46061706542969
1015436,-46.06151580810547
1015516,-47.86196517944336
1015686,-51.762939453125
1015776,-51.312828063964844
1015876,-50.56264114379883
1015976,-53.113277435302734
1016046,-54.01350402832031
1016106,-52.96324157714844
1016275,-52.06301498413086
1016305,-52.36309051513672
1016475,-51.312828063964844
1016585,-52.813201904296875
1016685,-51.91297912597656
1016775,-52.66316604614258
1016875,-53.563392639160156
1016975,-55.36384201049805
1017045,-55.8139533996582
1017105,-54.46361541748047
1017275,-51.762939453125
1017375,-49.66241455078125
1017445,-48.01200485229492
1017515,-44.711177825927734
1017684,-36.609153747558594
1017774,-33.608402252197266
1017874,-25.95648956298828
1017944,-26.25656509399414
1018084,-26.706676483154297
1018184,-25.95648956298828
1018274,-25.80645179748535
1018374,-24.456113815307617
1018474,-24.756189346313477
1018544,-22.205551147460938
1018683,-21.005250930786133
1018773,-21.455364227294922
1018873,-24.906227111816406
1018973,-25.506376266479492
1019103,-23.405851364135742
1019193,-24.00600242614746
1019263,-25.206302642822266
1019373,-27.156789779663086
1019473,-26.556638717651367
1019583,-27.456865310668945
1019683,-26.406600952148438
1019773,-27.006752014160156
1019853,-27.9069766998291
1019903,-27.006752014160156
1020023,-27.156789779663086
