Time (ms), VOC density (ppb)
2641089,1102.0
2641589,1099.0
2642014,1093.0
2642588,1115.0
2643097,1128.0
2643587,1109.0
2644066,1091.0
2644516,1111.0
2645075,1108.0
2645814,1102.0
2646064,1089.0
2646593,1106.0
2647093,1092.0
2647552,1098.0
2648092,1106.0
2648591,1124.0
2649091,1118.0
2649513,1100.0
2650089,1101.0
2650589,1140.0
2651058,1109.0
2651558,1103.0
2652097,1084.0
2652596,1126.0
2653096,1133.0
2653595,1114.0
2654095,1118.0
2654554,1101.0
2655024,1114.0
2655533,1106.0
2656096,1107.0
2656595,1118.0
2657061,1115.0
2657591,1116.0
2658080,1116.0
2658590,1120.0
2659069,1101.0
2659539,1100.0
2660088,1111.0
2660548,1111.0
2661013,1126.0
2661513,1106.0
2662046,1110.0
2662565,1100.0
2663105,1120.0
2663514,1113.0
2664064,1101.0
2664603,1098.0
2665013,1125.0
2665532,1127.0
2666031,1116.0
2666513,1101.0
2667030,1101.0
2667530,1131.0
2668049,1118.0
2668588,1110.0
2669088,1108.0
2669513,1111.0
2670087,1101.0
2670513,1108.0
2671096,1130.0
2671545,1097.0
2672094,1125.0
2672513,1122.0
2673013,1124.0
2673593,1115.0
2674042,1115.0
2674562,1108.0
2675091,1123.0
2675591,1113.0
2676013,1122.0
2676590,1123.0
2677014,1109.0
2677513,1108.0
2678028,1113.0
2678527,1111.0
2679087,1124.0
2679516,1136.0
2680096,1130.0
2680595,1103.0
2681085,1107.0
2681594,1120.0
2682093,1105.0
2682603,1119.0
2683092,1126.0
2683513,1124.0
2684031,1125.0
2684590,1105.0
2685090,1130.0
2685514,1124.0
2686109,1134.0
2686588,1131.0
2687018,1133.0
2687513,1148.0
2688096,1134.0
2688566,1139.0
2689026,1117.0
2689514,1108.0
2690094,1160.0
2690564,1126.0
2691093,1135.0
2691593,1125.0
2692092,1110.0
2692592,1139.0
2693091,1108.0
2693530,1120.0
2694013,1130.0
2694513,1132.0
2695059,1117.0
2695568,1134.0
2696068,1132.0
2696514,1134.0
2697100,1133.0
2697513,1114.0
2698025,1153.0
2698535,1122.0
2699104,1127.0
2699524,1098.0
2700093,1122.0
2700513,1140.0
2701092,1140.0
2701591,1115.0
2702031,1122.0
2702590,1119.0
2703090,1132.0
2703589,1143.0
2704013,1139.0
2704608,1140.0
2705088,1124.0
2705513,1122.0
2706096,1119.0
2706596,1140.0
2707095,1153.0
2707513,1134.0
2708074,1135.0
2708603,1130.0
2709083,1137.0
2709592,1124.0
2710092,1135.0
2710591,1125.0
2711101,1126.0
2711590,1136.0
2712100,1133.0
2712599,1156.0
2713089,1125.0
2713588,1130.0
2714098,1141.0
2714597,1139.0
2715027,1142.0
2715576,1124.0
2716099,1126.0
2716513,1149.0
2717094,1157.0
2717563,1144.0
2718093,1141.0
2718592,1137.0
2719032,1148.0
2719591,1142.0
2720071,1132.0
2720550,1132.0
2721090,1114.0
2721589,1131.0
2722088,1127.0
2722588,1139.0
2723087,1144.0
2723597,1145.0
2724013,1139.0
2724585,1132.0
2725095,1140.0
2725565,1131.0
2726094,1164.0
2726563,1126.0
2727093,1132.0
2727532,1142.0
2728032,1137.0
2728591,1150.0
2729090,1156.0
2729540,1128.0
2730090,1156.0
2730589,1157.0
2731088,1151.0
2731588,1133.0
2732031,1149.0
2732514,1151.0
2733096,1165.0
2733596,1136.0
2734095,1145.0
2734513,1120.0
2735044,1125.0
2735593,1150.0
2736033,1149.0
2736592,1157.0
2737092,1141.0
2737514,1150.0
2738080,1149.0
2738590,1139.0
2739029,1135.0
2739589,1150.0
2740088,1166.0
2740513,1165.0
2741087,1142.0
2741596,1161.0
2742056,1141.0
2742565,1152.0
2743055,1158.0
2743574,1142.0
2744024,1134.0
2744513,1152.0
2745033,1149.0
2745592,1149.0
2746091,1154.0
2746591,1152.0
2747090,1153.0
2747513,1136.0
2748069,1142.0
2748609,1145.0
2749088,1160.0
2749588,1153.0
2750057,1142.0
2750586,1133.0
2751096,1126.0
2751595,1137.0
2752065,1141.0
2752594,1165.0
2753037,1148.0
2753514,1162.0
2754013,1157.0
2754542,1150.0
2755013,1154.0
2755591,1153.0
2756094,1153.0
2756590,1157.0
2757019,1173.0
2757589,1145.0
2758092,1137.0
2758567,1145.0
2759087,1157.0
2759596,1166.0
2760013,1159.0
2760565,1174.0
2761095,1156.0
2761594,1145.0
2762054,1143.0
2762543,1176.0
2763023,1188.0
2763532,1158.0
2764091,1169.0
2764531,1171.0
2765090,1165.0
2765514,1151.0
2766013,1153.0
2766588,1162.0
2767018,1160.0
2767548,1137.0
2768014,1181.0
2768596,1154.0
2769036,1151.0
2769514,1149.0
2770045,1187.0
2770513,1157.0
2771093,1159.0
2771573,1169.0
2772026,1168.0
2772513,1159.0
2773091,1165.0
2773561,1140.0
2774013,1166.0
2774514,1166.0
2775014,1182.0
2775513,1167.0
2776018,1182.0
2776607,1177.0
2777013,1165.0
2777576,1168.0
2778013,1174.0
2778535,1170.0
2779094,1160.0
2779594,1173.0
2780013,1166.0
2780513,1168.0
2781014,1166.0
2781592,1198.0
2782021,1152.0
2782514,1190.0
2783060,1164.0
2783513,1168.0
2784013,1174.0
2784528,1194.0
2785088,1143.0
2785597,1176.0
2786013,1171.0
2786576,1170.0
2787065,1184.0
2787516,1174.0
2788094,1177.0
2788513,1164.0
2789073,1176.0
2789593,1169.0
2790092,1165.0
2790591,1173.0
2791091,1179.0
2791514,1186.0
2792013,1182.0
2792514,1168.0
2793013,1165.0
2793598,1166.0
2794013,1179.0
2794513,1170.0
2795107,1177.0
2795606,1186.0
2796095,1165.0
2796595,1160.0
2797013,1165.0
2797594,1160.0
2798073,1167.0
2798513,1185.0
2799092,1162.0
2799591,1171.0
2800091,1162.0
2800590,1183.0
2801090,1181.0
2801549,1169.0
2802089,1158.0
2802588,1178.0
2803013,1182.0
2803513,1175.0
2804013,1179.0
2804516,1188.0
2805095,1168.0
2805513,1188.0
2806094,1173.0
2806593,1187.0
2807023,1185.0
2807592,1177.0
2808092,1182.0
2808513,1175.0
2809081,1187.0
2809550,1173.0
2810013,1185.0
2810589,1179.0
2811089,1174.0
2811513,1184.0
2812097,1194.0
2812517,1193.0
2813096,1183.0
2813596,1176.0
2814013,1166.0
2814513,1165.0
2815024,1182.0
2815594,1170.0
2816063,1165.0
2816513,1196.0
2817095,1190.0
2817531,1181.0
2818041,1192.0
2818590,1187.0
2819080,1170.0
2819529,1198.0
2820013,1184.0
2820538,1185.0
2821037,1183.0
2821586,1174.0
2822086,1185.0
2822595,1182.0
2823085,1198.0
2823554,1199.0
2824034,1194.0
2824593,1182.0
2825013,1183.0
2825513,1181.0
2826092,1204.0
2826514,1201.0
2827013,1192.0
2827590,1184.0
2828029,1206.0
2828589,1177.0
2829013,1201.0
2829588,1192.0
2830097,1178.0
2830513,1179.0
2831026,1184.0
2831546,1187.0
2832095,1194.0
2832513,1188.0
2833057,1191.0
2833573,1220.0
2834013,1192.0
2834532,1191.0
2835013,1192.0
2835581,1192.0
2836013,1188.0
2836590,1199.0
2837089,1203.0
2837513,1188.0
2838018,1204.0
2838513,1195.0
2839014,1194.0
2839596,1201.0
2840096,1203.0
2840585,1206.0
2841045,1203.0
2841594,1182.0
2842054,1193.0
2842514,1186.0
2843033,1175.0
2843592,1191.0
2844014,1171.0
2844591,1179.0
2845090,1174.0
2845513,1200.0
2846049,1208.0
2846589,1216.0
2847078,1213.0
2847537,1194.0
2848013,1194.0
2848514,1204.0
2849086,1207.0
2849535,1198.0
2850094,1195.0
2850594,1190.0
2851064,1203.0
2851593,1209.0
2852056,1218.0
2852513,1227.0
2853014,1195.0
2853560,1206.0
2854013,1215.0
2854550,1184.0
2855092,1203.0
2855588,1203.0
2856048,1209.0
2856514,1220.0
2857013,1209.0
2857516,1207.0
2858096,1203.0
2858516,1185.0
2859013,1170.0
2859513,1183.0
2860093,1213.0
2860593,1188.0
2861042,1195.0
2861514,1220.0
2862091,1209.0
2862530,1185.0
2863013,1206.0
2863550,1206.0
2864089,1191.0
2864528,1208.0
2865088,1196.0
2865513,1201.0
2866027,1213.0
2866586,1203.0
2867013,1206.0
2867513,1192.0
2868013,1229.0
2868594,1223.0
2869063,1201.0
2869513,1194.0
2870092,1194.0
2870592,1193.0
2871091,1203.0
2871513,1225.0
2872016,1204.0
2872559,1207.0
2873109,1220.0
2873518,1204.0
2874108,1207.0
2874513,1190.0
2875096,1194.0
2875596,1204.0
2876014,1210.0
2876516,1221.0
2877044,1225.0
2877534,1212.0
2878093,1225.0
2878592,1212.0
2879013,1221.0
2879571,1227.0
2880091,1213.0
2880590,1199.0
2881013,1191.0
2881589,1193.0
2882089,1207.0
2882608,1228.0
2883013,1211.0
2883513,1210.0
2884013,1207.0
2884513,1202.0
2885065,1226.0
2885595,1213.0
2886094,1207.0
2886594,1209.0
2887093,1209.0
2887532,1204.0
2888032,1218.0
2888571,1212.0
2889091,1200.0
2889580,1218.0
2890013,1215.0
2890539,1191.0
2891013,1193.0
2891588,1224.0
2892097,1218.0
2892607,1216.0
2893086,1201.0
2893596,1220.0
2894095,1227.0
2894513,1228.0
2895094,1215.0
2895593,1234.0
2896097,1215.0
2896522,1215.0
2897052,1225.0
2897591,1219.0
2898091,1215.0
2898590,1220.0
2899090,1203.0
2899513,1221.0
2900088,1219.0
2900588,1206.0
2901087,1227.0
2901514,1219.0
2902096,1223.0
2902585,1217.0
2903095,1212.0
2903595,1232.0
2904013,1220.0
2904603,1195.0
2905083,1208.0
2905513,1215.0
2906014,1230.0
2906591,1233.0
2907080,1238.0
2907590,1223.0
2908089,1225.0
2908589,1228.0
2909028,1233.0
2909588,1255.0
2910087,1243.0
2910513,1217.0
2911096,1199.0
2911519,1220.0
2912075,1235.0
2912604,1225.0
2913084,1229.0
2913533,1235.0
2914093,1216.0
2914513,1212.0
2915014,1210.0
2915531,1223.0
2916094,1224.0
2916590,1215.0
2917089,1223.0
2917609,1224.0
2918088,1219.0
2918513,1226.0
2919107,1211.0
2919586,1240.0
2920096,1233.0
2920513,1236.0
2921095,1249.0
2921584,1217.0
2922074,1223.0
2922514,1226.0
2923073,1249.0
2923562,1219.0
2924052,1232.0
2924551,1216.0
2925090,1230.0
2925609,1235.0
2926069,1229.0
2926528,1233.0
2927088,1250.0
2927587,1216.0
2928027,1220.0
2928516,1236.0
2929026,1206.0
2929513,1216.0
2930013,1217.0
2930544,1225.0
2931113,1209.0
2931533,1221.0
2932036,1232.0
2932592,1232.0
2933091,1227.0
2933590,1237.0
2934013,1230.0
2934590,1234.0
2935089,1254.0
2935588,1229.0
2936108,1212.0
2936527,1223.0
2937013,1240.0
2937596,1219.0
2938013,1225.0
2938555,1228.0
2939094,1232.0
2939594,1221.0
2940093,1243.0
2940513,1232.0
2941092,1228.0
2941582,1226.0
2942021,1244.0
2942530,1254.0
2943090,1228.0
2943519,1229.0
2944039,1215.0
2944588,1249.0
2945013,1223.0
2945513,1237.0
2946087,1245.0
2946566,1235.0
2947013,1224.0
2947565,1247.0
2948013,1244.0
2948513,1236.0
2949014,1228.0
2949513,1206.0
2950042,1251.0
2950591,1245.0
2951091,1229.0
2951580,1253.0
2952033,1246.0
2952513,1250.0
2953013,1243.0
2953588,1240.0
2954013,1258.0
2954587,1236.0
2955013,1246.0
2955513,1242.0
2956046,1232.0
2956513,1230.0
2957098,1250.0
2957564,1243.0
2958063,1245.0
2958513,1234.0
2959092,1238.0
2959561,1238.0
2960091,1229.0
2960570,1244.0
2961090,1229.0
2961539,1244.0
2962049,1237.0
2962514,1243.0
2963098,1249.0
2963597,1241.0
2964096,1226.0
2964596,1262.0
2965013,1261.0
2965605,1249.0
2966014,1254.0
2966593,1250.0
2967093,1242.0
2967542,1235.0
2968092,1250.0
2968571,1236.0
2969061,1247.0
2969590,1250.0
2970110,1234.0
2970559,1235.0
2971088,1229.0
2971588,1249.0
2972097,1255.0
2972597,1260.0
2973096,1253.0
2973596,1252.0
2974013,1241.0
2974513,1252.0
2975097,1271.0
2975597,1254.0
2976096,1253.0
2976532,1257.0
2977095,1244.0
2977521,1276.0
2978080,1249.0
2978560,1249.0
2979090,1252.0
2979549,1245.0
2980013,1247.0
2980528,1260.0
2981097,1262.0
2981527,1252.0
2982096,1250.0
2982513,1258.0
2983105,1243.0
2983594,1249.0
2984064,1255.0
2984593,1260.0
2985093,1255.0
2985592,1236.0
2986092,1252.0
2986513,1252.0
2987080,1263.0
2987580,1274.0
2988089,1243.0
2988589,1277.0
2989013,1252.0
2989513,1258.0
2990077,1251.0
2990586,1279.0
2991076,1266.0
2991595,1246.0
2992095,1269.0
2992513,1250.0
2993067,1262.0
2993573,1262.0
2994046,1269.0
2994562,1261.0
2995013,1268.0
2995513,1268.0
2996080,1276.0
2996570,1243.0
2997089,1264.0
2997589,1240.0
2998013,1263.0
2998567,1260.0
2999013,1272.0
2999596,1254.0
3000126,1263.0
3000525,1257.0
3001055,1253.0
3001594,1274.0
3002013,1277.0
3002514,1269.0
3003052,1246.0
3003592,1269.0
3004013,1279.0
3004514,1275.0
3005094,1251.0
3005530,1261.0
3006013,1259.0
3006513,1259.0
3007068,1243.0
3007527,1249.0
3008014,1264.0
3008596,1267.0
3009056,1262.0
3009595,1271.0
3010075,1262.0
3010513,1281.0
3011093,1264.0
3011543,1264.0
3012042,1259.0
3012562,1268.0
3013021,1275.0
3013513,1258.0
3014013,1249.0
3014590,1270.0
3015089,1262.0
3015558,1281.0
3016013,1284.0
3016547,1261.0
3017097,1260.0
3017514,1270.0
3018096,1274.0
3018514,1275.0
3019094,1272.0
3019574,1276.0
3020094,1259.0
3020553,1270.0
3021092,1253.0
3021592,1253.0
3022091,1258.0
3022513,1267.0
3023013,1272.0
3023589,1258.0
3024013,1264.0
3024514,1253.0
3025013,1276.0
3025527,1284.0
3026013,1270.0
3026526,1270.0
3027095,1278.0
3027513,1254.0
3028094,1267.0
3028584,1276.0
3029014,1266.0
3029592,1254.0
3030013,1263.0
3030592,1274.0
3031091,1268.0
3031590,1268.0
3032110,1277.0
3032589,1258.0
3033013,1274.0
3033588,1304.0
3034108,1260.0
3034597,1261.0
3035096,1264.0
3035596,1272.0
3036013,1271.0
3036513,1272.0
3037054,1251.0
3037594,1269.0
3038023,1301.0
3038602,1279.0
3039092,1280.0
3039561,1293.0
3040016,1278.0
3040550,1249.0
3041090,1276.0
3041539,1289.0
3042109,1276.0
3042598,1278.0
3043087,1281.0
3043597,1289.0
3044013,1288.0
3044514,1263.0
3045075,1274.0
3045595,1278.0
3046098,1283.0
3046593,1293.0
3047093,1312.0
3047592,1297.0
3048092,1275.0
3048591,1278.0
3049091,1278.0
3049590,1286.0
3050013,1295.0
3050529,1302.0
3051013,1275.0
3051588,1287.0
3052097,1295.0
3052597,1280.0
3053096,1289.0
3053595,1279.0
3054013,1279.0
3054594,1281.0
3055094,1291.0
3055593,1285.0
3056093,1272.0
3056592,1280.0
3057092,1286.0
3057551,1292.0
3058050,1284.0
3058513,1294.0
3059110,1296.0
3059513,1306.0
3060014,1292.0
3060513,1283.0
3061097,1285.0
3061597,1293.0
3062086,1308.0
3062514,1302.0
3063069,1304.0
3063584,1298.0
3064097,1294.0
3064514,1276.0
3065043,1298.0
3065532,1270.0
3066095,1287.0
3066594,1272.0
3067070,1289.0
3067560,1286.0
3068089,1293.0
3068579,1298.0
3069088,1288.0
3069513,1280.0
3070013,1280.0
3070514,1291.0
3071086,1295.0
3071595,1270.0
3072085,1308.0
3072594,1287.0
3073034,1279.0
3073514,1293.0
3074073,1275.0
3074532,1270.0
3075061,1271.0
3075531,1286.0
3076070,1283.0
3076530,1303.0
3077089,1289.0
3077514,1302.0
3078088,1300.0
3078527,1289.0
3079087,1295.0
3079513,1318.0
3080086,1296.0
3080516,1291.0
3081095,1266.0
3081513,1300.0
3082016,1286.0
3082523,1302.0
3083092,1289.0
3083513,1318.0
3084075,1296.0
3084514,1301.0
3085090,1298.0
3085589,1268.0
3086092,1306.0
3086588,1288.0
3087013,1288.0
3087607,1277.0
3088037,1293.0
3088596,1285.0
3089096,1291.0
3089565,1294.0
3090094,1304.0
3090514,1291.0
3091093,1300.0
3091513,1287.0
3092092,1298.0
3092514,1308.0
3093091,1313.0
3093560,1293.0
3094090,1294.0
3094519,1298.0
3095039,1289.0
3095588,1295.0
3096108,1302.0
3096597,1288.0
3097096,1306.0
3097514,1297.0
3098016,1310.0
3098513,1315.0
3099013,1295.0
3099574,1301.0
3100093,1296.0
3100593,1303.0
3101018,1289.0
3101591,1294.0
3102061,1287.0
3102600,1303.0
3103013,1306.0
3103599,1302.0
3104089,1310.0
3104608,1310.0
3105098,1305.0
3105587,1319.0
3106013,1295.0
3106514,1304.0
3107099,1317.0
3107565,1309.0
3108014,1317.0
3108594,1285.0
3109093,1303.0
3109523,1297.0
3110102,1297.0
3110521,1308.0
3111091,1310.0
3111590,1308.0
3112090,1297.0
3112513,1319.0
3113088,1305.0
3113588,1304.0
3114013,1310.0
3114527,1296.0
3115014,1306.0
3115514,1310.0
3116095,1319.0
3116565,1305.0
3117094,1319.0
3117593,1291.0
3118093,1302.0
3118592,1308.0
3119092,1314.0
3119581,1320.0
3120091,1317.0
3120590,1304.0
3121013,1303.0
3121519,1322.0
3122098,1321.0
3122598,1292.0
3123097,1296.0
3123527,1323.0
3124096,1330.0
3124526,1302.0
3125095,1311.0
3125513,1314.0
3126013,1315.0
3126593,1309.0
3127013,1322.0
3127572,1323.0
3128092,1311.0
3128591,1320.0
3129090,1318.0
3129570,1321.0
3130090,1303.0
3130589,1322.0
3131088,1305.0
3131588,1335.0
3132097,1315.0
3132587,1315.0
3133096,1323.0
3133595,1304.0
3134025,1322.0
3134544,1308.0
3135094,1289.0
3135514,1284.0
3136093,1302.0
3136532,1331.0
3137092,1311.0
3137581,1319.0
3138090,1331.0
3138514,1283.0
3139059,1336.0
3139569,1296.0
3140013,1332.0
3140587,1314.0
3141014,1334.0
3141596,1312.0
3142096,1308.0
3142595,1325.0
3143095,1310.0
3143564,1319.0
3144067,1318.0
3144514,1322.0
3145033,1322.0
3145513,1308.0
3146031,1294.0
3146591,1298.0
3147094,1310.0
3147593,1326.0
3148039,1321.0
3148528,1319.0
3149018,1328.0
3149607,1315.0
3150047,1300.0
3150586,1317.0
3151066,1330.0
3151514,1329.0
3152045,1332.0
3152604,1325.0
3153054,1318.0
3153513,1326.0
3154092,1337.0
3154562,1328.0
3155081,1362.0
3155531,1309.0
3156013,1310.0
3156550,1332.0
3157089,1315.0
3157588,1336.0
3158018,1325.0
3158513,1331.0
3159097,1328.0
3159516,1328.0
3160086,1312.0
3160595,1330.0
3161013,1335.0
3161594,1335.0
3162094,1330.0
3162513,1332.0
3163013,1311.0
3163591,1353.0
3164042,1349.0
3164590,1320.0
3165090,1308.0
3165590,1335.0
3166089,1335.0
3166592,1331.0
3167013,1335.0
3167513,1331.0
3168087,1358.0
3168566,1358.0
3169076,1328.0
3169525,1320.0
3170094,1346.0
3170554,1325.0
3171053,1336.0
3171593,1353.0
3172092,1329.0
3172591,1337.0
3173091,1320.0
3173590,1346.0
3174090,1313.0
3174513,1339.0
3175013,1313.0
3175513,1320.0
3176013,1331.0
3176514,1326.0
3177013,1337.0
3177513,1369.0
3178065,1303.0
3178535,1319.0
3179094,1326.0
3179534,1358.0
3180093,1323.0
3180592,1330.0
3181013,1342.0
3181552,1349.0
3182013,1344.0
3182590,1323.0
3183043,1349.0
3183599,1360.0
3184089,1337.0
3184588,1327.0
3185014,1334.0
3185527,1342.0
3186096,1353.0
3186596,1344.0
3187099,1365.0
3187513,1337.0
3188098,1330.0
3188523,1372.0
3189013,1374.0
3189592,1349.0
3190092,1332.0
3190531,1334.0
3191091,1353.0
3191540,1335.0
3192013,1367.0
3192589,1326.0
3193088,1346.0
3193588,1320.0
3194087,1351.0
3194587,1332.0
3195096,1321.0
3195596,1379.0
3196013,1337.0
3196584,1353.0
3197013,1342.0
3197594,1360.0
3198013,1329.0
3198532,1314.0
3199092,1346.0
3199514,1344.0
3200091,1346.0
3200590,1327.0
3201014,1367.0
3201589,1334.0
3202088,1376.0
3202588,1314.0
3203097,1327.0
3203597,1349.0
3204096,1376.0
3204595,1351.0
3205095,1346.0
3205578,1406.0
3206094,1335.0
3206563,1335.0
3207096,1344.0
3207602,1362.0
3208095,1344.0
3208541,1379.0
3209080,1327.0
3209590,1369.0
3210013,1360.0
3210589,1325.0
3211088,1332.0
3211588,1325.0
3212097,1339.0
3212526,1390.0
3213013,1336.0
3213595,1335.0
3214095,1381.0
3214513,1339.0
3215054,1413.0
3215593,1351.0
3216023,1334.0
3216592,1342.0
3217014,1334.0
3217591,1330.0
3218060,1390.0
3218513,1395.0
3219069,1346.0
3219579,1351.0
3220088,1369.0
3220578,1379.0
3221013,1395.0
3221536,1346.0
3222036,1349.0
3222595,1334.0
3223025,1372.0
3223514,1358.0
3224037,1360.0
3224593,1356.0
3225066,1334.0
3225565,1349.0
3226014,1374.0
3226591,1369.0
3227014,1416.0
3227593,1388.0
3228013,1383.0
3228592,1376.0
3229088,1330.0
3229587,1351.0
3230097,1367.0
3230526,1376.0
3231086,1367.0
3231513,1353.0
3232013,1337.0
3232594,1323.0
3233104,1383.0
3233513,1344.0
3234013,1362.0
3234532,1356.0
3235091,1346.0
3235590,1349.0
3236040,1356.0
3236550,1381.0
3237014,1425.0
3237513,1365.0
3238018,1334.0
3238607,1390.0
3239057,1335.0
3239513,1344.0
3240013,1388.0
3240513,1388.0
3241094,1367.0
3241594,1372.0
3242013,1374.0
3242583,1367.0
3243022,1374.0
3243591,1409.0
3244101,1353.0
3244513,1369.0
3245100,1374.0
3245513,1360.0
3246013,1386.0
3246588,1372.0
3247038,1374.0
3247607,1381.0
3248017,1383.0
3248513,1367.0
3249099,1411.0
3249595,1365.0
3250094,1379.0
3250554,1369.0
3251093,1376.0
3251513,1365.0
3252013,1346.0
3252591,1344.0
3253051,1372.0
3253590,1330.0
3254070,1376.0
3254513,1374.0
3255089,1418.0
3255513,1376.0
3256108,1342.0
3256513,1365.0
3257106,1383.0
3257514,1388.0
3258095,1383.0
3258513,1381.0
3259094,1365.0
3259594,1383.0
3260093,1413.0
3260592,1404.0
3261092,1413.0
3261591,1374.0
3262091,1397.0
3262530,1399.0
3263020,1390.0
3263589,1386.0
3264098,1349.0
3264598,1372.0
3265097,1365.0
3265527,1349.0
3266096,1392.0
3266595,1416.0
3267095,1376.0
3267594,1416.0
3268098,1358.0
3268593,1358.0
3269093,1349.0
3269532,1427.0
3270072,1367.0
3270551,1397.0
3271013,1409.0
3271513,1367.0
3272089,1381.0
3272514,1386.0
3273014,1383.0
3273513,1404.0
3274097,1402.0
3274597,1369.0
3275096,1388.0
3275556,1411.0
3276095,1418.0
3276513,1409.0
3277084,1422.0
3277533,1432.0
3278093,1425.0
3278513,1434.0
3279091,1406.0
3279513,1397.0
3280090,1379.0
3280590,1413.0
3281079,1416.0
3281589,1365.0
3282088,1448.0
3282513,1374.0
3283047,1420.0
3283517,1427.0
3284096,1406.0
3284585,1402.0
3285013,1392.0
3285584,1452.0
3286044,1402.0
3286514,1392.0
3287013,1395.0
3287552,1411.0
3288095,1420.0
3288551,1388.0
3289060,1448.0
3289570,1416.0
3290089,1422.0
3290513,1402.0
3291088,1404.0
3291607,1427.0
3292014,1436.0
3292517,1388.0
3293014,1457.0
3293514,1434.0
3294016,1402.0
3294544,1432.0
3295094,1383.0
3295593,1432.0
3296013,1418.0
3296592,1418.0
3297021,1480.0
3297591,1425.0
3298013,1427.0
3298530,1422.0
3299049,1365.0
3299513,1441.0
3300088,1409.0
3300513,1434.0
3301107,1372.0
3301596,1450.0
3302014,1420.0
3302595,1425.0
3303094,1411.0
3303513,1434.0
3304093,1420.0
3304593,1441.0
3305062,1420.0
3305552,1413.0
3306021,1434.0
3306590,1409.0
3307013,1376.0
3307513,1446.0
3308013,1427.0
3308588,1446.0
3309018,1436.0
3309513,1443.0
3310087,1418.0
3310513,1457.0
3311013,1420.0
3311513,1429.0
3312094,1422.0
3312594,1411.0
3313093,1429.0
3313523,1459.0
3314092,1473.0
3314514,1429.0
3315091,1406.0
3315590,1434.0
3316013,1432.0
3316514,1422.0
3317013,1436.0
3317588,1462.0
3318013,1457.0
3318513,1409.0
3319017,1446.0
3319596,1439.0
3320096,1429.0
3320565,1418.0
3321034,1425.0
3321594,1448.0
3322033,1399.0
3322592,1478.0
3323092,1443.0
3323513,1418.0
3324101,1392.0
3324513,1439.0
3325016,1399.0
3325599,1448.0
3326109,1436.0
3326588,1402.0
3327107,1388.0
3327597,1413.0
3328096,1386.0
3328513,1441.0
3329099,1422.0
3329514,1427.0
3330094,1416.0
3330554,1429.0
3331013,1397.0
3331572,1416.0
3332014,1436.0
3332601,1429.0
3333091,1404.0
3333550,1448.0
3334013,1425.0
3334529,1434.0
3335088,1425.0
3335588,1399.0
3336098,1459.0
3336597,1425.0
3337096,1439.0
3337596,1464.0
3338013,1464.0
3338565,1425.0
3339094,1482.0
3339554,1441.0
3340073,1455.0
3340592,1455.0
3341013,1464.0
3341591,1434.0
3342080,1425.0
3342514,1446.0
3343080,1425.0
3343559,1429.0
3344059,1476.0
3344528,1432.0
3345097,1427.0
3345596,1462.0
3346018,1399.0
3346513,1499.0
3347069,1436.0
3347574,1432.0
3348097,1457.0
3348514,1434.0
3349063,1429.0
3349592,1397.0
3350091,1422.0
3350571,1464.0
3351080,1446.0
3351590,1448.0
3352069,1462.0
3352589,1420.0
3353088,1464.0
3353538,1434.0
3354097,1471.0
3354596,1436.0
3355096,1448.0
3355513,1487.0
3356095,1452.0
3356584,1476.0
3357074,1434.0
3357593,1446.0
3358052,1459.0
3358592,1489.0
3359014,1441.0
3359571,1478.0
3360050,1496.0
3360570,1478.0
3361089,1512.0
3361588,1452.0
3362078,1466.0
3362597,1485.0
3363087,1478.0
3363556,1462.0
3364066,1466.0
3364595,1464.0
3365035,1450.0
3365594,1478.0
3366064,1448.0
3366514,1466.0
3367036,1478.0
3367562,1494.0
3368021,1506.0
3368591,1485.0
3369013,1501.0
3369589,1446.0
3370013,1464.0
3370528,1508.0
3371088,1462.0
3371513,1515.0
3372037,1441.0
3372596,1457.0
3373014,1480.0
3373595,1443.0
3374013,1459.0
3374594,1443.0
3375013,1466.0
3375593,1441.0
3376013,1476.0
3376601,1464.0
3377091,1443.0
3377591,1508.0
3378090,1452.0
3378569,1450.0
3379089,1434.0
3379588,1478.0
3380028,1471.0
3380513,1487.0
3381013,1499.0
3381526,1480.0
3382095,1496.0
3382513,1469.0
3383084,1462.0
3383513,1457.0
3384073,1462.0
3384593,1441.0
3385092,1478.0
3385542,1436.0
3386101,1471.0
3386513,1457.0
3387013,1448.0
3387539,1476.0
3388014,1482.0
3388588,1501.0
3389081,1436.0
3389607,1462.0
3390100,1485.0
3390576,1485.0
3391035,1485.0
3391535,1485.0
3392094,1512.0
3392554,1489.0
3393093,1494.0
3393552,1482.0
3394092,1452.0
3394513,1508.0
3395013,1489.0
3395590,1443.0
3396090,1492.0
3396589,1462.0
3397088,1478.0
3397514,1478.0
3398014,1485.0
3398597,1476.0
3399013,1536.0
3399596,1478.0
3400055,1487.0
3400595,1503.0
3401094,1485.0
3401593,1466.0
3402103,1466.0
3402572,1459.0
3403092,1508.0
3403591,1452.0
3404013,1478.0
3404550,1469.0
3405016,1462.0
3405589,1536.0
3406013,1503.0
3406514,1489.0
3407097,1462.0
3407527,1487.0
3408013,1482.0
3408595,1478.0
3409095,1547.0
3409513,1496.0
3410097,1499.0
3410593,1503.0
3411093,1501.0
3411513,1538.0
3412092,1487.0
3412591,1512.0
3413090,1473.0
3413590,1473.0
3414090,1508.0
3414549,1503.0
3415048,1489.0
3415608,1482.0
3416087,1524.0
3416526,1496.0
3417086,1446.0
