Time (ms), eCO2 density (ppm)
2852525,720.0
2853026,720.0
2853576,719.0
2854025,716.0
2854562,718.0
2855104,720.0
2855600,716.0
2856060,714.0
2856526,721.0
2857025,726.0
2857528,715.0
2858108,710.0
2858528,710.0
2859025,709.0
2859525,706.0
2860105,713.0
2860605,711.0
2861054,710.0
2861526,731.0
2862103,719.0
2862542,722.0
2863025,717.0
2863562,727.0
2864101,720.0
2864540,721.0
2865100,714.0
2865525,719.0
2866039,724.0
2866598,727.0
2867025,727.0
2867525,728.0
2868025,730.0
2868606,723.0
2869075,722.0
2869525,724.0
2870104,717.0
2870604,725.0
2871103,727.0
2871525,737.0
2872028,730.0
2872571,722.0
2873013,730.0
2873530,729.0
2874013,741.0
2874525,719.0
2875108,722.0
2875608,728.0
2876026,730.0
2876528,730.0
2877056,718.0
2877546,730.0
2878105,714.0
2878604,718.0
2879025,729.0
2879583,720.0
2880103,717.0
2880602,715.0
2881025,723.0
2881601,724.0
2882101,723.0
2882513,726.0
2883025,722.0
2883525,724.0
2884025,731.0
2884525,722.0
2885077,724.0
2885607,730.0
2886106,725.0
2886606,726.0
2887105,731.0
2887544,720.0
2888044,726.0
2888583,722.0
2889103,721.0
2889592,719.0
2890025,726.0
2890551,731.0
2891029,730.0
2891600,723.0
2892109,729.0
2892619,735.0
2893098,729.0
2893608,735.0
2894107,733.0
2894525,727.0
2895106,725.0
2895605,724.0
2896109,730.0
2896534,730.0
2897064,726.0
2897603,731.0
2898103,731.0
2898602,718.0
2899102,730.0
2899525,735.0
2900100,717.0
2900600,725.0
2901099,731.0
2901526,727.0
2902108,723.0
2902597,725.0
2903107,727.0
2903607,731.0
2904025,725.0
2904513,727.0
2905095,728.0
2905525,734.0
2906026,733.0
2906603,742.0
2907092,736.0
2907602,726.0
2908101,740.0
2908601,730.0
2909040,732.0
2909600,727.0
2910099,736.0
2910525,732.0
2911108,732.0
2911531,716.0
2912087,730.0
2912513,732.0
2913096,731.0
2913545,730.0
2914105,727.0
2914525,735.0
2915026,723.0
2915543,730.0
2916106,733.0
2916602,730.0
2917101,741.0
2917513,737.0
2918100,741.0
2918525,739.0
2919013,730.0
2919598,730.0
2920108,745.0
2920525,737.0
2921107,734.0
2921596,728.0
2922086,735.0
2922526,731.0
2923085,745.0
2923574,730.0
2924064,731.0
2924563,732.0
2925102,742.0
2925513,738.0
2926081,737.0
2926540,732.0
2927100,743.0
2927599,731.0
2928039,741.0
2928528,743.0
2929038,742.0
2929525,739.0
2930025,737.0
2930556,738.0
2931013,742.0
2931545,751.0
2932048,745.0
2932604,731.0
2933103,738.0
2933602,742.0
2934025,738.0
2934602,736.0
2935101,736.0
2935600,742.0
2936013,737.0
2936539,736.0
2937025,735.0
2937608,747.0
2938025,744.0
2938567,735.0
2939106,733.0
2939606,729.0
2940105,740.0
2940525,743.0
2941104,732.0
2941594,741.0
2942033,754.0
2942542,751.0
2943102,742.0
2943531,749.0
2944051,754.0
2944600,750.0
2945025,748.0
2945525,746.0
2946099,747.0
2946578,745.0
2947025,740.0
2947577,748.0
2948025,751.0
2948525,763.0
2949026,744.0
2949525,747.0
2950054,746.0
2950603,743.0
2951103,746.0
2951592,746.0
2952045,749.0
2952525,750.0
2953025,746.0
2953600,746.0
2954025,748.0
2954599,743.0
2955025,751.0
2955525,748.0
2956058,745.0
2956525,751.0
2957110,746.0
2957576,749.0
2958075,757.0
2958525,751.0
2959104,744.0
2959573,753.0
2960103,752.0
2960582,755.0
2961102,744.0
2961551,752.0
2962061,752.0
2962526,753.0
2963110,746.0
2963609,757.0
2964108,745.0
2964608,755.0
2965025,752.0
2965513,760.0
2966026,756.0
2966605,748.0
2967105,757.0
2967554,751.0
2968104,752.0
2968583,746.0
2969073,758.0
2969602,750.0
2970013,752.0
2970571,757.0
2971100,758.0
2971600,761.0
2972109,767.0
2972609,767.0
2973108,760.0
2973608,763.0
2974025,764.0
2974525,758.0
2975109,760.0
2975609,763.0
2976108,762.0
2976544,761.0
2977107,761.0
2977533,765.0
2978092,753.0
2978572,755.0
2979102,758.0
2979561,764.0
2980025,749.0
2980540,762.0
2981109,758.0
2981539,770.0
2982108,758.0
2982525,767.0
2983013,761.0
2983606,754.0
2984076,760.0
2984605,757.0
2985105,769.0
2985604,754.0
2986104,753.0
2986525,758.0
2987092,760.0
2987592,764.0
2988101,767.0
2988601,763.0
2989025,763.0
2989525,765.0
2990089,763.0
2990598,762.0
2991088,765.0
2991607,760.0
2992107,767.0
2992529,763.0
2993079,755.0
2993585,763.0
2994058,768.0
2994574,759.0
2995025,753.0
2995525,762.0
2996096,764.0
2996582,764.0
2997105,772.0
2997605,759.0
2998025,760.0
2998579,769.0
2999025,757.0
2999608,769.0
3000138,766.0
3000537,756.0
3001067,752.0
3001606,761.0
3002025,757.0
3002526,761.0
3003068,764.0
3003608,764.0
3004025,758.0
3004526,766.0
3005106,764.0
3005542,758.0
3006025,776.0
3006525,764.0
3007080,760.0
3007539,766.0
3008026,763.0
3008608,766.0
3009068,762.0
3009607,773.0
3010087,771.0
3010525,770.0
3011105,766.0
3011555,774.0
3012054,772.0
3012574,766.0
3013033,772.0
3013525,766.0
3014025,770.0
3014602,774.0
3015101,768.0
3015570,774.0
3016025,773.0
3016559,764.0
3017109,770.0
3017526,773.0
3018108,770.0
3018526,771.0
3019106,760.0
3019586,772.0
3020106,759.0
3020565,764.0
3021104,767.0
3021604,763.0
3022103,763.0
3022525,780.0
3023025,770.0
3023601,766.0
3024025,764.0
3024526,771.0
3025025,772.0
3025539,775.0
3026025,769.0
3026538,774.0
3027111,782.0
3027525,772.0
3028106,763.0
3028596,774.0
3029026,764.0
3029604,770.0
3030025,767.0
3030604,766.0
3031103,771.0
3031602,776.0
3032013,768.0
3032601,774.0
3033025,776.0
3033600,776.0
3034013,783.0
3034609,767.0
3035108,776.0
3035608,770.0
3036025,771.0
3036525,776.0
3037066,775.0
3037606,780.0
3038035,783.0
3038513,775.0
3039104,775.0
3039573,775.0
3040028,767.0
3040562,770.0
3041102,781.0
3041551,769.0
3042013,777.0
3042610,774.0
3043099,777.0
3043609,777.0
3044025,772.0
3044526,775.0
3045087,769.0
3045607,779.0
3046110,774.0
3046605,781.0
3047105,782.0
3047604,774.0
3048104,771.0
3048603,768.0
3049103,771.0
3049602,777.0
3050025,769.0
3050541,774.0
3051025,768.0
3051600,767.0
3052109,771.0
3052609,773.0
3053108,776.0
3053607,773.0
3054025,770.0
3054606,777.0
3055106,772.0
3055605,772.0
3056105,770.0
3056604,783.0
3057104,775.0
3057563,780.0
3058062,782.0
3058525,780.0
3059013,777.0
3059525,779.0
3060026,777.0
3060525,765.0
3061109,775.0
3061609,777.0
3062098,774.0
3062526,783.0
3063081,784.0
3063596,781.0
3064109,777.0
3064526,772.0
3065055,774.0
3065544,772.0
3066107,777.0
3066606,780.0
3067082,789.0
3067572,785.0
3068101,787.0
3068591,786.0
3069100,784.0
3069525,778.0
3070025,782.0
3070526,780.0
3071098,777.0
3071607,780.0
3072097,785.0
3072606,777.0
3073046,769.0
3073526,779.0
3074085,776.0
3074544,778.0
3075073,784.0
3075543,802.0
3076082,787.0
3076542,780.0
3077101,793.0
3077526,795.0
3078100,792.0
3078539,785.0
3079099,777.0
3079525,780.0
3080098,784.0
3080528,783.0
3081107,784.0
3081525,781.0
3082028,780.0
3082535,782.0
3083104,780.0
3083525,785.0
3084087,784.0
3084526,783.0
3085102,786.0
3085601,780.0
3086104,786.0
3086600,777.0
3087025,781.0
3087513,792.0
3088049,785.0
3088608,780.0
3089108,785.0
3089577,784.0
3090106,787.0
3090526,786.0
3091105,785.0
3091525,789.0
3092104,795.0
3092526,793.0
3093103,794.0
3093572,794.0
3094102,796.0
3094531,788.0
3095051,784.0
3095600,797.0
3096013,785.0
3096609,782.0
3097108,802.0
3097526,791.0
3098028,788.0
3098525,788.0
3099025,791.0
3099586,788.0
3100105,787.0
3100605,787.0
3101030,789.0
3101603,797.0
3102073,794.0
3102612,791.0
3103025,793.0
3103611,802.0
3104101,795.0
3104513,793.0
3105110,790.0
3105599,800.0
3106025,785.0
3106526,786.0
3107111,804.0
3107577,797.0
3108026,796.0
3108606,792.0
3109105,792.0
3109535,789.0
3110013,799.0
3110533,795.0
3111103,797.0
3111602,793.0
3112102,793.0
3112525,807.0
3113100,802.0
3113600,807.0
3114025,794.0
3114539,787.0
3115026,796.0
3115526,800.0
3116107,802.0
3116577,800.0
3117106,793.0
3117605,788.0
3118105,792.0
3118604,794.0
3119104,794.0
3119593,797.0
3120103,793.0
3120602,799.0
3121025,793.0
3121531,798.0
3122110,799.0
3122610,799.0
3123109,795.0
3123543,795.0
3124108,798.0
3124538,793.0
3125107,794.0
3125525,795.0
3126025,787.0
3126605,796.0
3127025,794.0
3127584,797.0
3128104,803.0
3128603,796.0
3129102,799.0
3129582,797.0
3130102,797.0
3130601,793.0
3131100,796.0
3131600,800.0
3132109,798.0
3132599,792.0
3133108,799.0
3133607,792.0
3134037,798.0
3134556,787.0
3135106,787.0
3135526,798.0
3136105,796.0
3136544,799.0
3137104,803.0
3137593,794.0
3138102,792.0
3138526,796.0
3139071,803.0
3139581,797.0
3140025,796.0
3140599,802.0
3141026,809.0
3141608,801.0
3142108,799.0
3142607,801.0
3143107,802.0
3143576,808.0
3144079,792.0
3144526,801.0
3145050,795.0
3145525,796.0
3146043,798.0
3146603,796.0
3147106,803.0
3147605,807.0
3148051,802.0
3148540,809.0
3149030,798.0
3149513,807.0
3150059,806.0
3150598,800.0
3151078,806.0
3151526,805.0
3152057,798.0
3152513,800.0
3153066,798.0
3153525,797.0
3154104,806.0
3154574,804.0
3155093,802.0
3155543,794.0
3156025,803.0
3156562,801.0
3157101,804.0
3157600,802.0
3158030,806.0
3158525,802.0
3159109,794.0
3159528,807.0
3160098,796.0
3160607,796.0
3161025,806.0
3161606,800.0
3162106,798.0
3162525,799.0
3163025,811.0
3163603,806.0
3164054,810.0
3164602,805.0
3165102,805.0
3165602,807.0
3166101,809.0
3166604,807.0
3167025,812.0
3167525,802.0
3168099,804.0
3168578,804.0
3169088,806.0
3169537,801.0
3170106,804.0
3170566,800.0
3171065,806.0
3171605,803.0
3172104,809.0
3172603,806.0
3173103,804.0
3173602,807.0
3174102,808.0
3174525,813.0
3175025,804.0
3175525,812.0
3176025,811.0
3176526,810.0
3177025,812.0
3177525,808.0
3178077,814.0
3178547,805.0
3179106,813.0
3179546,819.0
3180105,818.0
3180604,821.0
3181025,815.0
3181564,815.0
3182029,819.0
3182602,812.0
3183055,809.0
3183611,807.0
3184101,816.0
3184600,808.0
3185026,809.0
3185539,818.0
3186108,810.0
3186608,814.0
3187111,807.0
3187525,813.0
3188110,811.0
3188535,807.0
3189025,817.0
3189604,812.0
3190104,807.0
3190543,808.0
3191103,813.0
3191552,805.0
3192025,811.0
3192601,806.0
3193100,806.0
3193600,808.0
3194099,804.0
3194599,809.0
3195108,801.0
3195608,810.0
3196025,810.0
3196596,812.0
3197025,805.0
3197606,806.0
3198025,811.0
3198544,817.0
3199104,811.0
3199526,808.0
3200103,816.0
3200602,811.0
3201026,818.0
3201601,812.0
3202100,817.0
3202600,809.0
3203109,823.0
3203609,817.0
3204108,810.0
3204607,815.0
3205107,812.0
3205590,818.0
3206106,811.0
3206575,814.0
3207108,810.0
3207513,809.0
3208107,820.0
3208553,821.0
3209092,819.0
3209602,829.0
3210025,818.0
3210601,817.0
3211100,824.0
3211600,812.0
3212109,819.0
3212538,822.0
3213025,816.0
3213607,815.0
3214107,815.0
3214525,813.0
3215066,821.0
3215605,823.0
3216035,820.0
3216604,818.0
3217026,831.0
3217603,818.0
3218072,826.0
3218525,820.0
3219081,817.0
3219591,821.0
3220100,825.0
3220590,824.0
3221025,819.0
3221548,820.0
3222048,818.0
3222607,821.0
3223037,821.0
3223526,824.0
3224049,815.0
3224605,825.0
3225078,822.0
3225577,823.0
3226026,830.0
3226603,832.0
3227026,826.0
3227605,819.0
3228025,828.0
3228604,819.0
3229104,816.0
3229599,822.0
3230113,828.0
3230538,825.0
3231098,825.0
3231525,816.0
3232025,814.0
3232606,818.0
3233013,825.0
3233525,831.0
3234025,829.0
3234544,823.0
3235103,824.0
3235602,832.0
3236052,827.0
3236562,828.0
3237026,829.0
3237525,829.0
3238030,826.0
3238513,834.0
3239069,825.0
3239525,825.0
3240025,838.0
3240525,824.0
3241106,831.0
3241606,823.0
3242025,832.0
3242595,828.0
3243034,823.0
3243603,829.0
3244113,833.0
3244525,838.0
3245112,833.0
3245525,831.0
3246025,830.0
3246600,823.0
3247050,827.0
3247513,836.0
3248029,826.0
3248525,836.0
3249111,829.0
3249611,846.0
3250106,828.0
3250566,836.0
3251105,830.0
3251525,835.0
3252025,837.0
3252603,826.0
3253063,821.0
3253602,832.0
3254082,830.0
3254525,842.0
3255101,837.0
3255525,833.0
3256013,834.0
3256525,833.0
3257013,833.0
3257526,836.0
3258107,823.0
3258525,835.0
3259106,826.0
3259606,829.0
3260105,830.0
3260604,831.0
3261104,834.0
3261603,822.0
3262103,820.0
3262542,832.0
3263032,832.0
3263601,830.0
3264110,834.0
3264610,835.0
3265109,833.0
3265539,840.0
3266108,834.0
3266607,840.0
3267107,839.0
3267606,830.0
3268110,830.0
3268605,836.0
3269105,836.0
3269544,841.0
3270084,833.0
3270563,827.0
3271025,830.0
3271525,841.0
3272101,831.0
3272526,830.0
3273026,838.0
3273525,828.0
3274109,832.0
3274609,831.0
3275108,833.0
3275568,838.0
3276107,844.0
3276525,832.0
3277096,844.0
3277545,841.0
3278105,835.0
3278525,844.0
3279103,835.0
3279525,837.0
3280102,833.0
3280602,836.0
3281091,841.0
3281601,835.0
3282100,840.0
3282525,839.0
3283059,836.0
3283529,838.0
3284108,836.0
3284597,828.0
3285025,837.0
3285596,836.0
3286060,841.0
3286526,838.0
3287025,847.0
3287564,833.0
3288107,828.0
3288563,841.0
3289072,846.0
3289582,841.0
3290101,835.0
3290525,833.0
3291100,832.0
3291513,837.0
3292026,834.0
3292529,846.0
3293026,834.0
3293526,838.0
3294028,836.0
3294556,828.0
3295106,828.0
3295605,833.0
3296025,841.0
3296604,829.0
3297033,849.0
3297603,830.0
3298025,833.0
3298542,840.0
3299061,837.0
3299525,837.0
3300100,832.0
3300525,840.0
3301013,831.0
3301608,842.0
3302026,842.0
3302607,835.0
3303106,845.0
3303525,838.0
3304105,844.0
3304605,840.0
3305074,844.0
3305564,842.0
3306037,836.0
3306602,840.0
3307025,842.0
3307525,835.0
3308025,832.0
3308600,840.0
3309030,848.0
3309525,843.0
3310099,831.0
3310525,835.0
3311025,833.0
3311525,842.0
3312106,839.0
3312606,842.0
3313105,843.0
3313535,841.0
3314104,850.0
3314526,847.0
3315103,840.0
3315602,843.0
3316025,847.0
3316526,849.0
3317025,845.0
3317600,837.0
3318025,842.0
3318525,838.0
3319029,846.0
3319608,847.0
3320108,850.0
3320577,846.0
3321046,843.0
3321606,842.0
3322045,851.0
3322604,843.0
3323104,837.0
3323525,837.0
3324113,842.0
3324525,853.0
3325028,847.0
3325611,851.0
3326013,840.0
3326600,854.0
3327013,848.0
3327609,846.0
3328108,849.0
3328525,858.0
3329111,845.0
3329526,844.0
3330110,845.0
3330566,857.0
3331025,848.0
3331584,849.0
3332026,852.0
3332513,857.0
3333103,844.0
3333562,846.0
3334025,861.0
3334541,859.0
3335100,855.0
3335600,852.0
3336110,854.0
3336609,859.0
3337108,860.0
3337608,874.0
3338025,857.0
3338577,851.0
3339106,864.0
3339566,854.0
3340085,851.0
3340604,857.0
3341025,860.0
3341603,858.0
3342092,854.0
3342526,857.0
3343092,852.0
3343571,856.0
3344071,857.0
3344540,847.0
3345109,859.0
3345608,859.0
3346030,846.0
3346525,853.0
3347081,860.0
3347590,857.0
3348109,859.0
3348526,856.0
3349075,850.0
3349604,849.0
3350103,851.0
3350583,851.0
3351092,853.0
3351602,861.0
3352081,861.0
3352601,858.0
3353100,860.0
3353550,859.0
3354109,861.0
3354608,855.0
3355108,857.0
3355525,872.0
3356107,859.0
3356596,857.0
3357086,858.0
3357605,868.0
3358064,864.0
3358604,854.0
3359026,863.0
3359583,862.0
3360062,856.0
3360582,861.0
3361101,854.0
3361600,857.0
3362090,860.0
3362609,851.0
3363099,851.0
3363568,856.0
3364078,844.0
3364607,852.0
3365047,852.0
3365606,863.0
3366076,849.0
3366526,851.0
3367048,853.0
3367578,854.0
3368033,855.0
3368603,854.0
3369025,852.0
3369601,851.0
3370025,852.0
3370540,857.0
3371100,848.0
3371525,858.0
3372049,855.0
3372608,851.0
3373026,864.0
3373607,849.0
3374025,846.0
3374606,849.0
3375025,851.0
3375605,852.0
3376025,844.0
3376513,846.0
3377103,850.0
3377603,851.0
3378102,855.0
3378581,858.0
3379101,853.0
3379600,862.0
3380040,857.0
3380525,854.0
3381025,855.0
3381538,867.0
3382107,857.0
3382525,847.0
3383096,865.0
3383525,855.0
3384085,859.0
3384605,854.0
3385104,859.0
3385554,855.0
3386113,853.0
3386525,854.0
3387025,868.0
3387551,855.0
3388026,871.0
3388600,861.0
3389093,855.0
3389513,856.0
3390112,880.0
3390588,855.0
3391047,859.0
3391547,859.0
3392106,856.0
3392566,855.0
3393105,857.0
3393564,863.0
3394104,857.0
3394525,860.0
3395025,852.0
3395602,858.0
3396102,865.0
3396601,858.0
3397100,866.0
3397526,871.0
3398026,874.0
3398609,864.0
3399025,872.0
3399608,882.0
3400067,864.0
3400607,863.0
3401106,857.0
3401605,860.0
3402013,858.0
3402584,864.0
3403104,895.0
3403603,874.0
3404025,886.0
3404562,887.0
3405028,864.0
3405601,878.0
3406025,879.0
3406530,873.0
3407109,870.0
3407539,877.0
3408025,882.0
3408607,896.0
3409107,884.0
3409525,890.0
3410109,898.0
3410605,868.0
3411105,861.0
3411525,872.0
3412104,859.0
3412603,867.0
3413102,871.0
3413602,862.0
3414102,893.0
3414561,863.0
3415060,886.0
3415513,878.0
3416099,875.0
3416538,876.0
3417098,870.0
3417608,888.0
3418057,881.0
3418606,876.0
3419025,876.0
3419585,897.0
3420105,897.0
3420525,882.0
3421104,876.0
3421573,888.0
3422043,897.0
3422602,866.0
3423025,902.0
3423561,879.0
3424030,880.0
3424530,883.0
3425099,889.0
3425525,868.0
3426098,891.0
3426525,878.0
3427013,892.0
3427580,886.0
3428079,889.0
3428526,903.0
3429045,893.0
3429604,900.0
3430043,892.0
3430603,874.0
3431092,896.0
3431582,913.0
3432101,888.0
3432600,908.0
3433100,914.0
3433560,891.0
3434026,882.0
3434598,888.0
3435025,889.0
3435547,897.0
3436107,889.0
3436513,907.0
3437076,904.0
3437605,895.0
3438104,884.0
3438574,883.0
3439033,887.0
3439525,903.0
3440013,880.0
3440526,898.0
3441041,888.0
3441540,889.0
3442100,898.0
3442525,887.0
3443079,878.0
3443608,894.0
3444108,888.0
3444525,897.0
3445028,877.0
3445606,906.0
3446105,887.0
3446526,883.0
3447048,905.0
3447526,884.0
3448107,913.0
3448526,892.0
3449025,909.0
3449601,922.0
3450104,898.0
3450525,887.0
3451103,897.0
3451513,903.0
3452108,888.0
3452578,895.0
3453038,897.0
3453525,884.0
3454025,887.0
3454576,875.0
3455105,888.0
3455525,905.0
3456104,891.0
3456525,886.0
3457103,915.0
3457542,905.0
3458102,928.0
3458526,905.0
3459101,898.0
3459560,914.0
3460040,895.0
3460609,893.0
3461025,888.0
3461608,894.0
3462013,899.0
3462607,899.0
3463025,906.0
3463605,907.0
3464105,902.0
3464604,896.0
3465054,891.0
3465603,876.0
3466103,887.0
3466612,906.0
3467025,883.0
3467611,908.0
3468013,907.0
3468600,895.0
3469026,903.0
3469609,890.0
3470026,896.0
3470608,886.0
3471111,908.0
3471525,920.0
3472013,883.0
3472605,889.0
3473026,891.0
3473584,900.0
3474104,891.0
3474603,886.0
3475103,894.0
3475562,896.0
3476042,892.0
3476601,886.0
3477100,905.0
3477600,892.0
3478109,904.0
3478599,896.0
3479025,882.0
3479608,895.0
3480107,892.0
3480525,889.0
3481106,886.0
3481605,903.0
3482105,900.0
3482534,903.0
3483104,891.0
3483526,889.0
3484026,897.0
3484525,896.0
3485025,908.0
3485581,902.0
3486070,908.0
3486609,897.0
3487109,920.0
3487599,895.0
3488108,903.0
3488607,903.0
3489028,923.0
3489606,894.0
3490100,889.0
3490526,897.0
3491108,899.0
3491604,897.0
3492104,895.0
3492603,904.0
3493092,895.0
3493542,903.0
3494026,904.0
3494601,908.0
3495100,909.0
3495525,895.0
3496099,895.0
3496608,892.0
3497025,908.0
3497607,910.0
3498107,920.0
3498536,919.0
3499076,922.0
3499526,926.0
3500025,907.0
3500584,902.0
3501084,911.0
3501525,910.0
3502092,911.0
3502602,910.0
3503101,903.0
3503581,913.0
3504026,919.0
3504540,908.0
3505025,926.0
3505525,943.0
3506108,898.0
3506530,921.0
3507031,908.0
3507606,920.0
3508089,923.0
3508525,939.0
3509045,931.0
3509525,925.0
3510025,913.0
3510525,909.0
3511052,926.0
3511552,915.0
3512061,923.0
3512600,937.0
3513050,921.0
3513549,925.0
3514099,913.0
3514528,946.0
3515026,923.0
3515607,929.0
3516067,934.0
3516606,937.0
3517013,942.0
3517605,930.0
3518034,932.0
3518604,939.0
3519103,947.0
3519542,922.0
3520025,928.0
3520526,905.0
3521061,931.0
3521513,924.0
3522026,946.0
3522559,914.0
3523013,924.0
3523608,923.0
3524108,941.0
3524526,928.0
3525086,936.0
3525606,912.0
3526085,937.0
3526530,927.0
3527104,937.0
3527604,957.0
3528103,916.0
3528533,940.0
3529025,947.0
3529525,945.0
3530025,938.0
3530600,920.0
3531025,929.0
3531525,932.0
3532112,938.0
3532538,922.0
3533107,915.0
3533525,966.0
3534013,925.0
3534525,938.0
3535025,936.0
3535525,927.0
3536094,931.0
3536604,924.0
3537103,942.0
3537582,922.0
3538082,924.0
3538601,916.0
3539101,937.0
3539513,924.0
3540013,921.0
3540609,931.0
3541108,953.0
3541608,929.0
3542107,936.0
3542577,945.0
3543106,938.0
3543525,952.0
3544025,942.0
3544526,931.0
3545034,947.0
3545603,941.0
3546029,956.0
3546602,966.0
3547111,938.0
3547611,940.0
3548100,955.0
3548513,960.0
3549099,959.0
3549599,939.0
3550108,942.0
3550601,948.0
3551025,944.0
3551513,954.0
3552110,936.0
3552513,953.0
3553105,940.0
3553534,945.0
3554104,959.0
3554525,940.0
3555033,955.0
3555602,938.0
3556025,955.0
3556541,956.0
3557025,932.0
3557600,938.0
3558069,962.0
3558609,943.0
3559108,937.0
3559607,961.0
3560107,922.0
3560606,958.0
3561106,945.0
3561605,954.0
3562078,970.0
3562608,943.0
3563104,940.0
3563526,940.0
3564092,976.0
3564572,944.0
3565026,957.0
3565561,955.0
3566100,964.0
3566540,953.0
3567109,964.0
3567513,943.0
3568108,955.0
3568597,960.0
3569107,967.0
3569596,959.0
3570013,979.0
3570526,952.0
3571055,960.0
3571604,960.0
3572103,962.0
3572603,956.0
3573102,942.0
3573542,955.0
3574051,960.0
3574551,946.0
3575025,952.0
3575600,946.0
3576099,930.0
3576598,963.0
3577058,960.0
3577567,967.0
3578025,948.0
3578546,964.0
3579086,961.0
3579605,962.0
3580104,966.0
3580525,937.0
3581037,954.0
3581603,960.0
3582056,970.0
3582602,955.0
3583025,967.0
3583604,966.0
3584060,964.0
3584599,976.0
3585026,972.0
3585578,958.0
3586078,958.0
3586577,951.0
3587025,948.0
3587606,977.0
3588025,977.0
3588525,982.0
3589045,980.0
3589534,982.0
3590033,984.0
3590525,979.0
3591102,986.0
3591542,953.0
3592025,964.0
3592600,960.0
3593100,977.0
3593526,974.0
3594026,954.0
3594608,958.0
3595098,963.0
3595577,973.0
3596077,979.0
3596525,977.0
3597105,959.0
3597585,983.0
3598025,960.0
3598554,964.0
3599013,972.0
3599582,963.0
3600029,962.0
3600601,938.0
3601031,961.0
3601600,959.0
3602025,973.0
3602613,978.0
3603069,963.0
3603578,975.0
3604111,972.0
3604607,963.0
3605106,966.0
3605576,990.0
3606085,983.0
3606605,978.0
3607104,990.0
3607604,1008.0
3608103,983.0
3608592,990.0
3609102,988.0
3609551,988.0
3610101,996.0
3610600,992.0
3611060,991.0
3611525,996.0
3612108,1023.0
3612525,973.0
3613107,1002.0
3613525,1018.0
3614106,994.0
3614606,986.0
3615105,988.0
3615513,977.0
3616025,998.0
3616603,1000.0
3617103,1020.0
3617602,994.0
3618025,998.0
3618611,1008.0
3619025,1005.0
3619610,1000.0
3620029,1000.0
3620539,1014.0
3621013,985.0
3621578,1005.0
3622111,978.0
3622607,984.0
3623109,1012.0
3623575,984.0
3624105,993.0
3624604,996.0
3625104,993.0
3625525,988.0
3626103,1006.0
3626562,1014.0
3627025,996.0
3627531,989.0
3628071,994.0
3628525,986.0
3629025,988.0
3629539,993.0
3630068,987.0
3630608,1000.0
3631025,1012.0
3631525,1003.0
3632106,1009.0
3632605,995.0
3633075,993.0
3633604,994.0
3634025,984.0
3634603,985.0
3635103,995.0
3635525,980.0
3636101,1004.0
3636601,975.0
3637025,1007.0
3637540,983.0
3638109,980.0
3638609,991.0
3639098,991.0
3639528,1000.0
3640025,993.0
3640600,1015.0
3641109,1005.0
3641525,1001.0
3642108,1007.0
3642564,1008.0
3643074,1021.0
3643603,1011.0
3644103,1009.0
3644525,985.0
3645061,995.0
3645561,1010.0
3646100,1004.0
3646610,1007.0
3647025,1005.0
3647513,1002.0
3648108,1004.0
3648597,1008.0
3649107,1008.0
3649576,1016.0
3650056,1025.0
3650575,1022.0
3651104,1021.0
3651544,1015.0
3652025,1018.0
3652525,1016.0
3653092,1014.0
3653572,1014.0
3654101,1036.0
3654540,1012.0
3655026,1018.0
3655549,1016.0
3656079,1006.0
3656525,1018.0
3657026,1012.0
3657525,1003.0
3658077,1008.0
3658606,1000.0
3659025,1014.0
3659513,1014.0
3660035,1016.0
3660525,1012.0
3661087,1011.0
3661563,1019.0
3662025,1015.0
3662602,1014.0
3663025,1029.0
3663570,1012.0
3664080,1028.0
3664525,1008.0
3665109,999.0
3665608,1020.0
3666108,1022.0
3666567,1033.0
3667086,1020.0
3667606,1026.0
3668086,1015.0
3668513,1034.0
3669044,1026.0
3669564,1018.0
3670033,1026.0
3670525,1025.0
3671025,1018.0
3671602,1026.0
3672025,993.0
3672600,1041.0
3673070,1010.0
3673525,1018.0
3674108,1051.0
3674608,1022.0
3675038,1019.0
3675537,1010.0
3676077,1025.0
3676606,1020.0
3677013,1025.0
3677525,1021.0
3678104,1035.0
3678603,1023.0
3679103,1021.0
3679525,1023.0
3680102,1018.0
3680525,1027.0
3681025,1022.0
3681600,1019.0
3682025,1011.0
3682513,1014.0
3683112,1021.0
3683608,1021.0
3684088,1029.0
3684547,1026.0
3685106,1021.0
3685586,1026.0
3686105,1017.0
3686604,1056.0
3687013,1031.0
3687543,1020.0
3688103,1022.0
3688592,1024.0
3689102,1039.0
3689571,1050.0
3690101,1033.0
3690525,1040.0
3691110,1055.0
3691609,1029.0
3692025,1031.0
3692598,1020.0
3693025,1017.0
3693525,1041.0
3694076,1032.0
3694525,1050.0
3695105,1051.0
3695525,1054.0
3696025,1035.0
3696603,1036.0
3697113,1031.0
3697612,1029.0
3698112,1031.0
3698611,1049.0
3699031,1039.0
3699600,1033.0
3700025,1033.0
3700525,1036.0
3701025,1048.0
3701607,1054.0
3702025,1039.0
3702606,1052.0
3703109,1031.0
3703605,1036.0
3704035,1034.0
3704604,1033.0
3705074,1041.0
3705603,1061.0
3706103,1032.0
3706602,1053.0
3707031,1043.0
3707601,1044.0
3708071,1019.0
3708600,1056.0
3709099,1044.0
3709589,1048.0
3710058,1028.0
3710608,1051.0
3711028,1029.0
3711525,1024.0
3712106,1032.0
3712575,1031.0
3713105,1043.0
3713604,1038.0
3714025,1024.0
3714593,1027.0
3715103,1041.0
