Time (ms), Battery Current (A)
840579,0.073102667927742
841001,0.0582536906003952
841578,0.0593959204852581
842098,0.0719604417681694
842525,0.0582536906003952
843001,0.0696759819984436
843525,0.0822405070066452
844025,0.0708182081580162
844606,0.060538150370121
845086,0.0776715874671936
845501,0.052542544901371
846001,0.0388357937335968
846555,0.0582536906003952
847104,0.0514003150165081
847604,0.0628226101398468
848104,0.0673915222287178
848525,0.0388357937335968
849103,0.0662492960691452
849593,0.0514003150165081
850083,0.0582536906003952
850501,0.0582536906003952
851001,0.0719604417681694
851581,0.0719604417681694
852091,0.0593959204852581
852501,0.0548270009458065
853025,0.061680376529693604
853570,0.0514003150165081
854029,0.089093878865242
854599,0.0468313992023468
855001,0.0491158552467823
855525,0.0434047095477581
856025,0.073102667927742
856501,0.0879516527056694
857042,0.0251290425658226
857501,0.0434047095477581
858091,0.0388357937335968
858501,0.0502580851316452
859086,0.081098273396492
859501,0.073102667927742
860056,0.0548270009458065
860575,0.0628226101398468
861075,0.0514003150165081
861585,0.0502580851316452
862054,0.0354091040790081
862584,0.0856671929359436
863025,0.061680376529693604
863573,0.0696759819984436
864103,0.0034266875591129065
864501,0.0502580851316452
865025,0.0411202535033226
865592,0.0719604417681694
