Time (ms), Y Mangetometer (uT)
238807,43.96099090576172
238962,45.16128921508789
239072,45.46136474609375
239172,42.910728454589844
239272,43.66091537475586
239382,45.16128921508789
239472,45.46136474609375
239572,43.810951232910156
239672,44.56114196777344
239772,44.56114196777344
239872,44.711177825927734
239981,44.711177825927734
240071,43.36083984375
240172,44.26106643676758
240271,45.46136474609375
240371,44.26106643676758
240481,44.86121368408203
240571,45.16128921508789
240671,44.56114196777344
240771,44.411102294921875
240851,43.810951232910156
240971,43.06076431274414
241091,43.810951232910156
241181,43.810951232910156
241271,43.06076431274414
241370,44.86121368408203
241470,44.26106643676758
241570,45.46136474609375
241670,43.51087951660156
241770,43.36083984375
241870,44.711177825927734
241970,44.56114196777344
242100,45.46136474609375
242190,44.56114196777344
242270,44.86121368408203
242369,43.810951232910156
242469,44.411102294921875
242569,44.711177825927734
242669,44.86121368408203
242769,44.86121368408203
242869,44.711177825927734
242969,43.66091537475586
243069,45.61140441894531
243169,44.411102294921875
243269,44.711177825927734
243309,43.66091537475586
243469,45.76144027709961
243569,44.711177825927734
243669,43.96099090576172
243739,43.96099090576172
243869,42.610652923583984
243938,43.96099090576172
244002,43.66091537475586
244138,44.86121368408203
244268,44.711177825927734
244368,44.56114196777344
244468,42.910728454589844
244588,44.411102294921875
244678,44.56114196777344
244718,43.51087951660156
244868,44.411102294921875
244967,43.96099090576172
245037,43.66091537475586
245167,44.26106643676758
245277,42.910728454589844
245367,45.16128921508789
245467,43.66091537475586
245597,43.96099090576172
245687,43.96099090576172
245747,44.26106643676758
245807,43.66091537475586
245967,45.61140441894531
246067,44.26106643676758
246167,43.51087951660156
246267,43.96099090576172
246377,43.06076431274414
246466,44.711177825927734
246576,43.06076431274414
246676,43.36083984375
246736,45.46136474609375
246816,42.910728454589844
246936,43.66091537475586
247056,45.76144027709961
247166,44.56114196777344
247266,44.711177825927734
247366,43.36083984375
247466,45.31132888793945
247576,44.411102294921875
247676,44.411102294921875
247765,44.26106643676758
247865,43.810951232910156
247955,44.86121368408203
248055,42.610652923583984
248175,43.96099090576172
248275,43.51087951660156
248365,44.56114196777344
248465,43.51087951660156
248595,45.31132888793945
248665,44.56114196777344
248765,44.86121368408203
248865,44.26106643676758
248965,44.26106643676758
249094,43.810951232910156
249174,43.96099090576172
249264,43.51087951660156
249334,42.910728454589844
249464,44.56114196777344
249574,42.910728454589844
249674,44.411102294921875
249764,44.411102294921875
249864,43.66091537475586
249964,45.31132888793945
250094,44.411102294921875
250183,44.86121368408203
250273,44.711177825927734
250353,43.51087951660156
250463,45.46136474609375
250573,44.411102294921875
250673,43.66091537475586
250763,46.06151580810547
250853,44.711177825927734
250963,44.86121368408203
251073,41.710426330566406
251173,44.411102294921875
251263,44.411102294921875
251333,44.711177825927734
251463,43.810951232910156
251533,47.111778259277344
251662,45.76144027709961
251762,44.711177825927734
251862,43.810951232910156
251972,42.910728454589844
252092,42.76068878173828
252182,43.06076431274414
252202,45.31132888793945
252372,43.36083984375
252472,43.66091537475586
252572,43.36083984375
252672,42.910728454589844
252771,44.56114196777344
252871,44.26106643676758
252941,43.51087951660156
253002,44.711177825927734
253171,44.711177825927734
253202,44.86121368408203
253371,43.66091537475586
253471,43.810951232910156
253502,43.66091537475586
253671,43.06076431274414
253771,43.810951232910156
253871,43.36083984375
253971,45.46136474609375
254041,43.06076431274414
254170,45.31132888793945
254202,43.96099090576172
254370,42.76068878173828
254470,43.51087951660156
254590,44.411102294921875
254680,44.411102294921875
254730,44.411102294921875
254870,43.96099090576172
254970,44.411102294921875
255080,44.86121368408203
255170,43.06076431274414
255269,44.26106643676758
255369,43.36083984375
255469,45.16128921508789
255569,43.810951232910156
255669,42.16054153442383
255739,43.96099090576172
255869,43.66091537475586
255969,43.66091537475586
256069,45.61140441894531
256169,45.61140441894531
256269,43.810951232910156
256369,42.910728454589844
256469,44.86121368408203
256539,42.76068878173828
256668,45.31132888793945
256768,43.66091537475586
256868,42.76068878173828
256902,45.16128921508789
257068,42.910728454589844
257168,44.711177825927734
257238,43.51087951660156
257378,44.411102294921875
257478,44.711177825927734
257598,45.76144027709961
257678,44.26106643676758
257768,44.711177825927734
257867,45.16128921508789
257977,44.711177825927734
258067,45.61140441894531
258167,44.711177825927734
258267,45.31132888793945
258357,43.51087951660156
258477,46.06151580810547
258567,44.411102294921875
258667,44.56114196777344
258767,43.810951232910156
258867,44.411102294921875
258937,44.56114196777344
259067,43.66091537475586
259166,45.16128921508789
259266,43.96099090576172
259366,42.910728454589844
259466,43.810951232910156
259566,44.411102294921875
259666,44.86121368408203
259766,43.96099090576172
259876,44.411102294921875
259966,44.26106643676758
260066,44.26106643676758
260136,45.16128921508789
260265,43.66091537475586
260366,45.46136474609375
260465,44.711177825927734
260565,43.810951232910156
260665,43.66091537475586
260765,44.411102294921875
260802,43.51087951660156
260965,43.66091537475586
261095,43.06076431274414
261185,44.26106643676758
261275,44.711177825927734
261365,45.16128921508789
261465,44.26106643676758
261594,44.26106643676758
261685,44.56114196777344
261715,44.56114196777344
261864,44.26106643676758
261964,43.96099090576172
262094,42.76068878173828
262134,44.711177825927734
262202,43.66091537475586
262364,43.810951232910156
262404,44.411102294921875
262584,43.810951232910156
262674,45.31132888793945
262764,44.26106643676758
262863,44.26106643676758
262963,44.56114196777344
263063,43.36083984375
263163,44.56114196777344
263263,44.711177825927734
263353,43.96099090576172
263463,44.711177825927734
263573,46.36159133911133
263673,44.711177825927734
263763,46.211551666259766
263873,43.810951232910156
263963,44.56114196777344
264093,44.56114196777344
264173,45.16128921508789
264263,45.76144027709961
264362,44.86121368408203
264462,43.96099090576172
264572,45.61140441894531
264672,43.66091537475586
264772,44.411102294921875
264872,43.06076431274414
264972,43.06076431274414
265092,43.51087951660156
265182,43.66091537475586
265272,44.56114196777344
265371,44.711177825927734
265482,45.31132888793945
265571,43.96099090576172
265672,44.26106643676758
265781,42.910728454589844
265871,44.56114196777344
265971,42.910728454589844
266031,43.96099090576172
266171,46.36159133911133
266202,44.411102294921875
266371,44.86121368408203
266471,43.96099090576172
266571,44.711177825927734
266671,45.16128921508789
266771,44.56114196777344
266831,43.66091537475586
266970,43.810951232910156
267080,45.46136474609375
267180,42.76068878173828
267270,43.06076431274414
267370,44.26106643676758
267470,44.411102294921875
267530,43.96099090576172
267680,44.26106643676758
267770,44.711177825927734
267810,45.61140441894531
267969,44.26106643676758
268039,44.411102294921875
268180,44.86121368408203
268269,43.66091537475586
268369,44.56114196777344
268469,44.411102294921875
268569,43.66091537475586
268669,43.36083984375
268769,44.86121368408203
268829,45.16128921508789
268969,43.06076431274414
269099,43.810951232910156
269189,42.76068878173828
269279,44.26106643676758
269309,44.26106643676758
269468,42.76068878173828
269598,43.810951232910156
269678,44.26106643676758
269768,43.06076431274414
269868,43.51087951660156
269968,44.411102294921875
270098,42.76068878173828
270188,45.16128921508789
270278,42.610652923583984
270368,44.56114196777344
270467,44.711177825927734
270568,43.51087951660156
270668,45.16128921508789
270767,44.26106643676758
270857,44.26106643676758
270907,45.31132888793945
271097,44.56114196777344
271187,44.56114196777344
271277,44.26106643676758
271367,44.86121368408203
271467,43.96099090576172
271557,43.810951232910156
271677,43.51087951660156
271767,43.66091537475586
271867,44.411102294921875
271967,43.96099090576172
272016,45.46136474609375
272127,43.810951232910156
272276,44.86121368408203
272376,43.96099090576172
272466,45.46136474609375
272566,43.96099090576172
272666,44.711177825927734
272756,45.16128921508789
272866,43.51087951660156
272956,44.56114196777344
273026,44.411102294921875
273165,43.810951232910156
273265,44.411102294921875
273365,43.36083984375
273425,44.86121368408203
273565,44.56114196777344
273665,46.36159133911133
273765,44.56114196777344
273865,43.96099090576172
273965,44.711177825927734
274005,44.86121368408203
274165,43.36083984375
274265,44.56114196777344
274365,44.86121368408203
274454,43.96099090576172
274594,44.86121368408203
274684,43.36083984375
274774,44.86121368408203
274864,44.26106643676758
274974,45.61140441894531
275064,44.56114196777344
275164,43.51087951660156
275264,43.810951232910156
275364,45.76144027709961
275464,42.610652923583984
275504,44.411102294921875
275674,43.810951232910156
275763,44.86121368408203
275863,44.711177825927734
275963,44.411102294921875
276053,44.411102294921875
276173,43.36083984375
276263,44.711177825927734
276363,46.211551666259766
276463,43.810951232910156
276543,44.411102294921875
276663,43.810951232910156
276763,43.810951232910156
276863,44.711177825927734
276963,44.26106643676758
277013,44.26106643676758
277122,43.66091537475586
277212,43.36083984375
277303,45.31132888793945
277462,44.86121368408203
277572,44.86121368408203
277672,43.36083984375
277772,44.411102294921875
277872,44.411102294921875
277972,44.26106643676758
278072,43.96099090576172
278172,43.06076431274414
278272,44.711177825927734
278371,44.86121368408203
278411,43.66091537475586
278541,44.711177825927734
278671,44.56114196777344
278771,43.66091537475586
278881,46.06151580810547
278971,44.56114196777344
279071,42.010501861572266
279171,45.16128921508789
279271,43.66091537475586
279371,44.711177825927734
279471,46.36159133911133
279570,43.36083984375
279671,44.711177825927734
279770,44.711177825927734
279870,44.711177825927734
279930,44.26106643676758
280100,44.56114196777344
280190,43.06076431274414
280270,43.810951232910156
280370,45.16128921508789
280410,44.26106643676758
280550,42.76068878173828
280670,45.16128921508789
280769,43.51087951660156
280870,46.06151580810547
280969,45.61140441894531
281069,42.76068878173828
281170,45.16128921508789
281219,43.96099090576172
281369,44.711177825927734
281469,44.86121368408203
281569,42.610652923583984
281669,44.711177825927734
281719,44.86121368408203
281869,44.26106643676758
281969,43.66091537475586
282039,44.26106643676758
282169,44.711177825927734
282269,44.711177825927734
282329,44.411102294921875
282468,44.56114196777344
282568,45.46136474609375
282668,45.31132888793945
282768,43.36083984375
282868,45.16128921508789
282968,42.16054153442383
283048,46.06151580810547
283168,43.66091537475586
283258,45.16128921508789
283367,44.86121368408203
283458,44.411102294921875
283567,44.411102294921875
283668,44.411102294921875
283767,43.51087951660156
283802,44.26106643676758
283967,44.86121368408203
284057,42.910728454589844
284167,44.26106643676758
284267,44.26106643676758
284367,43.96099090576172
284467,44.711177825927734
284567,43.51087951660156
284667,44.56114196777344
284767,44.711177825927734
284877,44.711177825927734
284946,42.76068878173828
285096,43.51087951660156
285186,44.411102294921875
285276,45.46136474609375
285366,44.411102294921875
285406,44.26106643676758
285526,44.86121368408203
285666,44.711177825927734
285766,42.76068878173828
285856,45.16128921508789
285926,43.96099090576172
286095,44.86121368408203
286186,44.411102294921875
286276,45.16128921508789
286365,44.411102294921875
286465,43.96099090576172
286595,45.16128921508789
286685,44.711177825927734
286775,43.66091537475586
286865,44.86121368408203
286965,42.76068878173828
287085,46.36159133911133
287175,44.411102294921875
287265,43.06076431274414
287324,45.61140441894531
287465,45.31132888793945
287544,45.16128921508789
287634,44.86121368408203
287764,44.86121368408203
287864,43.810951232910156
287954,44.711177825927734
288064,43.96099090576172
288164,45.61140441894531
288204,44.411102294921875
288364,46.211551666259766
288464,43.810951232910156
288573,44.711177825927734
288674,44.26106643676758
288724,43.810951232910156
288863,44.86121368408203
288953,44.56114196777344
289043,43.66091537475586
289173,43.810951232910156
289263,43.51087951660156
289363,43.66091537475586
289453,43.810951232910156
289573,43.36083984375
289673,43.51087951660156
289763,43.810951232910156
289863,43.810951232910156
289922,43.36083984375
290093,43.66091537475586
290182,45.46136474609375
290272,43.810951232910156
290362,43.66091537475586
290472,44.26106643676758
290572,43.810951232910156
290672,44.26106643676758
290772,44.711177825927734
290872,44.26106643676758
290972,44.56114196777344
291012,43.810951232910156
291122,45.46136474609375
291271,43.810951232910156
291381,43.36083984375
291451,45.16128921508789
291591,43.51087951660156
291681,43.66091537475586
291771,45.16128921508789
291871,43.810951232910156
291911,43.66091537475586
292041,43.66091537475586
292151,44.411102294921875
292271,43.51087951660156
292371,44.26106643676758
292471,42.610652923583984
292590,44.711177825927734
292680,43.66091537475586
292731,44.26106643676758
292870,43.810951232910156
292950,45.76144027709961
293030,44.411102294921875
293170,43.96099090576172
293230,44.26106643676758
293370,43.06076431274414
293470,43.66091537475586
293600,43.96099090576172
293690,42.010501861572266
293769,44.86121368408203
293869,45.31132888793945
293969,44.711177825927734
294069,42.910728454589844
294169,43.810951232910156
294269,46.06151580810547
294309,44.26106643676758
294439,44.56114196777344
294569,44.56114196777344
294669,45.16128921508789
294769,44.26106643676758
294869,44.86121368408203
294969,43.06076431274414
295069,44.711177825927734
295168,44.26106643676758
295268,43.51087951660156
295338,45.31132888793945
295468,44.711177825927734
295568,44.711177825927734
295668,44.411102294921875
295748,44.411102294921875
295868,42.16054153442383
295968,43.36083984375
296008,44.411102294921875
296168,43.810951232910156
296267,46.06151580810547
296358,45.46136474609375
296467,43.66091537475586
296597,42.16054153442383
296678,44.411102294921875
296767,44.56114196777344
296867,43.66091537475586
296907,43.810951232910156
297097,43.810951232910156
297187,44.86121368408203
297267,43.96099090576172
297307,44.56114196777344
297437,44.411102294921875
297567,43.66091537475586
297667,44.86121368408203
297767,44.411102294921875
297866,43.36083984375
297966,43.66091537475586
298066,44.56114196777344
298166,44.56114196777344
298266,43.36083984375
298366,43.96099090576172
298466,43.51087951660156
298566,43.810951232910156
298656,44.86121368408203
298766,43.96099090576172
298865,43.06076431274414
298975,44.56114196777344
299065,45.46136474609375
299155,45.16128921508789
299266,44.86121368408203
299365,44.26106643676758
299465,43.96099090576172
299535,44.86121368408203
299665,43.36083984375
299765,44.86121368408203
299865,44.26106643676758
299965,43.66091537475586
300065,45.16128921508789
300165,44.26106643676758
300265,44.86121368408203
300365,44.411102294921875
300405,45.76144027709961
300564,44.411102294921875
300664,44.411102294921875
300764,44.26106643676758
300864,43.810951232910156
300964,44.26106643676758
301044,44.711177825927734
301164,45.31132888793945
301264,44.711177825927734
301364,44.26106643676758
301404,45.46136474609375
301563,45.46136474609375
301663,45.46136474609375
301773,43.06076431274414
301823,45.61140441894531
301963,45.61140441894531
302023,44.411102294921875
302163,45.31132888793945
302263,43.51087951660156
302363,43.810951232910156
302463,43.810951232910156
302573,44.26106643676758
302673,42.76068878173828
302763,43.96099090576172
302863,46.211551666259766
302923,44.56114196777344
303022,44.411102294921875
303162,43.96099090576172
303262,43.66091537475586
303312,45.76144027709961
303462,44.26106643676758
303592,43.96099090576172
303672,44.411102294921875
303772,42.76068878173828
303872,42.610652923583984
303972,43.810951232910156
304062,43.36083984375
304161,44.26106643676758
304271,44.26106643676758
304371,45.46136474609375
304471,43.36083984375
304571,44.711177825927734
304671,43.51087951660156
304771,44.411102294921875
304871,45.61140441894531
304971,43.06076431274414
305071,43.51087951660156
305171,44.411102294921875
305211,45.16128921508789
305311,42.910728454589844
305441,43.51087951660156
305570,43.96099090576172
305670,44.711177825927734
305770,44.411102294921875
305870,44.56114196777344
305970,43.96099090576172
306070,43.96099090576172
306170,44.26106643676758
306270,44.56114196777344
306370,44.56114196777344
306430,43.810951232910156
306570,45.16128921508789
306670,43.96099090576172
306769,44.411102294921875
306869,44.56114196777344
306969,44.86121368408203
307059,44.86121368408203
307169,45.31132888793945
307209,43.36083984375
307369,43.810951232910156
307469,43.810951232910156
307569,43.810951232910156
307669,45.16128921508789
307769,44.56114196777344
307869,43.66091537475586
307979,45.46136474609375
308078,45.16128921508789
308179,44.56114196777344
308209,43.06076431274414
308368,42.76068878173828
308468,44.56114196777344
308598,44.411102294921875
308688,43.66091537475586
308778,44.56114196777344
308868,44.26106643676758
308968,45.61140441894531
309098,44.411102294921875
309178,44.56114196777344
309248,44.411102294921875
309367,46.06151580810547
309427,44.711177825927734
309568,44.26106643676758
309667,43.36083984375
309707,43.96099090576172
309857,44.411102294921875
309907,43.66091537475586
310007,44.26106643676758
310177,42.610652923583984
310267,45.16128921508789
310367,43.51087951660156
310467,44.86121368408203
310566,45.16128921508789
310667,43.66091537475586
310767,43.06076431274414
310866,44.711177825927734
310976,44.411102294921875
311096,45.31132888793945
311186,42.46061706542969
311276,45.16128921508789
311366,43.810951232910156
311466,44.56114196777344
311506,44.56114196777344
311666,42.910728454589844
311766,43.66091537475586
311865,42.910728454589844
311935,43.96099090576172
312005,44.411102294921875
312165,43.66091537475586
312265,43.810951232910156
312355,45.46136474609375
312465,44.411102294921875
312565,45.31132888793945
312675,44.86121368408203
312745,43.810951232910156
312865,44.411102294921875
312965,45.61140441894531
313065,45.61140441894531
313174,45.16128921508789
313265,45.46136474609375
313365,43.66091537475586
313464,42.46061706542969
313564,44.411102294921875
313664,44.411102294921875
313764,44.711177825927734
313864,45.16128921508789
313904,44.86121368408203
314094,45.16128921508789
314184,43.96099090576172
314274,44.86121368408203
314364,43.51087951660156
314474,44.26106643676758
314594,43.51087951660156
314683,45.31132888793945
314773,44.56114196777344
314873,43.51087951660156
314963,43.36083984375
315073,44.56114196777344
315173,43.810951232910156
315263,44.411102294921875
315363,43.66091537475586
315463,44.711177825927734
315543,43.96099090576172
315653,44.86121368408203
315763,44.56114196777344
315863,44.56114196777344
315942,43.810951232910156
316042,44.411102294921875
316162,43.36083984375
316262,43.36083984375
316352,43.06076431274414
316472,44.86121368408203
316572,44.411102294921875
316672,45.76144027709961
316742,45.16128921508789
316872,43.96099090576172
316962,44.56114196777344
317072,44.411102294921875
317172,43.810951232910156
317271,43.96099090576172
317381,44.86121368408203
317471,44.411102294921875
317571,43.06076431274414
317671,44.26106643676758
317761,43.66091537475586
317871,43.06076431274414
317941,44.86121368408203
318071,42.910728454589844
318171,44.86121368408203
318271,44.26106643676758
318351,42.46061706542969
318471,44.711177825927734
318590,45.16128921508789
318690,44.86121368408203
318780,45.31132888793945
318870,44.711177825927734
318910,45.31132888793945
319030,42.76068878173828
319170,45.31132888793945
319270,43.66091537475586
319370,44.56114196777344
319470,44.411102294921875
319600,44.26106643676758
319689,44.711177825927734
319769,43.96099090576172
319870,43.96099090576172
319950,43.36083984375
320049,46.06151580810547
320169,44.56114196777344
320279,42.910728454589844
320369,44.86121368408203
320409,43.06076431274414
320569,43.36083984375
320669,43.66091537475586
320709,44.56114196777344
320869,43.66091537475586
320969,44.56114196777344
321039,44.411102294921875
321169,43.36083984375
321268,43.36083984375
321368,43.51087951660156
321468,45.16128921508789
321558,43.96099090576172
321668,43.96099090576172
321738,43.51087951660156
321848,45.61140441894531
321948,43.51087951660156
322098,43.96099090576172
322128,43.96099090576172
322267,43.66091537475586
322307,45.61140441894531
322467,44.411102294921875
322567,42.910728454589844
322668,44.411102294921875
322757,43.51087951660156
322867,43.810951232910156
322977,44.26106643676758
323067,43.96099090576172
323167,45.31132888793945
323267,43.66091537475586
323307,43.51087951660156
323457,44.56114196777344
323567,44.411102294921875
323667,44.56114196777344
323767,44.411102294921875
323866,44.411102294921875
323976,44.411102294921875
324066,44.411102294921875
324166,45.61140441894531
324266,43.96099090576172
324366,42.76068878173828
324456,46.211551666259766
324556,43.96099090576172
324666,44.56114196777344
324766,44.56114196777344
324866,44.711177825927734
324966,45.76144027709961
325065,45.31132888793945
325155,45.46136474609375
325255,43.51087951660156
325365,46.06151580810547
325465,44.56114196777344
325595,44.86121368408203
325685,44.86121368408203
325775,45.76144027709961
325865,42.910728454589844
325965,44.711177825927734
326065,43.66091537475586
326165,44.86121368408203
326265,42.76068878173828
326354,43.810951232910156
326464,43.96099090576172
326574,44.56114196777344
326674,42.910728454589844
326764,43.06076431274414
326864,44.86121368408203
326934,42.46061706542969
327094,43.66091537475586
327184,45.61140441894531
327244,44.26106643676758
327374,44.86121368408203
327464,43.66091537475586
327574,45.16128921508789
327674,43.36083984375
327763,44.411102294921875
327863,44.86121368408203
327953,45.76144027709961
328023,44.26106643676758
328173,45.16128921508789
328263,45.31132888793945
328363,42.910728454589844
328443,45.46136474609375
328573,44.26106643676758
328673,44.411102294921875
328723,44.711177825927734
328863,43.810951232910156
328963,43.06076431274414
329073,44.86121368408203
329173,46.36159133911133
329262,43.96099090576172
329362,43.810951232910156
329472,44.411102294921875
329572,43.96099090576172
329672,43.51087951660156
329772,44.56114196777344
329872,44.56114196777344
329962,44.56114196777344
330072,46.66166687011719
330172,45.46136474609375
330271,43.66091537475586
330381,43.36083984375
330471,45.16128921508789
330571,42.46061706542969
330671,45.16128921508789
330741,45.16128921508789
330871,44.56114196777344
330911,42.46061706542969
331031,43.36083984375
331141,43.36083984375
331271,44.56114196777344
331371,43.96099090576172
331411,44.411102294921875
331541,44.86121368408203
331660,45.61140441894531
331770,43.66091537475586
331870,44.411102294921875
331980,44.26106643676758
332070,44.26106643676758
332170,43.66091537475586
332280,42.910728454589844
332370,42.76068878173828
332410,43.810951232910156
332560,43.96099090576172
332680,44.56114196777344
332769,45.76144027709961
332869,43.96099090576172
332969,44.711177825927734
333069,45.46136474609375
333169,46.36159133911133
333269,43.36083984375
333369,43.96099090576172
333449,42.610652923583984
333569,44.86121368408203
333669,42.910728454589844
333769,42.76068878173828
333869,44.56114196777344
333969,44.26106643676758
334099,45.31132888793945
334128,43.51087951660156
334268,43.06076431274414
334329,44.711177825927734
334468,43.36083984375
334568,44.711177825927734
334668,43.96099090576172
334768,44.86121368408203
334868,43.66091537475586
334968,44.86121368408203
335068,42.46061706542969
335168,43.66091537475586
335268,44.86121368408203
335367,43.810951232910156
335448,43.96099090576172
335567,44.56114196777344
335668,44.411102294921875
335757,43.36083984375
335867,44.56114196777344
335967,44.26106643676758
336067,44.411102294921875
336167,44.411102294921875
336257,43.66091537475586
336367,44.26106643676758
336467,45.16128921508789
336567,44.86121368408203
336667,45.16128921508789
336767,43.66091537475586
336867,43.06076431274414
336966,43.36083984375
337096,45.31132888793945
337126,44.26106643676758
337266,44.26106643676758
337366,44.411102294921875
337466,44.86121368408203
337536,44.711177825927734
337666,43.66091537475586
337766,44.56114196777344
337866,43.51087951660156
337965,43.51087951660156
338035,43.96099090576172
338155,44.26106643676758
338246,44.26106643676758
338355,44.411102294921875
338465,44.711177825927734
338575,45.46136474609375
338675,44.26106643676758
338765,43.06076431274414
338855,45.16128921508789
338965,44.26106643676758
339065,42.910728454589844
339165,45.46136474609375
339265,44.711177825927734
339365,43.06076431274414
339444,43.06076431274414
339564,44.26106643676758
339664,43.66091537475586
339744,44.26106643676758
339874,46.36159133911133
339964,44.711177825927734
340074,44.86121368408203
340174,44.26106643676758
340264,45.16128921508789
340364,45.61140441894531
340464,43.36083984375
340574,45.61140441894531
340674,45.76144027709961
340763,43.51087951660156
340823,43.36083984375
340963,44.86121368408203
341093,44.711177825927734
341183,42.16054153442383
341273,43.66091537475586
341363,43.36083984375
341463,43.36083984375
341523,43.51087951660156
341663,43.810951232910156
341723,43.66091537475586
341863,43.66091537475586
341963,44.26106643676758
342093,44.86121368408203
342172,44.411102294921875
342252,43.66091537475586
342352,45.31132888793945
342462,44.56114196777344
342522,43.96099090576172
342672,44.56114196777344
342772,43.36083984375
342872,43.66091537475586
342932,43.96099090576172
343092,44.411102294921875
343182,43.06076431274414
343271,45.31132888793945
343371,43.51087951660156
343471,44.26106643676758
343541,43.36083984375
343671,45.61140441894531
343771,44.411102294921875
343871,44.411102294921875
343971,44.411102294921875
344091,44.86121368408203
344181,43.51087951660156
344221,43.36083984375
344351,44.86121368408203
344471,45.31132888793945
344570,44.56114196777344
344671,45.46136474609375
344731,43.51087951660156
344870,44.411102294921875
344970,43.51087951660156
345100,44.86121368408203
345140,43.96099090576172
345270,44.711177825927734
345360,44.411102294921875
345470,43.96099090576172
345570,42.610652923583984
345670,44.86121368408203
345770,44.56114196777344
345869,43.36083984375
345979,44.56114196777344
346099,44.411102294921875
346190,44.26106643676758
346279,45.16128921508789
346369,44.411102294921875
346479,44.56114196777344
346599,45.16128921508789
346689,43.810951232910156
346769,43.96099090576172
346869,45.76144027709961
346909,44.711177825927734
347089,44.86121368408203
347179,44.56114196777344
347269,44.56114196777344
347369,44.26106643676758
347459,44.56114196777344
347578,43.96099090576172
347678,43.06076431274414
347768,43.810951232910156
347868,43.36083984375
347968,43.96099090576172
348008,45.46136474609375
348178,45.16128921508789
348268,44.711177825927734
348368,43.96099090576172
348467,43.96099090576172
348507,42.910728454589844
348678,43.96099090576172
348737,44.86121368408203
348867,44.411102294921875
348967,46.06151580810547
349097,43.810951232910156
349157,45.61140441894531
349217,43.810951232910156
349367,46.06151580810547
349467,44.26106643676758
349567,43.66091537475586
349667,43.96099090576172
349767,44.26106643676758
349877,44.86121368408203
349927,43.810951232910156
350007,43.810951232910156
350176,44.411102294921875
350266,44.411102294921875
350376,44.711177825927734
350466,43.96099090576172
350566,44.56114196777344
350656,44.711177825927734
350776,44.411102294921875
350866,44.26106643676758
350966,44.711177825927734
351006,43.06076431274414
351176,45.16128921508789
351265,44.711177825927734
351365,44.26106643676758
351465,44.711177825927734
351565,45.46136474609375
351655,45.61140441894531
351765,43.51087951660156
351865,43.96099090576172
351975,43.66091537475586
352065,44.26106643676758
352175,44.86121368408203
352265,43.06076431274414
352315,45.61140441894531
352465,43.96099090576172
352574,43.06076431274414
352684,43.06076431274414
352774,43.96099090576172
352802,45.61140441894531
352964,45.76144027709961
353074,43.36083984375
353174,45.46136474609375
353264,44.711177825927734
353334,44.26106643676758
353464,42.46061706542969
353574,45.76144027709961
353674,44.411102294921875
353763,45.16128921508789
353863,44.26106643676758
353973,43.51087951660156
354063,44.26106643676758
354173,44.56114196777344
354253,43.66091537475586
354353,43.810951232910156
354403,44.56114196777344
354593,42.76068878173828
354683,44.56114196777344
354743,42.46061706542969
354863,44.86121368408203
354963,44.56114196777344
355092,42.46061706542969
355182,44.411102294921875
355252,44.26106643676758
355362,45.61140441894531
355462,44.26106643676758
355592,43.810951232910156
355682,46.06151580810547
355772,41.86046600341797
355872,43.66091537475586
355972,45.31132888793945
356072,44.86121368408203
356172,42.910728454589844
356272,43.810951232910156
356312,44.86121368408203
356471,42.610652923583984
356571,43.66091537475586
356672,44.26106643676758
356771,42.910728454589844
356871,43.810951232910156
356971,43.810951232910156
357011,45.31132888793945
357171,44.711177825927734
357271,44.26106643676758
357371,44.26106643676758
357471,42.610652923583984
357571,44.26106643676758
357671,44.26106643676758
357771,44.56114196777344
357811,42.610652923583984
357970,43.36083984375
358100,45.31132888793945
358180,45.31132888793945
358270,42.910728454589844
358310,44.26106643676758
358440,42.910728454589844
358570,44.86121368408203
358670,45.31132888793945
358750,43.96099090576172
358870,44.411102294921875
358969,43.96099090576172
359009,44.26106643676758
359169,43.810951232910156
359259,44.26106643676758
359369,44.711177825927734
359469,44.26106643676758
359569,45.46136474609375
359669,44.56114196777344
359739,44.411102294921875
359869,44.26106643676758
359969,45.31132888793945
360069,43.51087951660156
360169,45.31132888793945
360259,43.36083984375
360369,45.46136474609375
360469,45.46136474609375
360568,45.61140441894531
360668,44.411102294921875
360778,43.06076431274414
360808,43.66091537475586
360968,44.26106643676758
361068,44.56114196777344
361168,46.511627197265625
361268,45.31132888793945
361368,43.51087951660156
361468,46.06151580810547
361568,46.511627197265625
361668,44.711177825927734
361728,43.96099090576172
361867,43.51087951660156
361967,45.76144027709961
362007,43.810951232910156
362127,43.96099090576172
362267,45.16128921508789
362367,45.46136474609375
362467,44.86121368408203
362567,43.810951232910156
362667,43.36083984375
362767,45.16128921508789
362867,43.96099090576172
362967,43.36083984375
363067,44.26106643676758
363167,44.26106643676758
363266,45.61140441894531
363326,44.411102294921875
363416,43.96099090576172
363596,44.711177825927734
363686,44.86121368408203
363746,43.810951232910156
363836,43.96099090576172
363966,45.31132888793945
364066,45.46136474609375
364156,44.26106643676758
364206,44.711177825927734
364346,44.411102294921875
364426,43.66091537475586
364595,44.711177825927734
364685,44.26106643676758
364775,44.711177825927734
364855,45.16128921508789
364965,43.36083984375
365065,43.96099090576172
365165,43.96099090576172
365265,43.06076431274414
365365,44.26106643676758
365465,44.26106643676758
365565,45.61140441894531
365664,43.810951232910156
365765,44.411102294921875
365864,43.36083984375
365964,44.411102294921875
366064,44.411102294921875
366164,42.76068878173828
366214,44.56114196777344
366364,44.26106643676758
